Pos,ID,Name,BV,SV,Team,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,Elite%
M,277,Luongo,4.5,4.5,Ipswich,38,1.24,38,1.34,38,1.28,38,1.27,38,1.39,38,1.28,38,1.41,40,1.23,40,1.34,40,1.31,40,1.37,40,1.41,0.00
M,278,Morsy,4.9,4.9,Ipswich,79,1.92,75,2.02,73,1.90,72,1.78,69,1.93,69,1.76,65,1.85,65,1.50,64,1.67,66,1.71,66,1.75,64,1.74,0.00
D,279,Ndaba,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,280,Slicker,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.05
M,281,Taylor,4.9,4.9,Ipswich,2,0.13,3,0.19,3,0.21,3,0.21,5,0.30,5,0.30,6,0.33,6,0.33,6,0.34,7,0.35,6,0.34,8,0.40,0.00
D,282,Tuanzebe,4.0,4.0,Ipswich,54,1.05,50,1.46,50,1.26,48,1.04,49,1.66,52,1.26,49,1.67,49,0.64,50,1.17,51,1.39,52,1.51,51,1.45,0.00
G,283,Walton,4.5,4.5,Ipswich,0,0.00,2,0.06,4,0.14,3,0.11,4,0.14,4,0.14,5,0.18,5,0.18,5,0.19,6,0.20,4,0.15,5,0.18,0.00
D,284,Woolfenden,4.0,4.0,Ipswich,82,1.37,75,1.94,75,1.66,73,1.34,73,2.25,71,1.49,68,2.16,71,0.72,69,1.47,67,1.63,66,1.74,67,1.74,0.00
M,285,B.Soumaré,4.5,4.5,Leicester,10,0.33,10,0.36,13,0.41,13,0.43,14,0.45,14,0.46,14,0.48,16,0.48,15,0.48,16,0.50,17,0.56,18,0.58,0.00
F,286,Cannon,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,287,Choudhury,4.5,4.5,Leicester,16,0.52,17,0.57,21,0.61,22,0.72,23,0.73,25,0.81,25,0.78,25,0.74,26,0.78,29,0.86,28,0.85,31,0.91,0.00
D,288,Coady,4.0,4.0,Leicester,3,0.06,5,0.16,7,0.12,10,0.29,9,0.27,10,0.31,12,0.35,11,0.23,12,0.27,13,0.34,11,0.32,13,0.37,0.00
F,289,Daka,4.9,4.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,20,1.19,38,2.35,35,2.02,39,1.93,37,2.03,37,1.94,38,2.32,39,2.17,0.00
M,290,De Cordova-Reid,5.4,5.4,Leicester,41,1.85,34,1.86,36,1.41,36,1.92,36,1.86,34,1.79,34,1.72,34,1.51,32,1.53,35,1.65,36,1.88,36,1.74,0.00
D,291,Faes,4.1,4.0,Leicester,91,2.10,87,2.92,85,0.96,83,2.50,80,2.40,80,2.87,79,2.50,81,1.45,80,1.63,79,1.98,80,2.36,79,2.10,0.12
M,292,Golding,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,293,Hermansen,4.5,4.5,Leicester,93,3.15,92,3.48,90,2.94,91,3.30,90,3.27,89,3.48,90,3.34,89,2.96,90,3.02,89,3.10,89,3.20,89,3.15,0.00
G,294,Iversen,4.0,4.0,Leicester,2,0.06,3,0.11,4,0.14,4,0.15,5,0.18,5,0.21,4,0.17,6,0.18,4,0.15,6,0.20,6,0.21,5,0.18,0.03
D,295,Justin,4.5,4.5,Leicester,75,1.92,72,2.68,69,0.94,68,2.25,71,2.31,67,2.61,63,2.16,63,1.30,61,1.44,62,1.72,63,2.07,62,1.83,0.00
D,296,Kristiansen,4.5,4.5,Leicester,77,1.90,73,2.64,71,0.95,70,2.25,67,2.12,65,2.45,65,2.15,64,1.31,66,1.47,65,1.73,63,1.98,64,1.84,0.00
M,297,Marcal,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,298,Mavididi,5.3,5.3,Leicester,36,1.76,32,1.93,30,1.27,31,1.86,29,1.71,28,1.72,30,1.71,29,1.42,30,1.61,28,1.48,30,1.83,29,1.61,0.04
M,299,McAteer,4.9,4.9,Leicester,3,0.24,4,0.29,4,0.25,5,0.38,5,0.38,5,0.36,6,0.43,6,0.38,7,0.42,6,0.40,6,0.45,12,0.66,0.00
M,300,Ndidi,5.0,5.0,Leicester,69,2.09,65,2.27,63,1.70,63,2.13,62,2.07,61,2.13,62,2.09,61,1.84,59,1.88,60,1.91,58,1.96,60,1.94,0.00
D,301,Okoli,4.0,4.0,Leicester,48,1.10,51,1.64,52,0.60,47,1.36,52,1.51,51,1.74,49,1.47,50,0.89,50,1.00,49,1.18,51,1.44,49,1.25,0.00
D,302,Ricardo,4.4,4.4,Leicester,21,0.60,24,0.93,25,0.43,26,0.98,25,0.90,28,1.18,30,1.15,31,0.75,33,0.89,30,0.94,30,1.09,30,0.99,0.00
D,303,Souttar,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,304,Stolarczyk,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,305,Thomas,4.0,4.0,Leicester,15,0.45,17,0.65,18,0.38,18,0.64,19,0.65,22,0.86,22,0.76,22,0.55,21,0.58,21,0.65,23,0.81,23,0.74,0.00
F,306,Vardy,5.6,5.6,Leicester,80,3.67,65,3.91,65,2.53,63,3.64,56,3.10,48,2.92,48,2.74,47,2.30,48,2.58,47,2.50,47,2.86,49,2.75,0.00
D,307,Vestergaard,4.0,4.0,Leicester,48,1.15,48,1.62,47,0.59,51,1.56,49,1.49,50,1.79,51,1.60,49,0.89,49,1.04,50,1.26,50,1.49,51,1.34,0.00
G,308,Ward,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0.00
M,309,Winks,4.5,4.5,Leicester,85,2.22,80,2.41,78,1.84,76,2.25,74,2.15,75,2.26,75,2.15,75,1.91,74,2.01,76,2.07,73,2.17,74,2.06,0.33
G,310,A.Becker,5.5,5.5,Liverpool,93,4.17,92,3.95,92,3.87,91,3.60,90,3.42,90,3.24,90,3.68,90,3.63,89,3.81,90,3.31,90,3.38,91,3.82,0.02
D,311,Alexander-Arnold,7.0,7.0,Liverpool,80,5.20,78,4.83,75,4.18,74,3.59,73,3.56,72,2.39,74,4.09,72,3.91,71,4.22,72,2.81,71,3.09,71,3.99,0.72
M,312,Bajcetic,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,313,Bradley,4.9,4.9,Liverpool,20,1.14,21,1.19,22,1.14,26,1.21,25,1.18,24,0.86,23,1.19,26,1.28,26,1.37,25,1.00,25,1.07,26,1.32,0.00
M,314,Carvalho,4.9,4.9,Brentford,38,1.51,39,1.76,40,2.21,39,2.20,36,1.70,33,2.02,35,1.75,34,1.94,37,1.87,35,2.10,34,1.56,33,1.80,0.00
M,315,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,316,Darwin,7.2,7.2,Liverpool,33,2.52,34,2.52,36,2.40,40,2.34,38,2.59,38,1.83,39,2.60,36,2.39,37,2.63,39,2.06,37,2.24,39,2.55,0.00
M,317,Diogo J.,7.6,7.6,Liverpool,62,4.79,57,4.32,57,3.80,54,3.21,55,3.65,52,2.46,51,3.58,53,3.62,52,3.80,52,2.70,51,3.10,52,3.48,0.32
M,318,Doak,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,319,Elliott,5.3,5.3,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,7,0.37,17,0.79,21,1.25,23,1.28,23,1.37,23,1.14,24,1.26,25,1.39,0.00
M,320,Endo,4.9,4.9,Liverpool,25,1.09,24,1.03,24,1.00,24,0.94,25,1.04,24,0.88,25,1.03,23,0.96,25,1.06,26,0.96,26,1.00,25,1.04,0.00
F,321,Gakpo,7.3,7.3,Liverpool,27,2.01,30,2.16,30,1.96,31,1.82,33,2.14,34,1.64,34,2.25,33,2.16,34,2.28,33,1.72,34,2.05,34,2.20,0.00
D,322,Gomez,4.9,4.9,Liverpool,4,0.14,8,0.29,11,0.39,14,0.45,14,0.46,15,0.39,17,0.64,18,0.67,20,0.81,20,0.59,18,0.56,19,0.78,0.00
M,323,Gravenberch,5.0,5.0,Liverpool,64,2.89,62,2.72,60,2.45,60,2.30,57,2.33,56,1.89,54,2.30,55,2.27,55,2.40,54,1.94,55,2.13,55,2.29,0.00
M,324,Jones,5.3,5.3,Liverpool,12,0.63,24,1.26,27,1.29,28,1.26,28,1.31,25,1.02,25,1.26,25,1.19,26,1.28,26,1.08,26,1.19,25,1.21,0.00
G,325,Kelleher,4.4,4.4,Liverpool,2,0.07,3,0.14,3,0.13,3,0.14,4,0.17,4,0.16,5,0.19,5,0.19,5,0.23,5,0.18,5,0.17,4,0.18,0.00
D,326,Konaté,5.0,5.0,Liverpool,65,3.02,59,2.60,59,2.37,58,2.06,55,1.87,56,1.33,53,2.08,54,2.08,51,2.16,53,1.50,53,1.61,54,2.19,0.00
M,327,Luis Díaz,7.6,7.6,Liverpool,66,4.51,63,4.29,62,3.77,60,3.36,58,3.51,57,2.50,56,3.64,57,3.62,58,3.89,58,2.83,57,3.25,56,3.51,0.00
M,328,M.Salah,12.7,12.7,Liverpool,87,7.76,86,7.58,82,6.09,80,5.43,80,6.31,80,4.12,79,6.46,80,6.29,78,6.48,79,4.68,79,5.47,79,6.03,0.25
M,329,Mac Allister,6.4,6.4,Liverpool,90,4.03,88,3.94,87,3.54,86,3.23,86,3.50,84,2.57,84,3.63,84,3.50,84,3.66,83,2.80,82,3.09,82,3.38,0.00
M,330,McConnell,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,331,Morton,4.5,4.5,Liverpool,0,0.00,0,0.00,1,0.07,2,0.09,1,0.09,1,0.07,1,0.08,1,0.08,1,0.07,1,0.07,1,0.08,1,0.08,0.00
D,332,N.Phillips,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,333,Quansah,4.3,4.3,Liverpool,32,1.51,40,1.80,39,1.69,39,1.50,43,1.56,42,1.13,43,1.75,42,1.72,44,1.89,42,1.29,44,1.46,43,1.83,0.20
D,334,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,335,Robertson,6.0,6.0,Liverpool,85,5.16,82,4.68,81,4.13,78,3.45,77,3.41,78,2.28,77,3.86,75,3.68,73,3.95,74,2.62,74,2.90,74,3.86,0.04
M,336,Szoboszlai,6.5,6.5,Liverpool,78,4.64,73,4.43,73,3.89,70,3.39,69,3.72,67,2.63,66,3.75,65,3.61,63,3.68,63,2.78,63,3.17,64,3.50,0.00
D,337,Tsimikas,4.8,4.8,Liverpool,8,0.44,10,0.54,13,0.61,15,0.65,16,0.73,15,0.52,16,0.79,18,0.84,19,0.97,18,0.69,18,0.73,17,0.83,0.00
D,338,Van den Berg,4.0,4.0,Brentford,15,0.24,16,0.35,18,0.61,18,0.68,18,0.43,17,0.74,19,0.60,21,0.78,20,0.68,19,0.78,20,0.50,19,0.59,0.00
D,339,Virgil,6.0,6.0,Liverpool,91,4.54,87,4.06,85,3.58,84,3.18,81,2.91,83,2.05,82,3.42,82,3.36,82,3.64,82,2.42,81,2.54,81,3.45,0.00
D,340,Akanji,5.5,5.5,Man City,72,3.62,62,2.42,56,2.04,61,3.14,58,2.69,55,3.02,57,2.40,57,2.21,57,2.24,58,1.77,57,3.03,58,2.49,0.00
D,341,Aké,5.4,5.4,Man City,8,0.43,35,1.50,54,2.15,53,2.92,56,2.78,55,3.18,54,2.46,54,2.29,54,2.32,54,1.79,54,3.01,56,2.52,0.00
M,342,Bernardo,6.6,6.6,Man City,52,3.04,46,2.07,49,2.36,49,2.87,50,2.65,49,3.17,47,2.41,48,2.31,45,2.30,46,1.95,46,2.77,45,2.19,0.00
M,343,Bobb,4.8,4.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.57,17,1.08,19,1.31,18,1.06,21,1.60,19,1.26,0.00
G,344,Carson,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,345,De Bruyne,9.6,9.6,Man City,75,5.69,72,4.09,69,4.32,66,5.04,68,4.57,63,5.43,64,4.26,65,3.99,64,4.35,68,3.62,63,4.96,63,3.91,0.00
M,346,Doku,6.5,6.5,Man City,55,3.69,45,2.37,43,2.42,45,2.98,45,2.72,45,3.30,43,2.59,42,2.35,41,2.43,40,2.00,43,2.98,42,2.37,0.00
G,347,Ederson M.,5.5,5.5,Man City,93,4.09,91,3.70,90,3.45,88,4.06,88,3.81,89,4.20,87,3.53,87,3.48,87,3.41,86,3.11,87,4.06,85,3.52,0.01
M,348,Foden,9.4,9.4,Man City,44,3.40,78,4.33,75,4.61,74,5.65,73,4.98,73,6.29,70,4.63,70,4.31,72,4.87,72,3.75,70,5.53,72,4.35,0.00
M,349,Grealish,6.4,6.4,Man City,36,2.42,33,1.76,36,2.02,36,2.39,36,2.13,37,2.72,37,2.21,36,2.05,35,2.10,36,1.77,35,2.38,34,1.93,0.00
D,350,Gvardiol,6.0,6.0,Man City,85,4.69,75,3.27,70,2.83,68,3.83,66,3.38,67,4.09,67,3.13,67,2.87,68,2.97,67,2.20,68,3.98,66,3.06,0.10
F,351,Haaland,15.2,15.1,Man City,89,8.26,83,5.41,81,5.93,78,7.17,78,6.17,78,8.17,77,5.90,79,5.57,76,6.08,77,4.67,74,6.95,75,5.25,0.82
F,352,J.Alvarez,7.0,7.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,353,João Cancelo,5.3,5.3,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,354,Kovačić,5.5,5.5,Man City,41,1.77,27,1.06,29,1.18,29,1.31,29,1.26,30,1.44,30,1.25,28,1.14,31,1.30,29,1.09,30,1.36,28,1.12,0.00
D,355,Lewis,4.7,4.7,Man City,64,3.49,36,1.58,26,1.13,27,1.49,31,1.61,31,1.89,29,1.43,29,1.25,29,1.36,29,1.03,29,1.69,30,1.41,0.04
M,356,Matheus N.,4.9,4.9,Man City,13,0.71,9,0.49,11,0.57,12,0.70,13,0.72,15,0.94,15,0.79,13,0.64,14,0.75,13,0.61,14,0.78,15,0.79,0.00
M,357,McAtee,4.9,4.9,Man City,9,0.71,6,0.45,8,0.57,9,0.72,11,0.81,11,0.94,10,0.72,9,0.61,10,0.71,8,0.51,9,0.74,10,0.66,0.00
G,358,Ortega Moreno,5.4,5.4,Man City,2,0.11,4,0.15,5,0.20,6,0.29,7,0.29,6,0.30,8,0.35,7,0.29,8,0.34,9,0.31,8,0.37,9,0.38,0.00
M,359,Phillips,5.0,5.0,Ipswich,52,1.58,55,1.76,56,1.72,56,1.65,55,1.84,54,1.62,56,1.87,53,1.50,52,1.61,51,1.58,51,1.64,51,1.66,0.00
M,360,Rodrigo,6.4,6.4,Man City,63,2.77,87,2.93,86,3.03,84,3.60,82,3.21,82,3.83,82,3.12,83,2.97,81,3.08,81,2.56,79,3.50,81,2.93,0.00
D,361,Rúben,5.5,5.5,Man City,75,3.81,66,2.67,64,2.39,61,3.12,61,2.84,64,3.57,64,2.73,62,2.46,63,2.50,61,1.84,61,3.27,61,2.66,0.00
D,362,Stones,5.4,5.4,Man City,44,2.28,52,2.22,54,2.09,53,2.80,52,2.53,52,2.94,52,2.29,53,2.16,52,2.15,55,1.72,53,2.91,53,2.32,0.00
D,363,Walker,5.4,5.4,Man City,27,1.39,53,2.21,55,2.10,56,2.93,54,2.58,53,2.97,54,2.34,54,2.18,53,2.19,52,1.62,54,2.87,52,2.27,0.00
M,364,Amad,5.0,5.0,Man Utd,52,3.00,44,2.21,36,1.94,35,1.72,35,2.09,34,1.84,36,1.95,36,2.23,35,2.03,34,2.07,34,1.44,37,2.26,0.00
M,365,Antony,5.9,5.9,Man Utd,20,1.22,18,0.99,14,0.81,13,0.71,14,0.88,13,0.75,14,0.83,15,1.02,15,0.92,16,1.03,16,0.77,16,1.00,0.00
M,366,B.Fernandes,8.4,8.4,Man Utd,91,6.13,89,4.96,87,5.17,86,4.37,85,5.89,85,4.97,84,5.14,83,6.10,83,5.37,81,5.84,82,3.37,81,5.68,0.59
G,367,Bayindir,4.4,4.4,Man Utd,1,0.05,2,0.07,2,0.09,2,0.09,3,0.13,3,0.12,4,0.13,4,0.19,4,0.17,4,0.17,4,0.12,3,0.15,0.00
M,368,Casemiro,5.0,5.0,Man Utd,55,2.13,52,1.87,50,1.83,50,1.71,50,2.00,49,1.79,50,1.83,51,2.16,52,2.02,51,2.08,49,1.48,49,2.00,0.00
D,369,Dalot,5.0,5.0,Man Utd,90,3.73,86,2.93,82,2.46,80,2.31,79,3.45,78,2.56,78,2.43,77,3.68,75,3.23,72,3.46,73,1.42,75,3.55,0.00
M,370,Eriksen,5.4,5.4,Man Utd,7,0.46,8,0.47,6,0.38,4,0.27,4,0.33,4,0.28,4,0.29,6,0.44,6,0.41,5,0.39,6,0.34,7,0.48,0.00
D,371,Evans,4.4,4.4,Man Utd,6,0.21,7,0.24,4,0.13,4,0.12,3,0.10,3,0.10,4,0.11,4,0.13,3,0.11,4,0.16,3,0.07,4,0.13,0.00
M,372,Garnacho,6.4,6.4,Man Utd,80,4.60,79,3.79,78,3.86,76,3.43,73,4.23,74,3.79,75,3.83,75,4.60,75,4.18,75,4.45,74,2.74,73,4.28,0.01
M,373,Hannibal,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,374,Heaton,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,375,Højlund,6.9,6.9,Man Utd,0,0.00,18,1.01,40,2.29,43,2.21,43,2.74,42,2.40,39,2.31,42,2.84,41,2.51,41,2.70,43,1.83,43,2.77,0.00
D,376,Lindelof,4.4,4.4,Man Utd,0,0.00,0,0.00,5,0.14,7,0.21,10,0.40,10,0.34,12,0.38,10,0.42,12,0.46,12,0.48,11,0.27,12,0.51,0.00
D,377,Maguire,5.0,5.0,Man Utd,48,1.89,39,1.32,33,1.00,31,0.93,30,1.24,31,1.02,31,0.97,33,1.51,32,1.27,33,1.47,34,0.71,34,1.52,0.00
M,378,Mainoo,5.4,5.4,Man Utd,79,2.62,75,2.31,72,2.26,70,2.09,71,2.42,69,2.22,67,2.13,64,2.38,66,2.26,68,2.38,68,1.82,67,2.35,0.00
D,379,Malacia,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,4,0.14,11,0.45,11,0.38,11,0.39,13,0.56,12,0.50,12,0.52,13,0.33,12,0.53,0.00
D,380,Martinez,4.5,4.5,Man Utd,83,3.11,80,2.54,79,2.13,78,2.04,76,3.00,76,2.24,73,2.07,74,3.18,73,2.83,72,3.12,71,1.29,70,2.99,0.00
M,381,McTominay,4.9,4.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,382,Mount,6.4,6.4,Man Utd,0,0.00,0,0.00,15,0.84,28,1.35,34,2.00,36,1.85,37,1.98,38,2.31,36,2.02,40,2.35,36,1.48,37,2.19,0.00
G,383,Onana,5.0,5.0,Man Utd,94,3.60,93,3.41,92,3.16,93,3.23,92,3.64,92,3.28,91,3.11,91,3.71,91,3.55,91,3.73,91,2.99,91,3.75,0.00
M,384,Pellistri,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,385,Rashford,6.9,6.9,Man Utd,66,4.36,66,3.67,66,3.95,65,3.40,63,4.27,64,3.79,63,3.81,62,4.59,63,4.13,62,4.42,63,2.69,62,4.34,0.00
M,386,Sancho,6.3,6.3,Man Utd,16,0.97,19,1.14,22,1.40,23,1.55,24,1.25,24,1.52,0,0.00,24,1.27,24,1.47,24,1.43,23,1.51,26,1.40,0.00
D,387,Shaw,4.9,4.9,Man Utd,0,0.00,34,1.22,71,2.17,74,2.19,73,3.21,71,2.39,71,2.21,70,3.36,70,3.02,70,3.36,70,1.43,70,3.34,0.00
D,388,Wan-Bissaka,4.5,4.5,West Ham,73,2.10,70,1.86,66,1.89,67,2.79,65,1.08,64,1.80,63,1.97,64,2.48,63,1.26,62,1.31,63,2.01,63,2.38,0.00
F,389,Zirkzee,7.0,7.0,Man Utd,68,3.89,65,3.17,51,2.73,47,2.33,46,2.77,47,2.58,47,2.62,45,2.90,46,2.77,45,2.74,45,1.91,45,2.73,0.00
D,390,A.Murphy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00,0,0.00,1,0.04,1,0.03,1,0.05,0.00
M,391,Almirón,5.8,5.8,Newcastle,21,1.18,23,1.29,22,1.08,23,1.33,23,1.38,24,1.22,23,1.13,26,1.42,25,1.56,26,1.34,26,1.35,27,1.45,0.00
M,392,Barnes,6.4,6.4,Newcastle,44,2.56,41,2.30,39,1.89,40,2.37,41,2.50,41,2.10,43,2.05,41,2.37,42,2.74,40,2.17,43,2.26,42,2.42,0.00
D,393,Botman,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,394,Bruno G.,6.4,6.4,Newcastle,90,3.31,87,3.13,86,2.63,82,3.12,82,3.21,81,2.62,81,2.58,80,2.93,78,3.28,77,2.64,77,2.61,76,2.76,0.00
D,395,Burn,4.5,4.5,Newcastle,86,2.89,84,2.67,81,1.78,79,2.82,76,2.61,76,1.58,76,1.84,75,2.67,74,2.77,75,2.25,74,1.80,74,2.37,0.01
G,396,Dúbravka,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,397,Fraser,4.9,4.9,Southampton,5,0.33,7,0.45,7,0.42,7,0.38,8,0.51,10,0.45,10,0.57,9,0.47,10,0.49,11,0.50,12,0.57,10,0.49,0.00
M,398,Gordon,7.4,7.4,Newcastle,83,4.28,80,3.99,80,3.20,78,4.12,77,4.17,77,3.39,75,3.14,75,3.88,76,4.56,76,3.55,75,3.41,75,3.83,0.13
D,399,Hall,4.4,4.4,Newcastle,22,0.86,21,0.78,20,0.59,24,0.97,24,0.97,25,0.72,27,0.85,28,1.15,27,1.19,26,0.94,26,0.82,27,1.03,0.12
M,400,Hayden,4.5,4.5,Newcastle,4,0.25,4,0.23,4,0.24,5,0.29,6,0.31,6,0.30,6,0.30,7,0.33,8,0.38,8,0.35,8,0.37,8,0.38,0.00
F,401,Isak,8.5,8.5,Newcastle,86,5.27,82,4.84,79,3.92,77,4.78,77,5.09,76,4.13,75,3.74,76,4.59,76,5.48,75,4.09,74,4.18,74,4.32,0.96
M,402,J.Murphy,5.3,5.3,Newcastle,41,2.18,40,2.02,40,1.78,40,2.11,41,2.22,41,1.88,41,1.85,41,2.14,41,2.37,39,1.86,39,1.88,38,1.94,0.01
M,403,Joelinton,6.0,6.0,Newcastle,65,2.67,57,2.26,53,1.81,54,2.28,51,2.18,55,1.98,54,1.93,51,2.17,52,2.40,53,2.03,51,1.96,51,2.14,0.00
D,404,Kelly,4.5,4.5,Newcastle,65,2.24,69,2.27,67,1.57,66,2.42,66,2.27,65,1.40,62,1.61,61,2.18,62,2.32,65,2.01,63,1.59,62,2.04,0.00
D,405,Krafth,4.5,4.5,Newcastle,16,0.53,20,0.64,23,0.54,26,0.88,27,0.90,28,0.61,26,0.66,28,0.97,28,1.02,26,0.79,28,0.71,30,0.95,0.00
M,406,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,407,Lascelles,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,408,Lewis,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,409,Livramento,4.5,4.5,Newcastle,49,1.90,41,1.55,42,1.19,43,1.74,44,1.73,45,1.19,42,1.26,46,1.83,45,1.90,46,1.59,45,1.33,47,1.73,0.00
M,410,Longstaff,4.9,4.9,Newcastle,63,2.25,52,1.88,49,1.59,50,1.87,48,1.80,48,1.61,48,1.58,50,1.85,50,2.02,52,1.78,50,1.70,51,1.86,0.00
M,411,Miley,5.0,5.0,Newcastle,0,0.00,0,0.00,2,0.10,5,0.26,6,0.31,6,0.29,6,0.30,8,0.39,7,0.40,8,0.38,8,0.37,9,0.41,0.00
G,412,Odysseas,4.4,4.4,Newcastle,1,0.05,2,0.06,2,0.07,3,0.11,3,0.10,2,0.08,4,0.13,3,0.12,3,0.13,4,0.16,3,0.12,4,0.14,0.00
G,413,Pope,5.0,5.0,Newcastle,94,3.47,93,3.42,93,3.06,92,3.46,92,3.32,92,3.10,91,3.09,92,3.46,91,3.39,90,3.27,91,3.04,90,3.28,0.00
G,414,Ruddy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,415,Schär,5.4,5.4,Newcastle,90,3.12,86,2.84,84,1.89,81,2.98,81,2.87,80,1.71,81,2.01,80,2.91,81,3.11,80,2.46,79,2.00,78,2.59,0.00
