Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,Elite%
F,276,Ladapo,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,277,Luongo,4.5,4.5,Ipswich,45,1.62,41,1.30,38,1.34,37,1.26,37,1.25,37,1.40,36,1.23,37,1.38,38,1.20,38,1.33,39,1.31,40,1.38,0.00
M,278,Morsy,5.0,5.0,Ipswich,74,2.05,69,1.65,67,1.78,66,1.76,64,1.59,64,1.83,63,1.62,63,1.81,64,1.49,62,1.63,62,1.62,61,1.60,0.00
D,279,Ndaba,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,280,Slicker,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.04
M,281,Taylor,4.9,4.9,Ipswich,6,0.37,6,0.31,6,0.34,5,0.28,6,0.33,7,0.39,8,0.39,8,0.42,9,0.40,9,0.42,9,0.43,9,0.44,0.00
D,282,Tuanzebe,4.0,4.0,Ipswich,63,1.90,53,1.06,48,1.28,47,1.16,48,0.98,46,1.54,47,1.20,48,1.59,48,0.64,46,1.11,46,1.21,49,1.33,0.00
G,283,Walton,4.5,4.5,Ipswich,1,0.05,3,0.09,4,0.13,4,0.15,4,0.12,4,0.14,6,0.19,5,0.20,6,0.19,7,0.23,6,0.21,5,0.19,0.00
D,284,Woolfenden,4.0,4.0,Ipswich,78,2.19,71,1.27,65,1.56,64,1.41,60,1.03,61,1.86,64,1.46,64,1.93,62,0.65,62,1.31,63,1.44,64,1.57,0.00
M,285,B.Soumaré,4.5,4.5,Leicester,13,0.41,13,0.42,15,0.50,16,0.47,16,0.52,16,0.53,16,0.54,16,0.53,17,0.51,16,0.52,16,0.51,18,0.58,0.00
F,286,Cannon,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,287,Choudhury,4.5,4.5,Leicester,19,0.62,20,0.65,21,0.71,26,0.74,26,0.81,26,0.81,27,0.85,28,0.86,26,0.77,27,0.80,27,0.82,28,0.87,0.00
D,288,Coady,4.0,4.0,Leicester,3,0.08,6,0.13,8,0.26,9,0.13,11,0.30,11,0.32,11,0.36,12,0.38,14,0.30,11,0.26,12,0.32,13,0.39,0.00
F,289,Daka,4.9,4.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,23,1.37,36,2.31,34,2.00,37,1.89,36,2.01,35,1.88,37,2.28,0.00
M,290,De Cordova-Reid,5.5,5.5,Leicester,44,2.13,35,1.63,35,1.91,41,1.54,36,1.91,35,1.83,33,1.77,34,1.86,35,1.56,33,1.65,34,1.63,33,1.76,0.00
D,291,Faes,4.1,4.0,Leicester,90,2.29,87,2.10,84,3.03,84,0.88,83,2.52,82,2.39,82,2.85,82,2.53,80,1.48,81,1.71,80,2.14,81,2.26,0.11
M,292,Golding,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,293,Hermansen,4.5,4.5,Leicester,93,3.25,93,3.22,91,3.57,91,2.92,90,3.30,89,3.23,89,3.35,89,3.29,89,2.99,88,2.98,88,3.16,88,3.14,0.00
G,294,Iversen,4.0,4.0,Leicester,2,0.06,2,0.07,3,0.14,4,0.13,4,0.16,6,0.21,5,0.20,5,0.19,6,0.20,6,0.21,6,0.21,6,0.23,0.03
D,295,Justin,4.5,4.5,Leicester,76,2.15,71,1.85,67,2.60,67,0.82,64,2.13,68,2.13,66,2.50,66,2.21,62,1.31,65,1.56,61,1.75,62,1.97,0.00
D,296,Kristiansen,4.5,4.5,Leicester,76,2.03,72,1.82,71,2.64,69,0.83,69,2.20,66,2.04,65,2.38,66,2.15,67,1.36,67,1.55,66,1.85,64,1.93,0.00
M,297,Marcal,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,298,Mavididi,5.4,5.4,Leicester,31,1.68,31,1.53,31,1.94,40,1.63,31,1.87,31,1.72,27,1.68,29,1.66,29,1.45,28,1.53,27,1.45,28,1.65,0.08
M,299,McAteer,4.9,4.9,Leicester,9,0.53,4,0.29,5,0.36,8,0.42,7,0.46,5,0.35,6,0.43,6,0.41,7,0.43,6,0.41,8,0.47,7,0.48,0.00
M,300,Ndidi,5.0,5.0,Leicester,69,2.21,63,1.97,61,2.22,59,1.64,56,1.97,57,1.96,56,2.02,57,1.96,57,1.75,60,1.92,58,1.90,57,1.97,0.00
D,301,Okoli,4.0,4.0,Leicester,18,0.46,20,0.50,24,0.83,26,0.32,26,0.79,29,0.83,27,0.93,29,0.94,30,0.59,29,0.65,29,0.79,29,0.84,0.00
D,302,Ricardo,4.4,4.4,Leicester,21,0.64,25,0.72,28,1.17,26,0.42,29,1.06,28,0.95,30,1.22,29,1.06,32,0.77,29,0.81,31,0.99,32,1.11,0.00
D,303,Souttar,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,304,Stolarczyk,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,305,Thomas,4.0,4.0,Leicester,14,0.45,18,0.54,19,0.73,21,0.40,20,0.68,21,0.71,20,0.77,20,0.71,21,0.54,20,0.57,21,0.66,21,0.70,0.00
F,306,Vardy,5.6,5.6,Leicester,81,4.20,73,3.30,64,3.94,75,2.75,62,3.66,54,2.91,49,3.01,52,2.95,49,2.38,49,2.71,50,2.57,48,2.95,0.00
D,307,Vestergaard,4.0,4.0,Leicester,79,2.02,78,1.85,75,2.58,72,0.77,72,2.15,69,2.00,70,2.41,68,2.09,68,1.26,69,1.46,70,1.85,68,1.92,0.00
G,308,Ward,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,309,Winks,4.5,4.5,Leicester,86,2.36,82,2.17,77,2.38,76,1.76,76,2.21,76,2.17,76,2.28,75,2.15,75,1.92,73,1.98,74,2.03,75,2.19,0.35
G,310,A.Becker,5.5,5.5,Liverpool,94,3.55,93,4.12,93,3.90,92,3.86,91,3.60,91,3.49,91,3.17,91,3.67,91,3.70,90,3.79,90,3.29,90,3.35,0.02
D,311,Alexander-Arnold,7.0,7.0,Liverpool,82,3.60,81,5.20,79,4.70,77,4.31,75,3.50,74,3.64,74,2.30,72,3.98,72,3.91,73,4.28,73,2.80,73,3.09,0.74
M,312,Bajcetic,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,313,Bradley,4.9,4.9,Liverpool,18,0.79,18,1.00,20,1.08,23,1.18,22,1.04,23,1.10,24,0.84,25,1.29,25,1.27,25,1.32,24,0.96,23,1.01,0.00
M,314,Carvalho,4.9,4.9,Brentford,33,2.00,36,1.44,36,1.59,35,1.93,34,1.95,33,1.54,33,2.02,35,1.73,35,1.89,35,1.76,35,2.02,34,1.52,0.00
M,315,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,316,Darwin,7.3,7.3,Liverpool,34,2.11,34,2.60,35,2.66,35,2.44,39,2.37,37,2.52,37,1.78,37,2.59,37,2.42,39,2.70,37,1.96,39,2.34,0.00
M,317,Diogo J.,7.6,7.6,Liverpool,67,4.14,60,4.67,54,4.17,54,3.74,52,3.21,52,3.64,51,2.38,54,3.91,52,3.61,51,3.75,52,2.73,50,3.03,0.33
M,318,Doak,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,319,Elliott,5.3,5.3,Liverpool,22,1.18,18,1.09,18,1.14,20,1.19,21,1.15,22,1.25,22,1.01,22,1.28,23,1.35,24,1.42,23,1.09,23,1.26,0.00
M,320,Endo,4.9,4.9,Liverpool,24,0.95,19,0.85,20,0.91,22,0.95,25,0.99,24,0.99,24,0.85,25,1.04,24,0.99,25,1.07,26,0.96,25,0.97,0.00
F,321,Gakpo,7.3,7.3,Liverpool,28,1.80,28,1.98,29,2.13,31,2.04,30,1.82,30,2.02,33,1.60,32,2.21,34,2.19,31,2.13,32,1.66,33,1.94,0.00
D,322,Gomez,4.9,4.9,Liverpool,5,0.15,8,0.30,11,0.41,11,0.37,13,0.42,15,0.49,16,0.40,17,0.63,17,0.67,19,0.76,16,0.49,16,0.51,0.00
M,323,Gravenberch,5.0,5.0,Liverpool,63,2.47,59,2.68,61,2.70,58,2.44,57,2.23,58,2.38,55,1.84,57,2.45,55,2.30,56,2.44,55,1.97,56,2.15,0.00
M,324,Jones,5.4,5.4,Liverpool,5,0.24,22,1.18,22,1.17,21,1.10,24,1.11,24,1.17,27,1.06,25,1.24,27,1.30,26,1.28,27,1.12,27,1.22,0.00
G,325,Kelleher,4.4,4.4,Liverpool,1,0.04,2,0.11,2,0.09,3,0.14,4,0.15,4,0.15,4,0.13,4,0.15,4,0.16,5,0.19,4,0.16,4,0.16,0.00
D,326,Konaté,5.0,5.0,Liverpool,71,2.23,62,2.91,60,2.54,59,2.35,58,2.00,56,1.91,53,1.24,57,2.16,54,2.06,54,2.20,55,1.57,56,1.65,0.00
M,327,Luis Díaz,7.5,7.5,Liverpool,68,3.81,64,4.37,62,4.21,62,3.85,61,3.32,60,3.68,58,2.58,58,3.80,56,3.45,58,3.95,58,2.86,58,3.28,0.00
M,328,M.Salah,12.6,12.5,Liverpool,89,6.29,86,7.72,83,7.42,81,6.34,81,5.53,79,6.37,80,4.10,78,6.58,79,6.31,80,6.71,80,4.76,81,5.62,0.20
M,329,Mac Allister,6.4,6.4,Liverpool,88,3.32,86,3.87,84,3.82,83,3.52,82,3.10,81,3.37,83,2.58,81,3.58,81,3.44,79,3.49,81,2.73,80,3.01,0.00
M,330,McConnell,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,331,Morton,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.08,0,0.00,1,0.09,2,0.10,2,0.10,1,0.08,1,0.07,0.00
D,332,N.Phillips,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,333,Quansah,4.3,4.3,Liverpool,24,0.86,34,1.62,38,1.68,41,1.73,40,1.50,41,1.50,44,1.16,42,1.68,43,1.72,41,1.79,42,1.34,41,1.35,0.23
D,334,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,335,Robertson,6.0,6.0,Liverpool,86,3.48,82,4.88,80,4.38,78,4.05,78,3.44,79,3.53,78,2.19,76,3.79,76,3.80,76,4.04,76,2.69,75,2.89,0.00
M,336,Szoboszlai,6.5,6.5,Liverpool,73,3.70,71,4.35,69,4.18,68,3.80,67,3.29,67,3.74,64,2.52,65,3.72,64,3.58,64,3.75,63,2.75,63,3.14,0.00
D,337,Tsimikas,4.8,4.8,Liverpool,8,0.36,11,0.56,12,0.62,14,0.70,15,0.67,14,0.64,14,0.47,17,0.82,16,0.76,17,0.88,17,0.63,17,0.69,0.00
D,338,Van den Berg,4.0,4.0,Brentford,17,0.71,18,0.27,16,0.32,18,0.61,17,0.68,19,0.47,19,0.77,22,0.68,20,0.70,21,0.73,21,0.87,21,0.52,0.00
D,339,Virgil,6.0,6.0,Liverpool,92,3.03,89,4.33,86,3.83,84,3.64,85,3.13,83,2.97,82,1.93,81,3.27,81,3.29,82,3.55,82,2.41,83,2.58,0.00
D,340,Akanji,5.5,5.5,Man City,65,2.70,60,2.85,57,2.06,57,2.09,58,2.99,60,2.85,58,3.14,60,2.58,59,2.31,58,2.37,59,1.78,56,2.93,0.00
D,341,Aké,5.4,5.4,Man City,52,2.40,54,2.77,52,2.07,57,2.29,56,3.12,53,2.74,52,3.03,53,2.48,53,2.30,54,2.42,54,1.77,55,3.12,0.00
M,342,Bernardo,6.6,6.6,Man City,64,3.29,51,3.01,48,2.13,48,2.34,49,2.86,49,2.56,50,3.19,49,2.46,48,2.29,47,2.44,46,1.94,47,2.87,0.00
M,343,Bobb,4.9,4.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.63,17,1.10,20,1.30,18,1.03,19,1.42,0.00
G,344,Carson,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,345,De Bruyne,9.6,9.6,Man City,77,5.17,71,5.55,71,3.84,67,4.09,66,5.05,65,4.50,64,5.41,65,4.24,62,3.84,62,4.20,65,3.48,61,4.83,0.00
M,346,Doku,6.5,6.5,Man City,67,3.91,52,3.49,44,2.24,44,2.40,44,2.93,47,2.86,44,3.23,42,2.47,42,2.32,40,2.42,42,2.04,42,2.87,0.00
G,347,Ederson M.,5.5,5.5,Man City,92,3.75,92,3.99,90,3.46,89,3.43,88,4.06,90,3.98,88,4.21,87,3.60,88,3.50,88,3.53,87,3.11,87,4.09,0.01
M,348,Foden,9.4,9.4,Man City,0,0.00,59,4.60,76,4.07,76,4.63,74,5.63,73,5.00,70,6.01,71,4.62,72,4.39,72,4.87,74,3.87,72,5.69,0.00
M,349,Grealish,6.4,6.4,Man City,38,2.30,33,2.27,35,1.78,36,1.99,36,2.40,36,2.19,38,2.75,35,2.06,36,2.01,37,2.21,35,1.74,36,2.45,0.00
D,350,Gvardiol,6.0,6.0,Man City,75,3.40,71,3.78,70,2.79,66,2.64,67,3.83,67,3.49,67,4.07,67,3.18,67,2.89,66,3.00,67,2.19,67,3.93,0.11
F,351,Haaland,15.1,15.1,Man City,90,6.94,85,7.87,82,5.04,80,5.71,78,7.07,77,6.13,76,7.82,77,5.65,77,5.41,77,6.18,76,4.55,76,7.20,0.86
F,352,J.Alvarez,7.0,7.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,353,João Cancelo,5.3,5.3,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,354,Kovačić,5.5,5.5,Man City,34,1.41,37,1.69,26,1.05,28,1.16,30,1.38,28,1.23,27,1.34,29,1.23,29,1.19,28,1.23,27,1.06,28,1.33,0.00
D,355,Lewis,4.6,4.6,Man City,72,3.39,56,2.96,31,1.29,24,1.00,23,1.31,24,1.28,25,1.49,25,1.23,24,1.11,25,1.18,24,0.89,25,1.46,0.03
M,356,Matheus N.,4.9,4.9,Man City,26,1.30,13,0.73,11,0.52,13,0.63,14,0.81,15,0.83,16,0.95,14,0.76,15,0.75,16,0.83,13,0.63,15,0.90,0.00
M,357,McAtee,4.9,4.9,Man City,14,0.92,8,0.65,8,0.54,8,0.61,11,0.83,11,0.77,12,1.02,11,0.74,10,0.67,9,0.66,9,0.55,9,0.77,0.00
G,358,Ortega Moreno,5.4,5.4,Man City,3,0.10,3,0.15,5,0.21,6,0.23,7,0.33,5,0.23,7,0.31,8,0.33,7,0.27,7,0.27,8,0.28,8,0.38,0.00
M,359,Phillips,5.0,5.0,Ipswich,42,1.46,44,1.35,50,1.60,49,1.55,49,1.52,49,1.66,50,1.53,49,1.72,48,1.38,48,1.52,48,1.51,47,1.54,0.00
M,360,Rodrigo,6.4,6.4,Man City,35,1.42,64,2.86,86,2.78,85,3.03,83,3.60,82,3.34,81,3.76,81,3.05,81,2.91,80,3.05,82,2.58,80,3.56,0.00
D,361,Rúben,5.5,5.5,Man City,71,3.01,67,3.28,64,2.38,63,2.38,63,3.28,62,3.03,63,3.49,61,2.68,62,2.49,61,2.57,59,1.82,61,3.29,0.00
D,362,Stones,5.4,5.4,Man City,27,1.17,41,2.11,51,1.97,54,2.10,53,2.79,52,2.55,53,2.95,51,2.28,51,2.11,54,2.32,54,1.71,54,2.93,0.00
D,363,Walker,5.4,5.4,Man City,21,0.91,27,1.31,52,1.99,56,2.13,55,2.91,56,2.76,56,3.16,55,2.44,56,2.26,53,2.26,54,1.71,53,2.90,0.00
M,364,Amad,5.0,5.0,Man Utd,62,2.85,51,2.71,43,2.06,36,1.92,35,1.72,36,2.13,37,1.93,38,1.97,36,2.24,35,2.00,37,2.24,33,1.38,0.00
M,365,Antony,5.9,5.9,Man Utd,28,1.41,19,1.11,17,0.91,16,0.93,14,0.74,14,0.86,15,0.84,15,0.89,16,1.04,16,0.96,15,0.94,16,0.73,0.00
M,366,B.Fernandes,8.4,8.4,Man Utd,90,4.85,89,5.52,89,4.56,87,5.10,86,4.30,84,5.72,84,4.65,84,5.03,82,6.04,81,5.21,82,5.82,82,3.25,0.64
G,367,Bayindir,4.5,4.5,Man Utd,1,0.04,3,0.13,3,0.11,2,0.08,3,0.10,3,0.13,3,0.12,3,0.12,4,0.18,5,0.19,4,0.18,4,0.13,0.00
M,368,Casemiro,5.0,5.0,Man Utd,83,2.53,67,2.39,58,1.88,52,1.81,50,1.64,50,1.92,51,1.75,49,1.71,51,2.10,49,1.85,50,1.97,50,1.41,0.00
D,369,Dalot,5.0,5.0,Man Utd,91,2.21,86,3.53,80,2.56,79,2.46,78,2.19,79,3.56,77,2.36,79,2.43,76,3.64,76,3.22,74,3.47,76,1.35,0.00
M,370,Eriksen,5.4,5.4,Man Utd,18,0.89,10,0.56,7,0.42,6,0.39,5,0.34,5,0.37,5,0.33,5,0.34,6,0.42,6,0.41,6,0.45,7,0.35,0.00
D,371,Evans,4.4,4.4,Man Utd,10,0.28,9,0.32,6,0.18,4,0.13,4,0.11,3,0.12,3,0.10,4,0.12,3,0.12,4,0.13,4,0.15,3,0.08,0.00
M,372,Garnacho,6.4,6.4,Man Utd,69,3.22,78,4.14,76,3.46,77,3.77,75,3.34,73,4.16,71,3.51,72,3.69,73,4.43,73,4.07,73,4.31,74,2.63,0.01
M,373,Hannibal,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,374,Heaton,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,375,Højlund,6.9,6.9,Man Utd,0,0.00,18,1.08,37,1.94,43,2.37,42,2.13,43,2.66,43,2.36,41,2.31,40,2.73,43,2.65,42,2.69,42,1.78,0.00
D,376,Lindelof,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,5,0.16,8,0.25,11,0.41,10,0.32,10,0.32,11,0.45,10,0.39,12,0.49,11,0.26,0.00
D,377,Maguire,5.0,5.0,Man Utd,54,1.30,46,1.83,33,1.07,32,0.99,32,0.93,29,1.23,31,0.97,30,0.95,30,1.35,33,1.31,32,1.40,34,0.68,0.00
M,378,Mainoo,5.5,5.5,Man Utd,83,2.38,76,2.49,76,2.28,73,2.30,72,2.13,71,2.44,70,2.18,69,2.16,67,2.41,67,2.26,68,2.39,69,1.81,0.00
D,379,Malacia,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,4,0.13,9,0.39,11,0.39,10,0.36,12,0.56,13,0.51,12,0.51,12,0.31,0.00
D,380,Martinez,4.5,4.5,Man Utd,80,1.84,77,3.00,77,2.31,77,2.19,74,1.98,73,3.06,74,2.12,73,2.09,72,3.15,71,2.76,69,3.05,71,1.24,0.00
M,381,McTominay,4.9,4.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,382,Mount,6.4,6.4,Man Utd,0,0.00,0,0.00,0,0.00,13,0.75,27,1.29,34,2.05,37,1.88,36,1.84,38,2.33,38,2.13,36,2.15,37,1.47,0.00
G,383,Onana,5.0,5.0,Man Utd,94,3.08,92,3.61,92,3.30,93,3.19,92,3.18,92,3.65,91,3.23,91,3.17,91,3.70,90,3.48,91,3.69,91,2.93,0.00
M,384,Pellistri,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,385,Rashford,6.9,6.9,Man Utd,71,3.76,66,4.08,65,3.41,64,3.80,65,3.30,63,4.26,62,3.53,62,3.65,64,4.59,65,4.17,62,4.36,64,2.62,0.00
M,386,Sancho,6.3,6.3,Man Utd,0,0.00,16,0.95,20,1.25,24,1.52,24,1.66,24,1.23,24,1.52,24,1.36,24,1.20,24,1.50,25,1.47,26,1.60,0.00
D,387,Shaw,4.9,4.9,Man Utd,0,0.00,32,1.36,68,2.18,76,2.35,75,2.11,75,3.37,74,2.31,71,2.23,70,3.34,71,3.02,69,3.25,69,1.28,0.00
D,388,Wan-Bissaka,4.5,4.5,West Ham,61,1.15,69,2.16,65,1.63,66,2.02,65,2.75,64,1.16,64,1.87,64,1.99,60,2.36,61,1.24,60,1.25,59,1.92,0.00
F,389,Zirkzee,7.1,7.1,Man Utd,58,2.77,60,3.16,52,2.44,48,2.58,45,2.17,44,2.64,44,2.37,46,2.52,46,2.89,44,2.57,45,2.75,46,1.87,0.00
D,390,A.Murphy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,1,0.04,0,0.00,0,0.00,1,0.04,1,0.04,0.00
M,391,Almirón,5.8,5.8,Newcastle,21,1.21,22,1.27,23,1.27,21,1.03,22,1.27,21,1.26,22,1.16,24,1.15,24,1.35,23,1.46,23,1.22,23,1.23,0.00
M,392,Barnes,6.4,6.4,Newcastle,39,2.34,38,2.31,38,2.21,36,1.74,36,2.16,38,2.39,37,1.93,39,1.88,38,2.30,39,2.54,38,2.05,38,2.07,0.00
D,393,Botman,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,394,Bruno G.,6.4,6.4,Newcastle,90,3.33,85,3.24,83,3.03,82,2.58,82,3.11,82,3.25,81,2.59,82,2.56,79,2.97,78,3.28,80,2.74,78,2.62,0.00
D,395,Burn,4.5,4.5,Newcastle,87,2.45,79,2.75,79,2.73,77,1.81,76,2.82,75,2.63,74,1.69,74,1.84,73,2.66,75,2.79,73,2.25,73,1.82,0.01
G,396,Dúbravka,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,397,Fraser,4.9,4.9,Newcastle,2,0.17,7,0.40,8,0.52,9,0.50,9,0.43,10,0.58,10,0.45,11,0.58,11,0.56,10,0.47,10,0.48,10,0.52,0.00
M,398,Gordon,7.5,7.5,Newcastle,83,4.53,81,4.29,78,4.00,77,3.15,76,4.05,74,4.09,73,3.28,76,3.19,75,3.99,75,4.45,75,3.52,75,3.48,0.14
D,399,Hall,4.5,4.5,Newcastle,40,1.39,28,1.12,24,0.96,23,0.69,23,0.99,26,1.05,26,0.77,25,0.80,25,1.05,28,1.22,27,0.98,28,0.89,0.14
M,400,Hayden,4.5,4.5,Newcastle,14,0.58,5,0.30,6,0.30,6,0.30,5,0.29,7,0.34,7,0.32,7,0.34,7,0.35,7,0.36,7,0.34,8,0.35,0.00
F,401,Isak,8.5,8.5,Newcastle,89,5.81,84,5.29,79,4.68,77,3.77,75,4.65,77,5.08,76,4.09,74,3.63,74,4.60,73,5.28,74,3.98,74,4.21,1.00
M,402,J.Murphy,5.4,5.4,Newcastle,56,2.81,53,2.77,49,2.48,49,2.06,50,2.58,48,2.57,49,2.22,46,2.03,47,2.46,46,2.64,46,2.18,46,2.19,0.02
M,403,Joelinton,6.0,6.0,Newcastle,74,3.04,65,2.79,57,2.31,52,1.81,52,2.25,51,2.28,51,1.89,51,1.82,51,2.19,51,2.41,52,2.02,50,1.98,0.00
D,404,Kelly,4.5,4.5,Newcastle,67,1.87,64,2.17,69,2.32,67,1.57,67,2.44,65,2.20,65,1.45,67,1.66,70,2.43,66,2.44,66,2.00,65,1.58,0.00
D,405,Krafth,4.5,4.5,Newcastle,73,1.83,29,0.96,25,0.86,30,0.72,28,1.02,30,1.03,28,0.66,30,0.78,28,0.97,28,0.99,30,0.90,31,0.80,0.00
M,406,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.12,0,0.00,1,0.12,0.00
D,407,Lascelles,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,408,Lewis,4.0,4.0,Newcastle,1,0.05,0,0.00,0,0.00,1,0.04,1,0.07,2,0.08,2,0.06,1,0.05,2,0.08,2,0.07,1,0.05,1,0.05,0.00
D,409,Livramento,4.5,4.5,Newcastle,64,2.07,53,2.04,49,1.90,47,1.31,45,1.88,49,1.94,47,1.28,46,1.37,48,1.93,48,2.01,47,1.64,47,1.39,0.00
M,410,Longstaff,5.0,5.0,Newcastle,74,2.57,62,2.31,53,1.89,50,1.58,51,1.91,50,1.93,49,1.61,48,1.58,48,1.86,50,1.94,50,1.73,48,1.64,0.00
M,411,Miley,5.0,5.0,Newcastle,0,0.00,0,0.00,0,0.00,3,0.13,6,0.30,8,0.38,8,0.36,7,0.33,9,0.41,8,0.43,8,0.36,9,0.40,0.00
G,412,Odysseas,4.5,4.5,Newcastle,2,0.06,2,0.06,3,0.11,3,0.09,4,0.14,3,0.12,3,0.11,3,0.11,4,0.14,4,0.16,4,0.13,4,0.14,0.00
G,413,Pope,5.0,5.0,Newcastle,93,3.18,93,3.44,92,3.41,92,3.04,91,3.45,91,3.34,91,3.08,91,3.06,91,3.40,90,3.37,91,3.27,90,3.05,0.00
G,414,Ruddy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
