Pos,ID,Name,BV,SV,Team,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,Elite%
F,138,O’Mahony,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,139,Offiah,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,140,Peupion,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,141,Sarmiento,4.9,4.9,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,142,Steele,4.5,4.5,Brighton,4,0.15,3,0.11,5,0.17,7,0.26,7,0.29,8,0.27,6,0.22,8,0.31,9,0.35,8,0.30,9,0.35,8,0.33,0.00
F,143,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,144,Van Hecke,4.5,4.5,Brighton,90,3.55,86,2.02,85,2.32,84,1.99,83,3.45,81,1.49,81,1.77,81,2.48,81,3.46,80,2.59,80,2.81,79,2.92,0.00
D,145,Veltman,4.5,4.5,Brighton,51,2.15,46,1.26,48,1.50,47,1.30,46,2.03,46,1.03,46,1.19,43,1.50,46,2.14,46,1.69,44,1.67,45,1.83,0.00
G,146,Verbruggen,4.5,4.5,Brighton,91,3.69,92,3.20,90,3.12,88,3.06,88,3.56,87,2.92,89,2.94,87,3.20,86,3.53,87,3.31,86,3.44,87,3.41,0.04
D,147,Webster,4.4,4.4,Brighton,10,0.34,12,0.31,14,0.42,14,0.38,14,0.56,18,0.41,17,0.45,16,0.51,15,0.62,18,0.64,16,0.56,17,0.64,0.00
F,148,Welbeck,5.7,5.7,Brighton,61,3.46,47,2.24,46,2.59,46,2.30,43,2.75,44,2.00,44,1.97,42,2.26,42,2.88,43,2.17,43,2.48,44,2.52,0.01
M,149,Wieffer,5.0,5.0,Brighton,67,2.26,84,2.35,82,2.55,81,2.34,80,2.79,79,2.09,78,2.09,77,2.35,77,2.79,77,2.34,77,2.44,76,2.46,0.00
M,150,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,151,Ângelo,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,152,Arrizabalaga,4.5,4.5,Bournemouth,94,3.07,93,3.75,93,3.57,91,3.08,91,3.16,90,2.94,90,3.27,90,3.27,91,3.38,91,3.15,90,3.46,90,3.45,0.00
D,153,B.Badiashile,4.4,4.4,Chelsea,18,0.63,18,0.65,20,0.86,21,0.53,23,0.83,21,0.63,23,0.72,23,0.95,25,0.97,26,1.08,25,0.68,25,1.08,0.00
G,154,Bergström,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,155,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,156,Broja,5.5,5.5,Everton,0,0.00,3,0.23,8,0.52,10,0.64,10,0.63,11,0.71,12,0.68,11,0.69,12,0.64,12,0.82,12,0.68,12,0.59,0.00
M,157,Caicedo,4.9,4.9,Chelsea,81,2.27,73,2.11,70,2.19,71,1.78,69,2.06,69,1.83,68,1.80,68,2.01,66,1.98,66,2.03,68,1.76,65,2.02,0.00
M,158,Casadei,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.09,1,0.10,2,0.15,1,0.11,1,0.10,2,0.14,0.00
D,159,Chalobah,4.4,4.4,Crystal Palace,0,0.00,34,1.12,63,1.52,74,2.35,75,1.98,74,2.40,75,2.85,68,1.75,66,1.95,64,2.21,66,1.36,65,1.67,0.00
D,160,Chilwell,4.8,4.8,Chelsea,21,0.95,15,0.70,13,0.67,13,0.45,10,0.50,9,0.37,11,0.42,12,0.59,13,0.62,12,0.62,12,0.46,14,0.70,0.00
M,161,Chukwuemeka,4.9,4.9,Chelsea,8,0.47,7,0.42,7,0.42,7,0.37,8,0.48,10,0.50,9,0.45,10,0.54,10,0.55,9,0.50,11,0.54,11,0.56,0.00
D,162,Colwill,4.5,4.5,Chelsea,85,2.84,83,3.13,81,3.52,82,1.78,78,2.72,78,2.09,78,2.22,77,3.01,76,2.85,75,2.94,75,1.78,76,3.17,0.01
D,163,Cucurella,5.0,5.0,Chelsea,87,3.06,83,3.21,83,3.80,80,1.71,79,2.88,78,2.10,75,2.16,74,2.96,71,2.84,74,2.99,72,1.77,72,3.14,0.00
F,164,D.D.Fofana,5.4,5.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,165,Deivid,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,166,Dewsbury-Hall,5.8,5.8,Chelsea,14,0.67,9,0.46,12,0.65,12,0.50,13,0.69,12,0.58,13,0.58,15,0.75,14,0.72,16,0.84,16,0.74,15,0.77,0.00
D,167,Disasi,4.4,4.4,Chelsea,39,1.43,19,0.75,22,0.96,20,0.51,20,0.72,19,0.55,19,0.59,21,0.85,23,0.92,23,0.93,21,0.58,23,1.01,0.00
M,168,Enzo,5.0,5.0,Chelsea,87,3.14,83,3.12,82,3.40,82,2.50,80,3.16,80,2.72,80,2.59,79,3.13,80,3.14,77,3.11,79,2.63,77,3.11,0.00
M,169,Gallagher,5.9,5.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,170,Gilchrist,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,171,Gusto,4.9,4.9,Chelsea,43,1.68,79,3.29,81,3.83,66,1.63,44,1.81,39,1.29,39,1.33,40,1.77,41,1.79,41,1.83,39,1.14,38,1.80,0.00
D,172,James,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,21,0.70,48,2.44,57,2.22,57,2.25,55,2.95,55,2.88,54,2.96,56,1.96,57,3.30,0.00
M,173,Kellyman,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,174,Lavia,4.5,4.5,Chelsea,22,0.77,43,1.44,45,1.59,43,1.31,46,1.55,42,1.33,44,1.38,42,1.46,44,1.48,45,1.55,41,1.28,45,1.57,0.00
F,175,Lukaku,6.3,6.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,M.Sarr,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,177,Madueke,6.6,6.6,Chelsea,45,2.50,34,1.94,33,2.15,30,1.49,32,2.02,38,2.01,30,1.55,33,2.05,33,2.02,32,2.06,32,1.68,30,1.89,0.01
F,178,Marc Guiu,5.0,5.0,Chelsea,3,0.27,4,0.32,4,0.34,5,0.35,5,0.46,7,0.50,7,0.48,6,0.50,7,0.53,7,0.59,7,0.51,8,0.60,0.00
M,179,Mudryk,6.3,6.3,Chelsea,16,1.01,17,1.05,19,1.27,20,1.07,21,1.38,26,1.48,22,1.17,20,1.33,21,1.39,23,1.56,22,1.27,23,1.55,0.00
F,180,N.Jackson,7.6,7.6,Chelsea,65,3.73,62,3.53,64,4.08,61,2.90,60,3.79,63,3.28,57,2.76,58,3.67,57,3.61,56,3.67,56,2.99,58,3.73,0.00
M,181,Nkunku,6.2,6.2,Chelsea,39,2.58,44,2.95,43,3.28,44,2.40,44,3.29,46,2.76,44,2.45,42,3.00,43,3.10,43,3.34,44,2.59,44,3.33,0.07
M,182,Palmer,10.6,10.6,Chelsea,87,6.09,84,6.34,80,6.83,80,4.44,78,6.32,79,5.00,78,4.69,78,5.99,77,6.06,76,5.92,77,4.61,77,6.21,0.08
G,183,Petrović,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Renato Veiga,4.5,4.5,Chelsea,6,0.25,4,0.15,5,0.20,5,0.19,6,0.23,6,0.24,6,0.23,7,0.28,7,0.30,6,0.26,9,0.32,7,0.30,0.00
G,185,Sánchez,4.5,4.5,Chelsea,92,3.39,89,3.44,86,3.48,85,2.86,83,3.05,83,2.90,83,2.96,82,3.22,81,3.07,81,3.13,82,2.75,82,3.23,0.00
M,186,Sterling,6.8,6.8,Arsenal,37,1.72,40,2.98,41,3.42,45,2.81,43,2.52,42,2.51,0,0.00,41,2.92,42,2.61,41,2.78,41,2.52,43,3.24,0.00
D,187,Tosin,4.4,4.4,Chelsea,11,0.37,13,0.45,14,0.58,15,0.35,16,0.55,18,0.51,18,0.53,17,0.66,19,0.72,19,0.74,20,0.51,19,0.79,0.00
M,188,Ugochukwu,4.5,4.5,Southampton,61,1.97,57,1.68,57,1.51,58,1.89,56,1.44,57,1.83,55,1.68,56,1.57,54,1.51,0,0.00,55,1.54,56,1.62,0.00
D,189,W.Fofana,4.5,4.5,Chelsea,82,2.72,79,2.90,74,3.12,73,1.52,70,2.35,70,1.79,70,1.92,68,2.57,66,2.43,65,2.44,66,1.53,64,2.61,0.00
M,190,Ahamada,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,Andersen,4.4,4.4,Fulham,83,2.46,80,2.38,78,1.10,78,2.59,79,2.61,75,2.68,73,2.13,73,2.96,72,1.36,75,2.42,73,1.75,74,1.23,0.01
M,192,J.Ayew,5.4,5.4,Leicester,47,2.39,51,1.82,52,2.62,50,2.49,50,2.46,50,2.35,49,2.03,47,2.13,50,2.14,48,2.37,48,2.22,49,2.06,0.00
M,193,C.Doucouré,4.9,4.9,Crystal Palace,25,0.95,32,1.19,35,1.21,33,1.20,34,1.23,35,1.29,34,1.28,33,1.16,34,1.24,33,1.22,32,1.07,36,1.21,0.00
D,194,C.Richards,4.5,4.5,Crystal Palace,56,1.53,47,1.53,35,0.90,33,1.06,35,0.95,35,1.19,38,1.47,33,0.90,27,0.85,27,0.95,27,0.61,26,0.69,0.00
D,195,Chadi Riad,4.4,4.4,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,15,0.42,31,1.00,37,1.38,34,0.81,38,1.06,0.00
D,196,Clyne,4.4,4.4,Crystal Palace,45,1.38,41,1.47,36,1.03,34,1.19,36,1.09,37,1.31,35,1.39,35,1.02,35,1.15,36,1.35,34,0.87,33,0.97,0.00
M,197,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,198,Edouard,5.4,5.4,Leicester,26,1.60,29,1.26,30,1.80,26,1.52,24,1.42,24,1.37,26,1.32,28,1.54,27,1.43,27,1.57,27,1.54,30,1.50,0.00
M,199,Eze,6.9,6.9,Crystal Palace,87,5.06,85,4.59,82,4.18,81,4.31,80,4.54,80,4.62,77,4.78,78,3.91,77,4.67,77,4.57,78,3.44,78,3.89,0.88
D,200,Guéhi,4.5,4.5,Crystal Palace,93,2.55,89,2.93,87,2.06,86,2.68,86,2.28,84,2.77,84,3.20,84,2.12,84,2.46,83,2.90,83,1.70,83,2.10,0.01
G,201,Henderson,4.5,4.5,Crystal Palace,94,3.21,91,3.38,92,3.07,91,3.31,90,3.07,91,3.38,91,3.51,90,3.13,91,3.18,91,3.44,91,2.86,91,3.18,0.60
D,202,Holding,4.4,4.4,Crystal Palace,3,0.07,3,0.09,2,0.06,2,0.06,2,0.05,3,0.08,2,0.07,2,0.04,2,0.04,1,0.03,2,0.03,1,0.03,0.00
M,203,Hughes,4.9,4.9,Crystal Palace,44,1.50,40,1.40,39,1.32,40,1.35,38,1.31,39,1.36,39,1.40,41,1.34,39,1.37,39,1.38,38,1.17,36,1.21,0.00
G,204,Johnstone,4.4,4.4,Wolves,84,2.79,83,2.65,81,2.79,81,2.55,79,2.68,78,2.83,76,2.90,76,2.67,75,2.73,76,2.73,78,2.71,76,2.92,0.00
M,205,Kamada,5.3,5.3,Crystal Palace,53,2.63,48,2.31,48,2.19,50,2.31,51,2.48,51,2.46,52,2.73,53,2.33,51,2.61,52,2.56,52,2.04,53,2.30,0.00
M,206,Lerma,4.9,4.9,Crystal Palace,31,1.15,29,1.10,28,1.01,29,1.08,31,1.15,30,1.15,32,1.23,30,1.11,30,1.20,29,1.13,32,1.05,30,1.06,0.00
F,207,Mateta,7.4,7.4,Crystal Palace,73,3.99,72,3.58,70,3.37,69,3.27,68,3.56,69,3.61,67,3.73,67,3.15,66,3.66,66,3.58,68,2.76,68,3.18,0.00
M,208,M.França,4.4,4.4,Crystal Palace,0,0.00,3,0.19,8,0.46,10,0.55,10,0.58,12,0.69,12,0.70,12,0.66,14,0.79,13,0.69,12,0.58,13,0.65,0.00
G,209,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,3,0.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.06
D,210,Mitchell,4.9,4.9,Crystal Palace,85,2.47,84,2.80,81,2.00,80,2.55,79,2.16,79,2.69,77,3.01,77,2.02,77,2.38,76,2.74,76,1.62,75,1.96,0.00
D,211,Muñoz,5.0,5.0,Crystal Palace,88,2.80,84,3.06,81,2.21,81,2.83,79,2.45,77,2.85,78,3.30,77,2.20,75,2.59,75,2.96,74,1.67,76,2.19,0.06
M,212,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,214,Schlupp,4.9,4.9,Crystal Palace,11,0.55,11,0.52,11,0.52,13,0.58,14,0.65,14,0.65,16,0.78,15,0.70,14,0.71,15,0.73,16,0.69,16,0.74,0.00
D,215,Ward,4.4,4.4,Crystal Palace,6,0.18,7,0.26,9,0.25,8,0.26,8,0.26,9,0.32,11,0.43,11,0.35,11,0.36,11,0.41,10,0.27,10,0.32,0.00
M,216,Wharton,4.9,4.9,Crystal Palace,80,2.65,77,2.53,75,2.35,75,2.40,74,2.48,72,2.47,71,2.55,71,2.20,73,2.53,72,2.49,74,2.10,74,2.27,0.00
M,217,A.Doucoure,5.3,5.3,Everton,71,2.68,54,2.38,48,2.15,46,2.10,47,2.19,48,2.18,48,1.95,49,2.19,49,1.87,50,2.40,48,1.88,50,1.66,0.00
F,218,Beto,5.0,5.0,Everton,43,2.45,25,1.52,23,1.45,22,1.38,24,1.54,24,1.53,23,1.32,24,1.60,25,1.37,25,1.70,24,1.34,24,1.14,0.00
D,219,Branthwaite,4.9,4.9,Everton,0,0.00,34,1.13,73,1.83,85,2.59,83,2.74,82,2.46,81,2.04,79,2.55,79,1.39,79,2.81,81,1.58,81,1.06,0.00
F,220,Calvert-Lewin,5.9,5.9,Everton,56,3.08,72,3.94,69,3.86,68,3.67,66,3.72,65,3.69,65,3.23,64,3.71,64,3.04,62,3.89,63,3.09,63,2.47,0.01
D,221,Coleman,4.4,4.4,Everton,0,0.00,17,0.68,31,0.98,33,1.20,35,1.36,38,1.35,39,1.20,38,1.40,38,0.90,36,1.47,35,0.93,36,0.72,0.00
M,222,Gana,4.9,4.9,Everton,0,0.00,29,0.91,53,1.56,61,1.81,62,1.89,61,1.85,60,1.69,60,1.87,60,1.62,60,1.94,59,1.64,60,1.54,0.00
M,223,Garner,5.0,5.0,Everton,0,0.00,18,0.69,33,1.21,37,1.39,37,1.45,38,1.44,37,1.33,39,1.50,38,1.31,38,1.53,38,1.30,38,1.15,0.00
M,224,Harrison,5.4,5.4,Everton,56,2.50,69,3.13,67,2.96,64,2.87,64,2.95,63,2.88,62,2.55,61,2.88,63,2.46,61,2.98,62,2.45,61,2.05,0.00
D,225,Holgate,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,226,Iroegbunam,4.5,4.5,Everton,83,2.47,63,2.04,48,1.60,44,1.51,44,1.50,44,1.50,45,1.46,44,1.52,45,1.36,45,1.60,43,1.34,44,1.26,0.01
G,227,J.Virginia,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,1,0.04,2,0.07,2,0.07,2,0.07,2,0.07,2,0.07,2,0.09,2,0.07,2,0.07,0.03
D,228,Keane,4.0,4.0,Everton,63,2.00,55,1.89,22,0.64,14,0.48,16,0.57,16,0.52,18,0.51,20,0.70,21,0.44,21,0.82,19,0.46,20,0.35,0.00
F,229,Maupay,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,230,McNeil,5.4,5.4,Everton,87,3.70,82,3.63,81,3.57,81,3.47,78,3.48,78,3.36,77,3.00,76,3.40,77,2.83,76,3.67,76,2.88,77,2.40,0.00
D,231,Mykolenko,4.4,4.4,Everton,69,2.26,87,3.09,85,2.34,83,2.74,80,2.90,79,2.55,78,2.19,79,2.79,78,1.55,77,3.00,79,1.75,76,1.18,0.04
F,232,Ndiaye,5.4,5.4,Everton,71,3.07,59,2.61,56,2.53,56,2.49,58,2.61,56,2.53,56,2.31,58,2.65,55,2.19,59,2.88,58,2.35,57,1.92,0.00
M,233,Onana,5.1,5.1,Aston Villa,77,2.81,63,2.26,50,1.81,45,1.61,46,1.76,44,1.46,45,1.44,45,1.71,45,1.46,45,1.71,43,1.78,45,1.59,0.00
D,234,Patterson,4.4,4.4,Everton,0,0.00,10,0.35,17,0.53,17,0.59,19,0.71,19,0.65,21,0.65,21,0.74,21,0.51,23,0.87,22,0.58,23,0.47,0.00
G,235,Pickford,4.9,4.9,Everton,94,3.48,93,3.50,93,3.18,92,3.37,91,3.45,91,3.34,91,3.21,91,3.37,91,2.96,91,3.51,91,2.95,90,2.92,0.00
D,236,Tarkowski,4.9,4.9,Everton,70,2.12,90,3.01,89,2.29,87,2.68,87,2.94,86,2.56,85,2.14,85,2.75,84,1.48,83,3.02,83,1.65,83,1.11,0.00
F,237,Y. Chermiti,5.0,5.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,Young,4.5,4.5,Everton,91,2.98,72,2.69,58,1.77,57,1.99,56,2.16,55,1.89,52,1.58,53,1.97,54,1.19,55,2.28,55,1.32,54,0.94,0.00
M,239,Adama,5.0,5.0,Fulham,55,2.63,51,2.27,51,1.77,48,2.32,49,2.26,48,2.34,48,2.06,47,2.52,46,1.90,47,2.26,52,2.02,47,1.78,0.00
M,240,Andreas,5.4,5.4,Fulham,77,3.71,76,3.23,75,2.47,75,3.55,72,3.27,73,3.58,72,3.05,73,3.85,72,2.84,72,3.36,72,2.76,72,2.58,0.00
D,241,Bassey,4.5,4.5,Fulham,87,2.38,85,2.49,83,1.11,79,2.43,78,2.45,78,2.70,76,2.10,76,2.88,75,1.35,74,2.29,76,1.74,75,1.22,0.00
G,242,Benda,4.0,4.0,Fulham,0,0.00,2,0.09,3,0.10,3,0.13,4,0.15,3,0.13,4,0.14,4,0.18,4,0.14,4,0.16,5,0.16,5,0.16,0.01
M,243,Cairney,4.9,4.9,Fulham,13,0.62,15,0.70,16,0.66,20,0.92,20,0.91,22,1.05,20,0.92,21,1.06,22,0.92,21,0.98,28,1.09,21,0.86,0.00
D,244,Castagne,4.3,4.3,Fulham,18,0.59,24,0.82,24,0.47,29,1.07,29,1.08,31,1.25,33,1.10,33,1.48,32,0.78,34,1.26,36,1.03,35,0.76,0.00
D,245,Diop,4.5,4.5,Fulham,18,0.52,21,0.63,25,0.39,27,0.87,27,0.86,30,1.09,33,0.95,34,1.30,34,0.69,33,1.05,32,0.78,33,0.59,0.00
M,246,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,247,Iwobi,5.5,5.5,Fulham,82,3.40,78,3.02,77,2.31,76,3.16,75,3.08,75,3.23,73,2.81,73,3.47,73,2.63,72,3.01,76,2.62,73,2.41,0.00
G,248,Leno,5.0,5.0,Fulham,94,3.35,93,3.46,92,3.03,92,3.43,91,3.52,92,3.56,91,3.29,90,3.63,91,3.02,91,3.38,90,3.01,90,2.92,0.00
M,249,Lukić,5.0,5.0,Fulham,31,1.31,33,1.26,34,1.16,34,1.37,35,1.37,34,1.40,36,1.37,38,1.60,35,1.28,35,1.39,38,1.34,36,1.25,0.00
D,250,Mbabu,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,251,Muniz,6.0,6.0,Fulham,20,1.28,19,1.12,19,0.89,18,1.14,18,1.10,18,1.18,17,0.99,17,1.18,17,0.95,17,1.07,17,0.91,17,0.89,0.24
F,252,Raúl,5.4,5.4,Fulham,52,2.96,48,2.45,49,1.92,49,2.69,47,2.44,50,2.85,48,2.39,46,2.86,48,2.26,47,2.56,48,2.11,47,2.04,0.00
D,253,Ream,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Reed,4.9,4.9,Fulham,11,0.47,13,0.51,17,0.61,17,0.67,18,0.72,19,0.78,20,0.78,19,0.81,21,0.80,22,0.86,24,0.87,22,0.79,0.00
D,255,Robinson,4.7,4.7,Fulham,89,2.66,86,2.62,84,1.14,82,2.73,82,2.65,80,2.94,77,2.21,76,3.13,78,1.47,76,2.51,76,1.86,75,1.27,0.38
F,256,Stansfield,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,257,Tete,4.5,4.5,Fulham,77,2.47,73,2.38,73,1.14,68,2.42,68,2.38,66,2.57,65,2.01,66,2.80,65,1.40,64,2.27,64,1.69,63,1.23,0.00
F,258,Vinicius,5.0,5.0,Fulham,0,0.00,2,0.12,3,0.20,5,0.36,5,0.36,6,0.41,6,0.38,6,0.45,7,0.42,6,0.44,8,0.45,7,0.41,0.00
M,259,Wilson,5.4,5.4,Fulham,18,1.06,24,1.26,23,1.00,26,1.45,27,1.49,27,1.53,27,1.36,27,1.60,27,1.30,28,1.53,36,1.58,27,1.23,0.00
F,260,Al-Hamadi,5.0,5.0,Ipswich,2,0.14,2,0.19,3,0.22,3,0.28,4,0.32,4,0.35,5,0.32,5,0.38,5,0.37,5,0.38,5,0.39,5,0.36,0.00
D,261,Baggott,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,262,Broadhead,4.9,4.9,Ipswich,7,0.41,15,0.79,16,0.84,15,0.90,18,0.92,19,1.16,18,0.91,20,1.09,22,1.12,22,1.21,21,1.18,21,1.11,0.00
D,263,Burgess,4.0,4.0,Ipswich,5,0.18,7,0.22,10,0.27,11,0.40,13,0.35,15,0.53,16,0.27,15,0.41,15,0.43,17,0.54,18,0.60,17,0.50,0.00
M,264,Burns,4.9,4.9,Ipswich,30,1.44,27,1.25,26,1.17,27,1.37,28,1.25,28,1.45,30,1.24,30,1.36,30,1.29,31,1.46,28,1.37,30,1.37,0.00
M,265,Chaplin,5.3,5.3,Ipswich,29,1.66,27,1.46,31,1.61,30,1.79,32,1.61,33,2.01,33,1.56,32,1.74,32,1.61,32,1.77,33,1.90,32,1.70,0.00
D,266,H.Clarke,4.0,4.0,Ipswich,0,0.00,1,0.04,2,0.06,3,0.10,3,0.09,3,0.10,4,0.10,5,0.16,4,0.14,5,0.16,4,0.14,5,0.17,0.00
D,267,Davis,4.5,4.5,Ipswich,87,3.05,84,2.73,82,2.37,79,3.38,78,2.30,78,3.55,76,1.45,76,2.28,75,2.35,75,2.82,77,2.88,76,2.54,0.00
F,268,Delap,5.5,5.5,Ipswich,65,3.31,61,2.81,60,2.72,58,3.19,58,2.61,57,3.23,56,2.40,54,2.67,56,2.50,55,2.69,56,2.95,56,2.69,0.00
D,269,Edmundson,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,270,Greaves,4.0,4.0,Ipswich,89,2.52,87,2.29,83,1.95,82,2.75,82,1.90,81,2.84,79,1.06,77,1.77,77,1.97,76,2.25,75,2.29,75,1.99,0.04
M,271,Harness,4.9,4.9,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,272,Hirst,5.4,5.4,Ipswich,31,1.83,32,1.70,32,1.64,33,1.97,33,1.68,33,2.01,34,1.63,37,1.96,34,1.72,35,1.93,34,1.97,34,1.84,0.00
M,273,Humphreys,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,274,Hutchinson,5.4,5.4,Ipswich,69,2.94,67,2.67,65,2.48,65,2.92,62,2.40,61,2.90,64,2.29,62,2.56,63,2.45,62,2.65,62,2.74,63,2.55,0.00
D,275,Johnson,4.0,4.0,Ipswich,45,1.43,46,1.40,45,1.26,46,1.73,48,1.31,48,1.89,46,0.84,48,1.29,45,1.32,49,1.67,49,1.65,49,1.47,0.14
F,276,Ladapo,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
