Pos,ID,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,Elite%
F,276,Ladapo,4.5,4.5,Ipswich,11,0.54,11,0.69,13,0.71,13,0.79,11,0.65,9,0.53,6,0.42,6,0.40,5,0.40,5,0.35,6,0.41,5,0.36,0.00
M,277,Luongo,4.5,4.5,Ipswich,59,1.58,42,1.52,40,1.31,38,1.35,40,1.36,37,1.25,36,1.33,38,1.29,37,1.39,37,1.18,38,1.28,38,1.28,0.00
M,278,Morsy,5.0,5.0,Ipswich,83,1.80,69,1.93,64,1.58,61,1.64,63,1.65,64,1.61,63,1.79,62,1.59,61,1.77,61,1.45,62,1.60,62,1.58,0.00
D,279,Ndaba,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,280,Slicker,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.04
M,281,Taylor,5.0,5.0,Ipswich,14,0.55,7,0.40,8,0.41,10,0.47,8,0.40,7,0.36,8,0.41,9,0.42,8,0.45,9,0.41,9,0.44,9,0.43,0.00
D,282,Tuanzebe,4.0,4.0,Ipswich,67,0.62,65,2.01,65,1.16,63,1.62,60,1.43,60,1.26,60,1.91,62,1.51,63,2.02,60,0.82,60,1.37,60,1.51,0.00
G,283,Walton,4.5,4.5,Ipswich,25,0.82,3,0.12,3,0.10,4,0.14,5,0.18,7,0.22,5,0.20,5,0.19,7,0.25,6,0.18,5,0.18,8,0.28,0.00
D,284,Woolfenden,4.0,4.0,Ipswich,73,0.55,72,2.03,69,1.11,67,1.58,66,1.43,65,1.21,68,2.01,65,1.47,65,1.94,65,0.77,67,1.38,66,1.51,0.00
M,285,B.Soumaré,4.5,4.5,Leicester,19,0.60,16,0.52,18,0.56,20,0.67,21,0.61,21,0.68,20,0.63,22,0.71,21,0.66,21,0.62,21,0.63,23,0.69,0.00
F,286,Cannon,4.5,4.5,Leicester,14,0.80,15,0.87,16,0.86,17,1.07,19,0.86,20,1.22,12,0.73,8,0.57,8,0.52,8,0.47,8,0.49,9,0.55,0.01
M,287,Choudhury,4.5,4.5,Leicester,26,0.80,23,0.71,25,0.76,28,0.87,29,0.81,29,0.91,30,0.91,29,0.93,31,0.95,33,0.92,31,0.91,30,0.88,0.00
D,288,Coady,4.0,4.0,Leicester,0,0.00,0,0.00,3,0.07,10,0.32,14,0.19,12,0.36,13,0.37,14,0.50,15,0.49,15,0.31,15,0.36,16,0.47,0.00
F,289,Daka,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,26,1.53,45,2.67,46,2.64,46,2.22,46,2.44,46,2.36,0.00
M,290,De Cordova-Reid,5.5,5.5,Leicester,70,3.05,69,3.04,63,2.61,63,3.19,64,2.14,62,3.10,61,2.85,60,3.04,58,2.87,59,2.38,58,2.52,60,2.65,0.00
D,291,Faes,4.0,4.0,Leicester,90,2.33,87,2.29,86,1.91,84,2.95,82,0.76,83,2.56,80,2.25,79,2.75,79,2.44,79,1.40,79,1.65,78,2.06,0.11
M,292,Golding,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,293,Hermansen,4.5,4.5,Leicester,93,3.29,92,3.25,92,3.14,91,3.46,89,2.90,90,3.31,89,3.15,89,3.40,89,3.25,89,2.90,89,3.02,88,3.13,0.00
G,294,Iversen,4.0,4.0,Leicester,2,0.06,3,0.10,3,0.09,4,0.16,5,0.17,4,0.15,6,0.20,6,0.24,6,0.21,6,0.20,5,0.17,6,0.23,0.03
D,295,Justin,4.5,4.5,Leicester,70,1.99,62,1.74,61,1.49,58,2.20,58,0.66,56,1.91,58,1.76,57,2.13,57,1.89,57,1.12,55,1.30,56,1.61,0.00
D,296,Kristiansen,4.5,4.5,Leicester,70,1.93,69,1.96,65,1.57,64,2.32,64,0.71,62,2.01,61,1.81,62,2.23,60,1.94,58,1.14,60,1.37,59,1.66,0.00
M,297,Marcal,4.5,4.5,Leicester,5,0.30,4,0.30,5,0.34,6,0.41,7,0.35,7,0.43,7,0.43,6,0.38,5,0.36,6,0.34,6,0.35,5,0.33,0.00
M,298,Mavididi,5.5,5.5,Leicester,31,1.65,39,2.02,48,2.22,48,2.84,48,1.82,48,2.72,43,2.31,44,2.50,44,2.44,43,1.95,44,2.22,43,2.14,0.09
M,299,McAteer,5.0,5.0,Leicester,14,0.77,14,0.76,16,0.83,17,0.99,17,0.77,18,1.06,18,1.01,13,0.80,16,0.97,17,0.88,15,0.87,15,0.85,0.00
M,300,Ndidi,5.0,5.0,Leicester,70,2.19,64,2.06,62,1.94,61,2.18,59,1.63,58,2.04,60,2.01,57,2.05,57,1.99,59,1.77,57,1.82,59,1.92,0.00
D,301,Okoli,4.0,4.0,Leicester,25,0.68,30,0.83,32,0.73,31,1.05,31,0.34,32,1.01,32,0.90,34,1.15,34,1.01,34,0.62,35,0.75,35,0.95,0.00
D,302,Ricardo,4.5,4.5,Leicester,26,0.81,37,1.20,39,1.04,41,1.62,41,0.53,41,1.53,40,1.30,41,1.63,42,1.46,41,0.89,41,1.09,43,1.32,0.00
D,303,Souttar,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,304,Stolarczyk,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,305,Thomas,4.0,4.0,Leicester,20,0.65,18,0.59,19,0.56,21,0.79,20,0.37,24,0.87,23,0.74,22,0.84,23,0.81,24,0.59,25,0.68,25,0.78,0.00
F,306,Vardy,5.6,5.6,Leicester,79,3.81,77,3.88,73,3.29,73,4.35,72,2.60,70,4.10,62,3.35,55,3.30,54,3.06,55,2.56,55,2.97,54,2.76,0.00
D,307,Vestergaard,4.0,4.0,Leicester,75,1.95,72,1.88,70,1.54,66,2.30,64,0.60,64,1.95,67,1.87,64,2.20,63,1.94,65,1.14,63,1.30,62,1.65,0.00
G,308,Ward,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,309,Winks,4.5,4.5,Leicester,89,2.36,82,2.23,80,2.05,77,2.36,78,1.81,77,2.26,75,2.12,74,2.23,74,2.15,74,1.88,77,2.05,75,2.04,0.35
G,310,A.Becker,5.5,5.5,Liverpool,94,4.01,93,3.50,92,4.07,92,3.84,91,3.78,92,3.60,91,3.47,91,3.14,90,3.62,90,3.56,91,3.75,91,3.32,0.02
D,311,Alexander-Arnold,7.0,7.0,Liverpool,84,5.18,80,3.53,77,4.87,77,4.62,75,4.08,75,3.42,75,3.47,74,2.06,74,4.05,73,3.93,74,4.04,73,2.78,0.73
M,312,Bajcetic,4.5,4.5,Liverpool,1,0.07,2,0.09,3,0.15,4,0.19,4,0.18,5,0.23,6,0.28,6,0.25,5,0.27,6,0.28,7,0.30,6,0.27,0.00
D,313,Bradley,5.0,5.0,Liverpool,17,0.90,19,0.90,22,1.23,23,1.26,24,1.19,23,1.07,24,1.12,25,0.84,26,1.29,25,1.22,25,1.30,25,1.02,0.00
M,314,Carvalho,5.0,5.0,Brentford,22,1.00,33,1.92,31,1.21,32,1.41,29,1.59,32,1.70,32,1.44,30,1.78,32,1.55,30,1.64,31,1.51,27,1.57,0.00
M,315,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,316,Darwin,7.4,7.4,Liverpool,35,2.70,38,2.29,41,3.01,41,2.90,42,2.58,45,2.53,43,2.76,42,1.91,44,2.99,46,2.92,45,3.01,46,2.39,0.00
M,317,Diogo J.,7.6,7.6,Liverpool,70,5.32,67,4.03,62,4.58,57,4.15,57,3.67,57,3.25,55,3.52,55,2.47,54,3.84,54,3.59,53,3.74,53,2.74,0.34
M,318,Doak,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,319,Elliott,5.4,5.4,Liverpool,22,1.38,27,1.40,27,1.60,30,1.72,30,1.60,30,1.47,31,1.63,32,1.29,31,1.75,30,1.65,31,1.72,29,1.33,0.00
M,320,Endo,4.9,4.9,Liverpool,20,0.89,20,0.83,23,1.00,24,1.04,25,1.01,26,1.00,26,1.06,27,0.92,26,1.09,28,1.15,27,1.13,25,0.90,0.00
F,321,Gakpo,7.4,7.4,Liverpool,28,2.09,32,1.91,36,2.48,38,2.56,39,2.32,38,2.13,41,2.45,41,1.85,43,2.76,42,2.61,41,2.67,39,1.98,0.00
D,322,Gomez,5.0,5.0,Liverpool,8,0.28,8,0.22,12,0.45,13,0.50,14,0.52,16,0.52,16,0.54,19,0.44,19,0.75,17,0.63,16,0.61,17,0.49,0.00
M,323,Gravenberch,5.0,5.0,Liverpool,59,2.69,56,2.22,56,2.48,54,2.40,53,2.17,52,1.99,52,2.11,50,1.65,49,2.12,51,2.15,51,2.18,53,1.88,0.00
M,324,Jones,5.5,5.5,Liverpool,19,1.03,25,1.16,26,1.37,27,1.40,28,1.35,28,1.29,29,1.37,29,1.10,27,1.36,28,1.32,29,1.43,28,1.17,0.00
G,325,Kelleher,4.5,4.5,Liverpool,0,0.00,2,0.09,3,0.11,3,0.13,4,0.16,3,0.13,4,0.14,4,0.15,5,0.20,5,0.21,4,0.17,4,0.14,0.00
D,326,Konaté,5.0,5.0,Liverpool,75,3.30,61,1.93,55,2.49,58,2.45,57,2.21,57,1.91,57,1.87,54,1.13,54,2.05,53,1.98,54,2.12,53,1.52,0.00
M,327,Luis Díaz,7.5,7.5,Liverpool,67,4.68,67,3.70,65,4.49,65,4.33,67,3.98,64,3.44,65,3.83,64,2.69,63,4.09,63,3.85,63,4.09,64,3.07,0.00
M,328,M.Salah,12.5,12.5,Liverpool,88,8.02,85,5.88,84,7.43,82,7.07,80,5.87,80,5.22,81,6.08,81,3.96,80,6.71,80,6.34,80,6.31,81,4.78,0.20
M,329,Mac Allister,6.5,6.5,Liverpool,88,3.98,86,3.31,83,3.88,84,3.92,83,3.48,82,3.13,81,3.44,81,2.50,81,3.69,79,3.48,80,3.51,81,2.77,0.00
M,330,McConnell,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,331,Morton,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.06,1,0.07,0,0.00,1,0.07,0,0.00,0.00
D,332,N.Phillips,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,1,0.05,0.00
D,333,Quansah,4.4,4.4,Liverpool,18,0.81,37,1.31,42,1.94,40,1.75,41,1.74,41,1.51,40,1.45,43,1.02,41,1.66,42,1.66,42,1.75,43,1.35,0.42
D,334,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,335,Robertson,6.0,6.0,Liverpool,78,4.57,80,3.38,78,4.59,76,4.20,74,3.74,75,3.28,72,3.17,71,1.91,72,3.69,74,3.69,72,3.70,74,2.65,0.00
M,336,Szoboszlai,6.5,6.5,Liverpool,68,4.23,65,3.28,63,3.81,62,3.72,60,3.27,61,3.00,59,3.16,59,2.32,61,3.54,60,3.38,60,3.46,61,2.73,0.00
D,337,Tsimikas,4.9,4.9,Liverpool,14,0.75,13,0.53,14,0.75,15,0.78,17,0.82,17,0.74,20,0.92,19,0.58,19,0.92,18,0.85,19,0.97,18,0.66,0.00
D,338,Van den Berg,4.0,4.0,Brentford,22,0.36,21,0.85,19,0.29,13,0.28,17,0.61,18,0.69,17,0.40,16,0.66,19,0.55,19,0.67,18,0.59,20,0.79,0.00
D,339,Virgil,6.0,6.0,Liverpool,92,4.32,88,2.93,86,4.10,82,3.68,83,3.51,81,2.90,81,2.85,81,1.72,82,3.34,83,3.25,81,3.38,82,2.34,0.00
D,340,Akanji,5.5,5.5,Man City,73,4.04,61,2.62,56,2.84,60,2.06,56,2.04,56,2.82,57,2.64,57,3.03,57,2.39,55,2.19,56,2.32,58,1.75,0.00
D,341,Aké,5.5,5.5,Man City,32,1.82,57,2.64,52,2.87,51,1.94,53,2.15,52,2.83,54,2.68,53,3.02,53,2.43,55,2.38,52,2.38,54,1.80,0.00
M,342,Bernardo,6.6,6.6,Man City,69,4.06,55,2.87,49,2.84,49,2.08,51,2.40,51,2.87,52,2.67,52,3.24,49,2.44,48,2.37,50,2.60,47,2.00,0.00
M,343,Bobb,4.9,4.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,10,0.66,16,1.04,20,1.35,19,1.10,0.00
G,344,Carson,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,345,De Bruyne,9.5,9.5,Man City,76,6.25,72,5.03,66,5.04,68,3.58,64,3.94,64,4.78,61,4.08,61,5.07,63,4.08,64,3.94,62,4.23,62,3.31,0.00
M,346,Doku,6.5,6.5,Man City,64,4.59,53,3.32,46,3.09,44,2.16,45,2.49,46,2.98,45,2.65,46,3.24,46,2.66,43,2.44,43,2.55,44,2.14,0.00
G,347,Ederson M.,5.5,5.5,Man City,93,4.42,92,3.78,91,4.19,90,3.42,90,3.46,87,4.02,89,3.90,87,4.05,89,3.69,87,3.48,88,3.52,88,3.15,0.01
M,348,Foden,9.5,9.5,Man City,77,6.37,79,5.41,75,5.75,75,3.88,75,4.43,72,5.28,74,4.82,73,5.99,74,4.69,74,4.50,73,4.90,73,3.88,0.00
M,349,Grealish,6.5,6.5,Man City,26,1.90,33,2.07,35,2.34,38,1.84,39,2.10,39,2.51,38,2.23,36,2.57,34,2.03,36,2.00,37,2.16,36,1.78,0.00
D,350,Gvardiol,6.0,6.0,Man City,81,4.89,75,3.61,73,4.18,71,2.70,70,2.85,70,3.96,70,3.60,70,4.13,69,3.23,70,3.05,70,3.22,68,2.25,0.09
F,351,Haaland,15.0,15.0,Man City,89,9.05,83,6.82,81,7.45,79,4.74,80,5.64,79,6.90,78,5.73,77,7.60,77,5.64,78,5.54,76,6.07,77,4.63,0.86
F,352,J.Alvarez,7.0,7.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,353,João Cancelo,5.4,5.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,354,Kovačić,5.5,5.5,Man City,69,3.00,47,1.91,29,1.32,29,1.08,28,1.13,30,1.31,30,1.25,31,1.45,31,1.26,30,1.20,29,1.23,30,1.12,0.00
D,355,Lewis,4.5,4.5,Man City,64,3.97,44,2.20,19,1.02,14,0.56,15,0.63,17,0.89,16,0.81,18,1.01,16,0.74,16,0.70,17,0.80,18,0.64,0.00
M,356,Matheus N.,5.0,5.0,Man City,25,1.49,17,0.91,12,0.67,13,0.60,14,0.72,15,0.84,15,0.80,17,1.00,15,0.80,14,0.69,15,0.80,16,0.74,0.00
M,357,McAtee,5.0,5.0,Man City,9,0.80,4,0.38,4,0.37,5,0.36,5,0.43,6,0.52,6,0.50,7,0.64,6,0.48,4,0.35,4,0.37,5,0.34,0.00
G,358,Ortega Moreno,5.5,5.5,Man City,2,0.10,3,0.13,4,0.17,5,0.21,5,0.20,7,0.34,6,0.28,8,0.38,6,0.26,8,0.32,7,0.31,7,0.25,0.00
M,359,Phillips,5.0,5.0,Ipswich,0,0.00,50,1.70,53,1.60,53,1.69,50,1.58,51,1.54,50,1.68,49,1.54,50,1.73,52,1.49,49,1.55,49,1.52,0.00
M,360,Rodrigo,6.4,6.4,Man City,11,0.55,44,1.81,84,3.61,83,2.64,82,2.93,80,3.34,81,3.14,80,3.64,81,2.98,81,2.95,80,3.08,80,2.52,0.00
D,361,Rúben,5.5,5.5,Man City,75,4.20,68,2.97,62,3.21,63,2.22,63,2.35,65,3.34,63,2.98,60,3.21,62,2.70,62,2.45,63,2.70,61,1.88,0.00
D,362,Stones,5.5,5.5,Man City,23,1.26,40,1.84,50,2.65,53,1.89,52,1.97,50,2.60,52,2.49,53,2.91,54,2.39,53,2.13,51,2.23,52,1.65,0.00
D,363,Walker,5.5,5.5,Man City,32,1.80,35,1.60,66,3.48,65,2.37,65,2.45,62,3.25,63,3.01,62,3.37,63,2.78,62,2.52,63,2.70,64,1.99,0.00
M,364,Amad,5.0,5.0,Man Utd,36,1.87,38,1.85,31,1.78,30,1.53,30,1.67,30,1.53,30,1.85,28,1.50,31,1.67,31,2.00,31,1.84,32,1.91,0.00
M,365,Antony,5.9,5.9,Man Utd,9,0.55,13,0.70,13,0.78,14,0.76,13,0.77,14,0.73,13,0.85,13,0.73,15,0.84,15,1.01,14,0.90,14,0.90,0.00
M,366,B.Fernandes,8.5,8.5,Man Utd,89,4.97,88,4.73,86,5.35,86,4.46,85,5.11,86,4.39,83,5.83,84,4.72,84,4.98,83,6.17,82,5.27,82,5.72,0.64
G,367,Bayindir,4.5,4.5,Man Utd,0,0.00,2,0.08,3,0.12,3,0.11,3,0.12,3,0.12,3,0.11,3,0.12,4,0.13,3,0.12,3,0.11,3,0.11,0.00
M,368,Casemiro,5.0,5.0,Man Utd,82,2.62,81,2.51,80,2.76,79,2.44,76,2.54,76,2.33,74,2.77,74,2.39,73,2.38,73,2.88,75,2.63,73,2.74,0.00
D,369,Dalot,5.0,5.0,Man Utd,90,2.69,86,2.12,82,3.26,81,2.60,80,2.64,79,2.28,78,3.64,78,2.66,77,2.40,78,3.78,76,3.26,76,3.56,0.00
M,370,Eriksen,5.5,5.5,Man Utd,5,0.34,11,0.56,12,0.65,11,0.58,13,0.68,11,0.56,14,0.80,13,0.69,14,0.71,15,0.89,13,0.74,14,0.80,0.00
D,371,Evans,4.5,4.5,Man Utd,7,0.20,10,0.27,8,0.29,7,0.22,5,0.16,4,0.13,4,0.14,3,0.10,3,0.09,4,0.15,3,0.11,3,0.10,0.00
M,372,Garnacho,6.5,6.5,Man Utd,79,3.81,76,3.51,75,4.06,72,3.33,72,3.74,74,3.31,71,4.06,72,3.50,70,3.54,70,4.29,71,3.98,71,4.12,0.01
M,373,Hannibal,4.5,4.5,Man Utd,0,0.00,2,0.15,2,0.17,2,0.13,2,0.14,2,0.17,3,0.19,3,0.18,2,0.17,3,0.19,3,0.20,3,0.23,0.00
G,374,Heaton,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,375,Højlund,7.0,7.0,Man Utd,0,0.00,0,0.00,18,1.08,41,2.01,46,2.52,46,2.30,47,2.90,46,2.42,44,2.43,45,2.95,46,2.78,45,2.80,0.00
D,376,Lindelof,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,5,0.17,10,0.31,11,0.45,12,0.39,10,0.33,11,0.45,11,0.41,11,0.44,0.00
D,377,Maguire,5.0,5.0,Man Utd,61,1.74,50,1.23,40,1.51,33,1.08,30,1.02,29,0.86,28,1.24,29,0.99,29,0.94,29,1.35,28,1.15,31,1.37,0.00
M,378,Mainoo,5.5,5.5,Man Utd,77,2.31,75,2.16,73,2.38,71,2.17,71,2.23,70,2.09,69,2.42,70,2.15,69,2.16,68,2.41,68,2.27,68,2.36,0.00
D,379,Malacia,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,0.17,11,0.49,11,0.41,11,0.39,11,0.52,11,0.44,11,0.49,0.00
D,380,Martinez,4.5,4.5,Man Utd,80,2.29,76,1.83,75,2.81,74,2.29,73,2.27,72,2.00,71,3.02,71,2.25,71,2.14,70,3.09,69,2.73,70,3.06,0.00
M,381,McTominay,5.0,5.0,Man Utd,27,1.14,18,0.72,17,0.75,16,0.62,17,0.71,18,0.70,18,0.80,18,0.75,17,0.73,16,0.78,16,0.74,19,0.91,0.00
M,382,Mount,6.5,6.5,Man Utd,29,1.53,31,1.54,28,1.57,27,1.35,27,1.48,27,1.37,29,1.74,28,1.49,29,1.56,30,1.90,30,1.77,29,1.71,0.00
G,383,Onana,5.0,5.0,Man Utd,94,3.33,93,3.07,92,3.49,92,3.33,91,3.24,92,3.18,92,3.73,92,3.34,91,3.17,92,3.78,92,3.61,92,3.78,0.00
M,384,Pellistri,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,385,Rashford,7.0,7.0,Man Utd,72,3.93,70,3.63,67,4.15,65,3.35,63,3.77,63,3.27,65,4.41,65,3.65,65,3.75,64,4.63,64,4.14,64,4.32,0.00
M,386,Sancho,6.4,6.4,Man Utd,10,0.56,7,0.36,6,0.40,6,0.35,7,0.38,6,0.32,7,0.41,7,0.42,6,0.36,7,0.47,6,0.39,7,0.41,0.00
D,387,Shaw,4.9,4.9,Man Utd,0,0.00,0,0.00,31,1.25,65,2.16,74,2.53,74,2.23,71,3.30,71,2.46,72,2.33,72,3.49,73,3.04,72,3.41,0.00
D,388,Wan-Bissaka,4.5,4.5,West Ham,61,1.63,71,1.17,70,2.11,67,1.69,66,2.01,67,2.79,66,1.30,65,1.88,65,2.05,65,2.53,64,1.36,65,1.31,0.00
F,389,Zirkzee,7.1,7.1,Man Utd,56,2.83,63,2.94,63,3.58,50,2.42,47,2.62,45,2.23,45,2.80,47,2.50,46,2.55,46,2.99,46,2.72,46,2.79,0.00
D,390,A.Murphy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.00,0,0.00,1,0.04,0,0.00,0,0.00,0.00
M,391,Almirón,5.9,5.9,Newcastle,16,0.90,18,1.10,20,1.10,20,1.14,20,0.98,22,1.24,22,1.29,21,1.08,22,1.05,23,1.26,22,1.32,22,1.18,0.00
M,392,Barnes,6.5,6.5,Newcastle,30,1.76,35,2.17,35,2.06,37,2.08,35,1.72,34,2.00,35,2.22,36,1.83,36,1.74,36,2.10,36,2.30,35,1.88,0.00
D,393,Botman,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,394,Bruno G.,6.5,6.5,Newcastle,90,3.28,86,3.32,85,3.11,83,2.95,83,2.56,82,3.02,81,3.20,81,2.56,80,2.48,79,2.90,77,3.20,80,2.70,0.00
D,395,Burn,4.5,4.5,Newcastle,87,2.88,85,2.46,78,2.89,75,2.57,74,1.81,74,2.71,74,2.62,74,1.68,74,1.73,74,2.62,74,2.86,74,2.25,0.01
G,396,Dúbravka,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,0.00
M,397,Fraser,5.0,5.0,Newcastle,0,0.00,1,0.12,1,0.12,2,0.14,2,0.12,1,0.10,2,0.17,2,0.16,2,0.14,2,0.19,2,0.19,2,0.12,0.00
M,398,Gordon,7.5,7.5,Newcastle,85,4.45,81,4.66,78,4.10,76,3.76,76,3.10,76,3.90,76,4.31,73,3.20,74,2.95,74,3.82,74,4.37,75,3.48,0.14
D,399,Hall,4.5,4.5,Newcastle,71,2.60,80,2.64,60,2.43,42,1.60,42,1.20,43,1.75,42,1.71,43,1.14,42,1.17,42,1.70,44,1.96,42,1.51,0.14
M,400,Hayden,4.5,4.5,Newcastle,22,0.87,17,0.71,8,0.38,8,0.37,8,0.35,9,0.40,8,0.37,8,0.36,8,0.35,9,0.39,9,0.40,9,0.38,0.00
F,401,Isak,8.5,8.5,Newcastle,89,5.49,87,5.87,81,4.88,77,4.45,73,3.62,74,4.50,72,4.90,75,3.97,75,3.59,73,4.34,74,5.19,73,3.93,1.00
M,402,J.Murphy,5.5,5.5,Newcastle,72,3.44,64,3.32,58,2.89,53,2.60,53,2.22,51,2.62,51,2.79,51,2.20,50,2.07,49,2.46,52,2.89,51,2.39,0.02
M,403,Joelinton,6.0,6.0,Newcastle,66,2.76,49,2.37,49,2.15,47,2.04,45,1.70,45,2.02,47,2.21,46,1.80,46,1.67,47,2.07,45,2.20,45,1.81,0.00
D,404,Kelly,4.5,4.5,Newcastle,35,1.17,51,1.45,43,1.55,63,2.05,63,1.45,61,2.10,61,2.05,61,1.27,59,1.34,61,2.02,60,2.19,61,1.76,0.00
D,405,Krafth,4.5,4.5,Newcastle,60,1.81,50,1.38,17,0.57,19,0.62,18,0.45,20,0.70,21,0.72,19,0.45,21,0.52,21,0.70,20,0.71,22,0.67,0.00
M,406,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,407,Lascelles,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,408,Lewis,4.0,4.0,Newcastle,2,0.08,2,0.10,2,0.07,2,0.07,2,0.07,2,0.07,2,0.07,2,0.07,3,0.10,2,0.10,2,0.11,2,0.08,0.00
D,409,Livramento,4.5,4.5,Newcastle,76,2.70,66,2.17,51,2.02,50,1.84,52,1.41,52,2.05,50,1.96,48,1.25,52,1.38,54,2.08,54,2.31,52,1.72,0.00
M,410,Longstaff,5.0,5.0,Newcastle,80,2.71,54,1.94,53,1.87,55,1.88,52,1.62,53,1.87,51,1.91,52,1.62,51,1.56,52,1.86,52,2.00,54,1.78,0.00
M,411,Miley,5.0,5.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,2,0.12,6,0.30,8,0.40,10,0.43,8,0.35,9,0.41,9,0.47,8,0.39,0.00
G,412,Odysseas,4.5,4.5,Newcastle,1,0.04,2,0.07,3,0.13,3,0.11,3,0.10,3,0.12,3,0.11,4,0.13,3,0.12,3,0.13,4,0.16,4,0.13,0.00
G,413,Pope,5.0,5.0,Newcastle,94,3.45,93,3.17,92,3.54,91,3.41,91,3.07,91,3.44,92,3.37,91,3.03,91,3.07,91,3.42,90,3.45,90,3.21,0.00
G,414,Ruddy,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
