Pos,ID,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,527,Chalobah,4.7,4.7,Chelsea,19,1.64,28,1.33,31,3.14,24,1.23,20,1.13
M,528,Tzolis,4.8,4.8,Norwich,13,0.70,11,0.55,15,1.46,13,0.62,17,0.82
F,529,Lukaku,11.4,11.4,Chelsea,27,3.60,30,1.97,34,4.71,33,2.52,33,2.59
F,530,Balogun,4.7,4.7,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,531,Nelson,5.0,5.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,532,Hein,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,533,Richardson,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,534,Thomas,3.9,3.9,Burnley,0,0.00,0,0.00,0,0.00,0,0.02,0,0.00
F,535,Zeqiri,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,536,Karbownik,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,537,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,538,Caicedo,4.5,4.5,Brighton,55,2.00,37,1.41,39,1.45,43,1.61,42,1.63
D,539,Emerson,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,540,Hannam,3.9,3.9,Crystal Palace,1,0.02,1,0.02,3,0.10,2,0.09,2,0.07
M,541,Rak-Sakyi,4.4,4.4,Crystal Palace,0,0.00,0,0.03,0,0.00,0,0.05,0,0.00
F,542,Street,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,543,Banks,4.5,4.5,Crystal Palace,0,0.01,0,0.01,0,0.03,0,0.04,1,0.04
D,544,Branthwaite,4.0,4.0,Everton,0,0.01,2,0.06,3,0.21,4,0.35,4,0.13
F,545,Broadhead,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,546,Valery,3.9,3.9,Southampton,40,1.39,39,1.60,48,1.63,44,1.02,41,1.32
M,547,Cundle,4.4,4.4,Wolves,42,1.63,40,1.53,41,2.74,32,1.45,21,0.79
M,548,Campbell,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01
D,549,Marques,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,550,Greenwood,4.6,4.6,Leeds,4,0.28,10,0.50,9,0.97,9,0.55,6,0.36
M,551,Summerville,4.5,4.5,Leeds,4,0.28,5,0.31,7,0.77,6,0.37,4,0.27
M,552,Forshaw,4.5,4.5,Leeds,22,0.79,25,0.83,26,1.74,26,0.95,30,1.02
M,553,Woodburn,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,554,Baptiste,3.9,3.9,West Ham,5,0.12,2,0.05,1,0.02,2,0.04,1,0.03
D,555,Varane,5.5,5.5,Man Utd,45,2.94,74,3.40,76,2.82,0,0.00,76,2.82
G,556,Fernández,4.5,4.5,Brentford,0,0.00,1,0.04,0,0.00,0,0.00,0,0.01
M,557,Tufan,5.0,5.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,558,Ødegaard,5.6,5.6,Arsenal,82,3.63,78,3.33,75,6.82,76,3.37,72,3.65
G,559,Ramsdale,5.1,5.1,Arsenal,90,3.74,89,3.76,88,7.38,89,3.88,87,4.07
D,560,Roberts,3.9,3.9,Brighton,0,0.01,0,0.01,1,0.03,1,0.04,0,0.01
G,561,Matthews,3.9,3.9,Crystal Palace,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00
D,562,Drameh,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,563,Cresswell,4.0,4.0,Leeds,0,0.01,1,0.02,0,0.01,1,0.02,1,0.03
F,564,Kean,6.0,6.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,565,Dodgson,3.9,3.9,Burnley,0,0.00,0,0.01,0,0.00,1,0.04,1,0.02
M,566,Doyle,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,567,Lyanco,4.4,4.4,Southampton,24,0.75,25,0.97,30,0.98,33,0.69,33,0.98
F,568,Archer,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,569,Stevens,3.9,3.9,Brentford,1,0.02,1,0.04,1,0.03,1,0.03,2,0.07
D,570,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,571,Lonergan,3.9,3.9,Everton,0,0.00,0,0.01,0,0.00,0,0.04,0,0.01
G,572,Okonkwo,3.9,3.9,Arsenal,0,0.00,0,0.00,0,0.02,0,0.00,1,0.03
G,573,Jakupovic,3.9,3.9,Leicester,0,0.01,0,0.00,1,0.09,0,0.01,0,0.01
G,574,Elliot,4.0,4.0,Watford,0,0.00,1,0.03,0,0.01,0,0.01,0,0.01
M,575,Lennon,4.8,4.8,Burnley,46,1.78,47,1.81,47,1.81,47,3.29,46,1.81
M,576,McCarron,4.4,4.4,Leeds,1,0.04,1,0.03,1,0.09,1,0.04,1,0.04
F,577,Gelhardt,4.6,4.6,Leeds,17,0.86,22,1.01,24,2.20,22,1.16,13,0.70
M,578,Cornet,5.9,5.9,Burnley,74,3.21,70,3.02,68,3.03,67,5.20,66,3.12
F,579,Ronaldo,12.2,12.2,Man Utd,61,7.15,52,3.97,51,3.13,0,0.00,44,2.81
D,580,Kabak,4.3,4.3,Norwich,0,0.00,0,0.00,0,0.00,1,0.03,21,0.45
M,581,Normann,4.5,4.5,Norwich,74,2.24,75,2.02,67,3.88,72,2.00,66,1.84
M,582,Vlasic,5.6,5.6,West Ham,12,0.61,15,0.81,18,1.16,19,0.91,21,1.12
F,583,Hwang,5.4,5.4,Wolves,56,2.59,57,2.50,53,3.89,54,2.93,50,1.81
D,584,Cucurella,4.9,4.9,Brighton,87,3.73,83,3.38,81,2.91,81,2.84,83,3.52
D,585,Roberts,4.4,4.4,Burnley,33,1.41,43,1.68,40,1.60,43,2.45,42,1.79
F,586,Edouard,6.1,6.1,Crystal Palace,22,1.45,29,1.58,29,1.88,30,3.15,30,1.71
M,587,Lookman,5.9,5.9,Leicester,38,1.99,41,1.78,43,5.26,39,3.76,38,2.16
D,588,Emerson Royal,4.5,4.5,Spurs,75,3.54,73,3.90,69,4.88,66,3.90,64,3.69
M,589,Kral,4.4,4.4,West Ham,0,0.00,1,0.03,1,0.03,2,0.07,5,0.20
D,590,Tomiyasu,4.5,4.5,Arsenal,12,0.47,34,1.35,54,4.19,58,2.41,70,3.41
F,591,Rondón,6.0,6.0,Everton,6,0.38,7,0.44,8,1.02,9,1.17,8,0.49
M,592,Saúl,4.9,4.9,Chelsea,18,1.79,17,0.86,24,2.41,14,0.73,13,0.75
G,593,Carson,3.9,3.9,Man City,0,0.00,0,0.02,1,0.04,1,0.03,2,0.09
D,594,Zanka,4.5,4.5,Brentford,8,0.24,6,0.18,8,0.28,9,0.31,12,0.42
F,595,Locadia,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,596,Sinisalo,4.0,4.0,Aston Villa,0,0.01,1,0.03,1,0.04,1,0.11,2,0.08
M,597,Markanday,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Omole,3.9,3.9,Spurs,0,0.01,3,0.09,2,0.10,2,0.09,4,0.13
M,599,White,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Kenneh,4.4,4.4,Leeds,1,0.06,1,0.08,1,0.16,1,0.07,1,0.06
M,601,McKinstry,4.3,4.3,Leeds,1,0.06,1,0.03,1,0.10,1,0.06,1,0.07
F,602,Simms,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,603,Mbete,3.9,3.9,Man City,0,0.01,0,0.00,0,0.01,0,0.01,1,0.03
D,604,Wilson-Esbrand,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.01,0,0.02
M,605,Lavia,4.4,4.4,Man City,0,0.00,0,0.03,1,0.09,2,0.11,1,0.09
G,606,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.02,0,0.00
F,607,Dobbin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.03,0,0.02,0,0.02
D,608,Hjelde,4.0,4.0,Leeds,1,0.03,2,0.03,3,0.12,3,0.08,3,0.08
M,609,Anderson,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,610,Bogarde,4.0,4.0,Aston Villa,1,0.02,1,0.04,0,0.03,1,0.04,1,0.03
G,611,Moulden,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,612,Sarmiento,4.5,4.5,Brighton,0,0.02,0,0.01,0,0.01,0,0.02,0,0.00
M,613,Whitaker,4.5,4.5,Everton,0,0.00,0,0.02,0,0.01,0,0.03,0,0.01
M,614,Maghoma,4.5,4.5,Brentford,0,0.01,1,0.07,0,0.02,0,0.02,0,0.01
G,615,Slicker,4.0,4.0,Man City,0,0.00,0,0.00,1,0.07,0,0.02,0,0.00
G,616,Tyrer,4.0,4.0,Everton,0,0.00,0,0.01,0,0.02,0,0.03,0,0.02
D,617,Ashby,4.0,4.0,West Ham,8,0.20,1,0.04,0,0.00,1,0.03,1,0.03
D,618,Nkoulou,4.4,4.4,Watford,1,0.02,3,0.11,4,0.20,6,0.18,7,0.14
G,619,Cox,4.0,4.0,Brentford,0,0.00,0,0.01,1,0.04,0,0.01,1,0.03
M,620,Morton,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.02,0,0.01
G,621,Storer,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.02,0,0.00
F,622,Tosun,5.0,5.0,Everton,0,0.00,0,0.02,0,0.02,0,0.04,0,0.01
D,623,Welch,4.0,4.0,Everton,0,0.00,0,0.01,0,0.00,0,0.02,1,0.02
M,624,Bate,4.5,4.5,Leeds,1,0.05,1,0.04,1,0.14,2,0.14,1,0.07
M,625,Gordon,4.5,4.5,Liverpool,0,0.00,0,0.01,0,0.01,0,0.00,0,0.02
D,626,Bradley,4.0,4.0,Liverpool,0,0.00,1,0.04,1,0.08,2,0.06,1,0.05
D,627,Beck,4.0,4.0,Liverpool,0,0.00,1,0.03,1,0.04,1,0.05,0,0.01
M,628,Haygarth,4.5,4.5,Brentford,0,0.01,0,0.02,1,0.05,1,0.04,0,0.01
M,629,McAtee,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,630,Onyango,4.5,4.5,Everton,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01
M,631,Jenkins,4.5,4.5,Leeds,2,0.09,1,0.04,1,0.12,1,0.07,1,0.04
D,632,Jones,4.5,4.5,Man Utd,2,0.09,1,0.03,3,0.09,0,0.00,2,0.05
D,633,Morris,4.0,4.0,Watford,0,0.01,1,0.02,1,0.04,1,0.04,1,0.02
M,634,Perkins,4.5,4.5,West Ham,0,0.01,0,0.01,1,0.04,1,0.06,1,0.05
D,635,Bueno,4.0,4.0,Wolves,0,0.00,0,0.01,0,0.00,0,0.01,0,0.00
M,636,Diallo,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,637,Lewis,3.9,3.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,638,Iroegbunam,4.5,4.5,Aston Villa,0,0.01,0,0.01,0,0.02,0,0.01,0,0.01
D,639,Daley-Campbell,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,640,Young-Coombes,4.5,4.5,Brentford,1,0.05,0,0.03,1,0.09,0,0.01,1,0.06
G,641,Caballero,4.2,4.2,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
G,642,Angelini,4.0,4.0,Watford,0,0.00,0,0.00,0,0.02,0,0.01,0,0.00
D,643,Tomkinson,4.0,4.0,Norwich,0,0.00,3,0.06,1,0.04,2,0.05,2,0.05
D,644,Alese,4.0,4.0,West Ham,6,0.14,4,0.12,0,0.01,2,0.04,1,0.03
D,645,Nelson,4.0,4.0,Leicester,0,0.01,0,0.01,0,0.02,1,0.03,1,0.02
M,646,Brunt,4.5,4.5,Leicester,1,0.09,1,0.07,2,0.25,3,0.29,3,0.17
M,647,McAteer,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Rowe,4.4,4.4,Norwich,11,0.56,11,0.52,9,0.93,9,0.45,12,0.56
F,649,Dickson-Peters,4.5,4.5,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,650,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,651,Egan-Riley,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,652,Oko-Flex,4.4,4.4,West Ham,0,0.01,0,0.02,1,0.09,1,0.07,2,0.10
D,653,Turns,4.0,4.0,Brighton,0,0.01,0,0.00,0,0.01,0,0.00,2,0.05
M,654,Leonard,4.5,4.5,Brighton,0,0.02,0,0.00,0,0.02,0,0.00,1,0.04
F,655,Ferguson,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.02
G,656,Pitaluga,4.0,4.0,Liverpool,0,0.00,0,0.00,1,0.05,0,0.02,1,0.04
D,657,Moore,4.0,4.0,Leeds,0,0.01,0,0.00,0,0.00,1,0.02,0,0.01
M,658,Gray,4.5,4.5,Leeds,1,0.06,2,0.09,1,0.13,1,0.06,1,0.06
G,659,Austin,4.0,4.0,Spurs,0,0.00,0,0.02,1,0.10,1,0.04,1,0.07
D,660,Quansah,4.0,4.0,Liverpool,0,0.00,0,0.01,1,0.06,1,0.04,2,0.06
M,661,Jordão,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,662,Peart-Harris,4.5,4.5,Brentford,0,0.02,0,0.01,0,0.00,0,0.01,0,0.01
F,663,Kayky,5.0,5.0,Man City,0,0.01,0,0.03,1,0.07,0,0.05,1,0.08
M,664,Patino,4.5,4.5,Arsenal,1,0.05,1,0.04,1,0.15,2,0.09,2,0.13
D,665,Simeu,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,666,McCracken,4.0,4.0,Norwich,0,0.00,0,0.00,0,0.03,0,0.01,0,0.01
D,667,Small,4.0,4.0,Southampton,0,0.01,0,0.00,1,0.03,1,0.02,1,0.03
M,668,White,4.4,4.4,Spurs,1,0.06,1,0.05,1,0.13,1,0.08,1,0.08
M,669,Conteh,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,670,Feeney,4.0,4.0,Aston Villa,2,0.04,1,0.04,1,0.05,1,0.05,2,0.03
M,671,Hall,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,673,Lössl,4.5,4.5,Brentford,0,0.00,0,0.01,0,0.00,0,0.00,1,0.05
D,674,Patterson,4.2,4.2,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,675,Mykolenko,4.9,4.9,Everton,68,1.05,66,1.93,66,4.52,64,5.20,64,1.59
D,676,Kamara,4.5,4.5,Watford,88,0.90,84,3.51,85,5.54,81,2.89,80,1.49
D,677,Samir,4.5,4.5,Watford,88,0.77,85,3.19,84,4.96,84,2.60,82,1.34
D,678,Trippier,4.9,4.9,Newcastle,0,0.01,13,0.35,41,0.71,69,2.38,64,2.52
M,679,Kayembe,4.6,4.6,Watford,9,0.38,16,0.73,17,1.41,18,0.79,17,0.65
M,680,Chauke,4.5,4.5,Southampton,0,0.00,1,0.04,0,0.03,1,0.04,1,0.08
M,681,Coutinho,7.1,7.1,Aston Villa,77,3.98,75,5.01,73,6.60,73,7.97,74,2.55
D,682,Ekwah,4.0,4.0,West Ham,5,0.12,4,0.12,0,0.01,2,0.04,0,0.01
M,683,Gibbs,4.5,4.5,Norwich,0,0.01,0,0.00,0,0.03,1,0.06,2,0.10
D,684,Hayden,4.0,4.0,Aston Villa,1,0.03,1,0.04,1,0.05,1,0.08,2,0.03
D,685,Toti,4.4,4.4,Wolves,0,0.01,0,0.01,0,0.01,1,0.03,1,0.03
D,686,Sanderson,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,687,Giles,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,688,McGill,4.0,4.0,Brighton,0,0.00,1,0.05,0,0.02,1,0.05,1,0.04
M,689,Chiquinho,5.5,5.5,Wolves,3,0.20,8,0.45,8,0.79,8,0.56,9,0.44
D,690,Kenedy,4.5,4.5,Chelsea,6,0.85,8,0.56,10,1.28,4,0.39,6,0.52
G,691,Olsen,4.0,4.0,Aston Villa,0,0.00,1,0.03,1,0.06,1,0.07,2,0.07
M,692,Hutchinson,4.5,4.5,Arsenal,1,0.03,3,0.16,1,0.17,1,0.04,2,0.13
M,693,Oulad M'hand,4.5,4.5,Arsenal,1,0.07,1,0.08,1,0.16,2,0.14,1,0.09
F,694,Biereth,4.5,4.5,Arsenal,0,0.04,1,0.07,1,0.16,1,0.05,1,0.11
D,695,Alebiosu,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,696,Luis Díaz,7.9,7.9,Liverpool,51,3.39,50,2.88,50,5.79,45,2.66,48,3.09
M,697,Bruno Guimarães,4.9,4.9,Newcastle,79,3.02,79,2.34,77,2.06,75,2.51,76,2.65
M,698,Kalu,4.9,4.9,Watford,1,0.04,1,0.09,3,0.43,2,0.19,3,0.19
M,699,Eriksen,5.6,5.6,Brentford,85,3.16,83,2.83,83,3.51,80,3.06,76,3.43
F,700,Weghorst,6.4,6.4,Burnley,74,3.61,71,3.46,68,3.47,66,5.60,67,3.47
M,701,Kulusevski,6.4,6.4,Spurs,73,3.75,70,4.08,69,5.99,68,4.04,67,4.03
M,702,Bentancur,4.9,4.9,Spurs,83,2.61,62,2.27,56,3.53,54,2.08,54,2.10
M,703,Chrisene,4.5,4.5,Aston Villa,0,0.01,0,0.01,0,0.04,0,0.04,0,0.01
F,704,Delap,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,705,Awe,4.0,4.0,Arsenal,1,0.04,3,0.09,2,0.11,3,0.11,1,0.04
M,706,Mejbri,4.5,4.5,Man Utd,16,1.38,7,0.42,7,0.39,0,0.00,5,0.31
M,707,De Bolle,4.4,4.4,Newcastle,0,0.00,1,0.03,1,0.03,1,0.06,1,0.03
G,708,Waller,4.0,4.0,Burnley,0,0.00,1,0.03,2,0.07,1,0.06,1,0.03
D,709,Adaramola,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,710,Chesters,4.5,4.5,West Ham,0,0.02,1,0.05,1,0.05,1,0.04,1,0.06
D,711,Swanson,4.0,4.0,Arsenal,3,0.08,1,0.02,2,0.16,2,0.07,1,0.06
D,712,Offiah,4.0,4.0,Brighton,1,0.03,1,0.02,0,0.01,1,0.02,0,0.01
M,713,O'Reilly,4.5,4.5,Aston Villa,0,0.00,0,0.01,0,0.01,0,0.03,0,0.01
M,714,Devine,4.5,4.5,Spurs,1,0.03,1,0.09,1,0.14,2,0.10,2,0.13
F,715,Kamara,4.5,4.5,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,716,Springett,4.5,4.5,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,717,Bowden,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,718,Price,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,719,Ogungbo,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.03,0,0.01,1,0.04
M,720,Flores,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.03,0,0.00,0,0.00
M,721,Azeez,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,722,Jeanvier,4.0,4.0,Brentford,1,0.02,1,0.02,2,0.07,2,0.07,1,0.04
M,723,Garnacho,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,724,Lavinier,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,725,Forde,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10017,Charly Musonda Jr.,99.9,99.9,Chelsea,0,0.00,0,0.01,0,0.03,0,0.02,0,0.00
M,10037,Tudor Baluta,99.9,99.9,Brighton,0,0.01,0,0.00,0,0.01,0,0.01,0,0.00
G,10061,Loris Karius,99.9,99.9,Liverpool,0,0.00,0,0.02,1,0.05,0,0.00,1,0.05
G,10072,Lee Grant,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.02,0,0.00,1,0.04
G,10091,Matija Sarkic,99.9,99.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.02,0,0.00
G,10096,David Martin,99.9,99.9,West Ham,0,0.00,0,0.01,1,0.03,0,0.00,0,0.01
F,10202,Shola Shoretire,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
