Pos,ID,Name,BV,SV,Team,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,Elite%
D,305,Matip,4.9,4.9,Liverpool,83,3.22,20,0.79,22,1.00,24,0.76,26,0.79,25,1.22,25,1.19,26,1.20,27,1.22,27,0.61,27,1.31,30,1.43,0.00
D,306,Phillips,4.0,4.0,Liverpool,12,0.41,0,0.00,2,0.05,2,0.04,3,0.08,3,0.10,3,0.14,3,0.14,4,0.18,3,0.09,4,0.18,3,0.10,0.00
D,307,Robertson,6.5,6.5,Liverpool,88,4.06,82,4.10,78,4.38,78,2.83,76,2.79,75,4.43,75,4.52,75,4.22,74,3.98,74,1.83,72,4.21,73,4.24,0.00
M,308,Salah,12.5,12.5,Liverpool,84,6.22,76,5.64,76,6.50,75,4.94,74,4.86,74,6.37,73,6.46,72,5.98,74,5.97,74,3.53,72,6.55,72,5.86,0.06
M,309,Szoboszlai,7.0,7.0,Liverpool,74,3.76,71,3.62,69,3.95,68,3.09,67,3.16,66,3.92,66,4.00,65,3.66,66,3.67,65,2.39,65,3.93,64,3.62,0.00
M,310,Thiago,4.9,4.9,Liverpool,2,0.04,18,0.70,40,1.60,38,1.32,40,1.39,37,1.55,39,1.64,40,1.58,39,1.52,40,1.22,42,1.71,41,1.61,0.00
D,311,Tsimikas,4.4,4.4,Liverpool,6,0.34,7,0.40,9,0.51,9,0.40,10,0.43,9,0.55,11,0.62,11,0.59,10,0.52,10,0.34,11,0.60,12,0.59,0.00
D,312,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,313,Virgil,6.0,6.0,Liverpool,0,0.00,88,3.65,85,3.88,86,2.52,83,2.47,84,4.03,84,4.14,83,3.92,83,3.67,81,1.64,81,3.83,80,3.83,0.00
F,314,Adebayo,5.0,5.0,Luton,61,2.65,57,2.40,57,2.67,55,2.89,55,2.31,53,2.23,52,2.01,55,2.14,52,1.92,52,2.34,51,2.03,52,1.94,0.00
D,315,Andersen,4.0,4.0,Luton,37,1.16,36,0.95,30,1.05,24,0.86,23,0.55,22,0.65,23,0.49,24,0.44,26,0.43,26,0.83,26,0.63,26,0.54,0.00
D,316,Bell,4.0,4.0,Luton,88,2.57,85,2.08,78,2.60,74,2.54,72,1.58,74,1.99,71,1.27,71,1.13,71,0.92,71,2.21,71,1.58,72,1.24,0.00
M,317,Berry,4.9,4.9,Luton,2,0.12,4,0.17,5,0.27,6,0.34,7,0.34,8,0.34,8,0.33,10,0.41,10,0.39,9,0.43,9,0.36,8,0.32,0.00
D,318,Burke,4.0,4.0,Luton,69,2.10,65,1.69,54,1.85,44,1.61,40,0.99,41,1.21,43,0.89,47,0.83,44,0.68,46,1.51,47,1.11,46,0.89,0.00
M,319,Campbell,4.9,4.9,Luton,19,0.67,23,0.82,25,0.93,25,1.07,27,0.93,28,0.97,29,0.94,28,0.92,30,0.94,31,1.09,29,0.96,29,0.90,0.00
M,320,Clark,4.9,4.9,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.27,13,0.42,0.00
D,321,Doughty,4.4,4.4,Luton,24,0.98,27,0.99,29,1.37,31,1.50,32,1.09,32,1.22,33,0.94,34,0.93,35,0.80,34,1.47,33,1.10,34,0.92,0.00
M,322,Freeman,4.9,4.9,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,323,Macey,4.0,4.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,324,McAtee,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,325,Mendes,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,326,Morris,5.5,5.5,Luton,82,3.47,77,3.19,76,3.50,76,3.86,73,3.05,73,2.98,74,2.72,71,2.72,72,2.50,72,3.15,73,2.76,73,2.54,0.00
F,327,Muskwe,4.5,4.5,Luton,0,0.00,0,0.00,1,0.07,0,0.00,0,0.00,0,0.00,2,0.06,2,0.06,2,0.06,2,0.07,1,0.06,1,0.06,0.00
F,328,Ogbene,4.9,4.9,Luton,23,0.94,26,1.03,27,1.15,29,1.46,30,1.21,29,1.16,29,1.05,29,1.07,30,1.07,30,1.20,30,1.13,30,1.08,0.00
M,329,Onyedinma,5.0,5.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,330,Osho,4.5,4.5,Luton,0,0.00,11,0.31,41,1.39,69,2.45,75,1.68,73,2.04,74,1.38,73,1.18,72,0.96,72,2.28,71,1.62,71,1.27,0.00
F,331,Pepple,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,332,Pereira,4.4,4.4,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,333,Potts,4.0,4.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,334,Rea,4.4,4.4,Luton,0,0.00,0,0.00,1,0.04,2,0.04,2,0.04,3,0.07,2,0.07,3,0.10,4,0.10,3,0.07,2,0.07,2,0.07,0.00
G,335,Shea,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,336,Taylor,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,337,Thorpe,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,338,Walton,4.0,4.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,339,Watson,4.4,4.4,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,340,Woodrow,4.5,4.5,Luton,0,0.00,2,0.08,2,0.17,2,0.20,3,0.22,4,0.22,4,0.27,4,0.27,4,0.26,4,0.23,4,0.27,4,0.20,0.00
D,341,Akanji,5.1,5.1,Man City,49,2.59,63,2.82,59,3.16,57,2.69,54,1.73,54,2.35,52,1.77,54,2.81,54,1.95,53,1.97,53,2.36,54,2.12,0.02
D,342,Aké,5.1,5.1,Man City,68,3.82,64,3.12,62,3.52,61,3.08,59,2.02,58,2.76,57,2.11,58,3.21,57,2.23,56,2.29,55,2.63,57,2.46,0.00
F,343,J.Alvarez,6.6,6.6,Man City,63,4.45,60,3.66,62,4.37,59,3.66,61,2.84,61,4.03,60,3.15,62,4.51,59,3.10,59,3.50,60,3.91,60,3.37,0.04
M,344,Bernardo,6.4,6.4,Man City,77,4.49,76,3.79,74,4.30,72,3.69,71,2.77,71,3.76,70,3.05,68,4.09,69,3.02,71,3.41,70,3.74,68,3.18,0.00
M,345,Bobb,4.4,4.4,Man City,4,0.20,3,0.18,4,0.20,4,0.24,4,0.21,6,0.29,6,0.26,5,0.31,5,0.26,6,0.32,6,0.29,6,0.27,0.00
D,346,Cancelo,5.8,5.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,347,Carson,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,348,Charles,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,349,De Bruyne,10.3,10.3,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,350,Rúben,5.5,5.5,Man City,82,4.30,78,3.56,74,4.01,73,3.48,71,2.20,69,3.04,72,2.40,70,3.68,72,2.61,71,2.68,69,3.04,69,2.72,0.21
M,351,Doyle,4.4,4.4,Man City,1,0.10,2,0.17,2,0.18,3,0.24,2,0.15,3,0.25,3,0.22,3,0.19,3,0.16,4,0.23,3,0.25,4,0.23,0.00
G,352,Ederson M.,5.6,5.6,Man City,92,4.22,91,3.88,90,4.24,89,3.90,88,3.25,88,3.66,89,3.30,87,4.03,88,3.41,89,3.40,89,3.71,86,3.44,0.03
M,353,Foden,7.6,7.6,Man City,65,4.82,65,4.13,63,4.69,62,3.96,63,3.05,63,4.27,61,3.34,61,4.59,61,3.35,60,3.67,60,4.01,61,3.54,0.16
M,354,Grealish,7.4,7.4,Man City,72,5.00,69,4.12,69,4.88,69,4.13,69,3.11,66,4.19,67,3.33,68,4.79,67,3.41,65,3.70,65,4.13,64,3.51,0.00
F,355,Haaland,14.0,14.0,Man City,86,7.96,83,6.37,80,7.52,78,6.17,79,4.54,78,6.62,78,5.10,77,7.46,78,5.07,76,5.79,77,6.49,76,5.38,1.00
M,356,Kovačić,5.0,5.0,Man City,59,2.68,57,2.28,57,2.63,54,2.25,53,1.74,53,2.23,52,1.86,54,2.48,54,1.90,51,1.95,53,2.19,54,2.05,0.00
D,357,Laporte,4.9,4.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,358,R.Lewis,4.5,4.5,Man City,33,1.80,30,1.43,30,1.72,27,1.34,25,0.92,26,1.22,27,1.05,26,1.46,27,1.08,27,1.16,30,1.41,27,1.16,0.01
M,359,Mahrez,7.5,7.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,360,McAtee,4.5,4.5,Man City,7,0.53,7,0.47,8,0.57,9,0.64,10,0.53,9,0.59,9,0.55,10,0.69,11,0.59,11,0.64,11,0.73,11,0.66,0.00
G,361,Ortega Moreno,4.0,4.0,Man City,3,0.14,4,0.13,5,0.20,6,0.23,7,0.23,7,0.26,6,0.23,8,0.33,6,0.24,6,0.20,6,0.21,9,0.33,0.00
M,362,Palmer,5.0,5.0,Man City,19,1.44,21,1.38,23,1.67,23,1.52,24,1.19,23,1.53,25,1.36,26,1.93,23,1.31,24,1.51,24,1.59,24,1.40,0.00
M,363,Perrone,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,364,Phillips,4.9,4.9,Man City,24,0.90,26,0.94,24,0.95,24,0.88,22,0.67,23,0.81,23,0.76,24,0.96,25,0.83,25,0.87,26,0.92,25,0.87,0.00
M,365,Rodrigo,5.7,5.7,Man City,85,3.47,83,3.02,81,3.35,79,2.95,79,2.36,80,2.96,78,2.48,78,3.20,78,2.52,78,2.68,77,2.84,78,2.61,0.00
D,366,Sergio Gómez,4.0,4.0,Man City,10,0.54,11,0.54,11,0.62,12,0.68,10,0.41,11,0.54,11,0.44,12,0.76,11,0.51,12,0.54,14,0.72,13,0.60,0.00
G,367,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,368,Stones,5.3,5.3,Man City,0,0.00,0,0.00,22,1.25,45,2.19,62,2.08,60,2.72,64,2.23,63,3.40,63,2.37,63,2.44,63,2.92,63,2.58,0.00
D,369,Walker,5.1,5.1,Man City,59,3.08,58,2.61,54,2.96,51,2.50,49,1.61,49,2.17,48,1.69,49,2.64,47,1.78,52,1.97,50,2.26,50,2.00,0.00
D,370,Alex Telles,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,371,Amad,4.5,4.5,Man Utd,0,0.00,0,0.00,3,0.18,6,0.32,6,0.32,7,0.38,7,0.30,7,0.43,7,0.43,7,0.41,8,0.40,8,0.40,0.00
M,372,Antony,6.9,6.9,Man Utd,71,2.85,67,3.75,63,3.38,61,3.56,60,3.47,61,3.51,59,2.55,59,3.23,59,4.03,58,3.14,59,2.57,59,3.03,0.00
M,373,B.Fernandes,8.5,8.5,Man Utd,92,3.78,90,5.57,89,5.20,86,5.54,86,5.46,83,5.33,83,3.70,83,4.95,81,6.13,82,4.78,80,3.57,80,4.46,0.91
D,374,B.Williams,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,375,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.00,0,0.00,0,0.00,1,0.03,1,0.04,0.00
M,376,Casemiro,5.4,5.4,Man Utd,90,2.44,87,2.97,86,2.90,85,3.13,85,3.03,84,3.10,84,2.37,83,2.83,83,3.42,82,2.77,80,2.28,78,2.57,0.00
D,377,Dalot,4.9,4.9,Man Utd,72,1.76,61,2.38,55,2.42,54,2.68,51,2.37,50,2.58,47,1.36,50,2.10,49,2.81,48,2.09,51,1.38,50,1.88,0.00
M,378,Elanga,5.0,5.0,Nott'm Forest,39,1.60,41,2.12,40,1.47,40,1.96,44,1.90,42,2.31,42,1.66,42,1.95,41,1.85,41,1.88,40,2.00,40,1.85,0.00
M,379,Eriksen,5.9,5.9,Man Utd,67,2.72,58,3.26,47,2.64,39,2.35,36,2.20,36,2.19,38,1.75,36,2.09,39,2.68,37,2.05,39,1.76,37,1.98,0.00
D,380,Fernandez,4.0,4.0,Man Utd,10,0.24,5,0.18,4,0.15,4,0.17,3,0.12,0,0.00,1,0.03,1,0.04,2,0.05,1,0.04,1,0.03,1,0.04,0.00
M,381,Fred,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,382,Garnacho,4.9,4.9,Man Utd,27,1.34,23,1.46,20,1.29,20,1.32,22,1.44,19,1.29,20,1.07,21,1.31,21,1.63,23,1.38,21,1.07,23,1.35,0.00
M,383,Hannibal,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,384,Heaton,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,385,Henderson,4.5,4.5,Man Utd,32,1.19,59,2.04,63,2.55,60,1.94,59,2.42,60,1.94,58,2.08,57,2.18,56,2.32,57,2.35,58,2.13,57,2.32,0.00
D,386,Lindelof,4.5,4.5,Man Utd,31,0.68,31,1.04,32,1.19,34,1.43,34,1.37,36,1.58,34,0.84,35,1.28,36,1.77,35,1.30,35,0.85,35,1.16,0.00
D,387,Maguire,4.4,4.4,Man Utd,6,0.18,28,0.85,27,0.82,28,1.31,28,0.99,29,1.13,31,0.98,29,1.03,30,1.45,28,1.03,30,0.93,30,0.92,0.00
M,388,Mainoo,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,389,Malacia,4.4,4.4,Man Utd,36,0.89,64,2.36,78,3.21,67,3.16,47,2.09,17,0.80,17,0.46,19,0.73,20,1.00,19,0.80,20,0.55,19,0.67,0.00
F,390,Martial,6.5,6.5,Man Utd,25,1.30,16,1.07,15,1.01,16,1.14,14,1.01,16,1.06,16,0.91,15,1.03,15,1.20,17,1.05,17,0.95,18,1.10,0.00
D,391,Martinez,4.9,4.9,Man Utd,79,1.80,72,2.58,72,2.92,69,3.19,68,2.96,67,3.19,67,1.79,67,2.61,65,3.40,67,2.74,68,1.71,68,2.42,0.02
M,392,McTominay,4.9,4.9,Man Utd,19,0.64,21,0.78,17,0.62,16,0.66,16,0.65,17,0.70,18,0.62,18,0.70,19,0.80,19,0.69,19,0.65,21,0.77,0.00
D,393,Mengi,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,394,Pellistri,4.5,4.5,Man Utd,3,0.12,2,0.07,2,0.07,1,0.08,1,0.08,1,0.08,1,0.07,1,0.07,2,0.08,2,0.14,2,0.13,2,0.07,0.00
D,395,R.Varane,5.1,5.1,Man Utd,74,1.71,83,2.93,80,3.24,78,3.55,76,3.27,76,3.61,74,1.97,74,2.88,75,3.94,76,3.03,75,1.89,74,2.60,0.00
M,396,Rashford,9.0,9.0,Man Utd,88,4.01,83,5.58,81,5.19,77,5.58,77,5.42,77,5.50,78,3.87,77,5.16,76,6.46,76,4.88,76,3.80,75,4.74,0.97
M,397,Sancho,6.9,6.9,Man Utd,47,2.11,38,2.27,35,2.08,35,2.15,34,2.08,34,2.14,33,1.59,35,2.10,35,2.41,33,1.95,34,1.63,33,1.90,0.00
D,398,Shaw,5.4,5.4,Man Utd,0,0.00,0,0.00,0,0.00,10,0.47,38,1.88,77,4.09,77,2.21,75,3.32,75,4.47,75,3.36,75,2.10,75,2.99,0.18
F,399,Shoretire,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,400,Van de Beek,4.9,4.9,Man Utd,18,0.74,18,0.93,16,0.76,11,0.60,11,0.54,12,0.59,13,0.55,12,0.62,12,0.70,12,0.61,13,0.59,13,0.64,0.00
D,401,Wan-Bissaka,4.6,4.6,Man Utd,72,1.78,60,2.30,53,2.25,55,2.61,52,2.39,47,2.31,50,1.43,47,1.93,47,2.54,48,2.07,46,1.28,47,1.75,0.00
M,402,Almirón,6.4,6.4,Newcastle,70,3.40,68,4.04,65,3.86,64,4.12,64,3.55,64,3.92,64,3.58,63,3.04,64,3.62,63,3.36,63,3.38,63,3.50,0.00
M,403,Anderson,4.4,4.4,Newcastle,11,0.56,12,0.68,12,0.67,11,0.65,12,0.63,11,0.63,11,0.63,13,0.68,14,0.76,12,0.69,13,0.73,14,0.80,0.00
D,404,Ashby,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,405,Botman,4.5,4.5,Newcastle,49,1.38,86,3.79,84,4.03,83,3.95,81,3.11,80,3.72,81,3.34,79,2.44,78,3.13,78,2.86,78,2.59,77,3.16,0.23
M,406,Bruno G.,5.9,5.9,Newcastle,89,2.74,87,3.24,85,3.25,82,3.27,79,2.73,77,2.96,75,2.69,74,2.34,72,2.59,74,2.54,75,2.52,76,2.67,0.00
D,407,Burn,4.5,4.5,Newcastle,87,2.49,83,3.70,80,3.93,79,3.84,78,3.05,78,3.68,79,3.34,77,2.46,77,3.15,76,2.80,77,2.63,77,3.23,0.00
G,408,Darlow,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,409,Dubravka,4.0,4.0,Newcastle,1,0.04,3,0.09,3,0.09,3,0.09,3,0.12,3,0.09,4,0.13,4,0.11,4,0.17,4,0.16,4,0.12,4,0.17,0.00
M,410,Fraser,4.9,4.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,411,Gillespie,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,412,Gordon,5.5,5.5,Newcastle,53,2.45,52,2.93,51,2.87,50,3.06,49,2.60,48,2.79,47,2.53,46,2.17,46,2.54,48,2.45,47,2.39,48,2.51,0.00
M,413,Hayden,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,1,0.04,2,0.04,1,0.04,2,0.04,2,0.04,0.00
M,414,Hendrick,4.4,4.4,Newcastle,0,0.00,1,0.04,0,0.00,0,0.00,1,0.04,1,0.04,2,0.04,2,0.04,2,0.04,2,0.04,2,0.08,2,0.04,0.00
F,415,Isak,7.7,7.7,Newcastle,75,4.07,72,4.92,72,4.82,69,5.03,69,4.30,68,4.69,70,4.31,70,3.76,69,4.43,67,4.09,70,4.21,69,4.20,0.00
M,416,Joelinton,5.9,5.9,Newcastle,76,2.72,72,3.19,69,3.12,67,3.18,68,2.76,66,2.97,66,2.74,66,2.35,64,2.71,65,2.56,66,2.56,66,2.68,0.00
D,417,Krafth,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,2,0.07,5,0.17,4,0.16,5,0.17,6,0.24,6,0.19,6,0.22,7,0.24,0.00
M,418,Kuol,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,419,Lascelles,4.0,4.0,Newcastle,19,0.52,11,0.41,13,0.53,11,0.49,12,0.41,12,0.47,13,0.47,13,0.38,14,0.50,14,0.46,15,0.46,15,0.55,0.00
D,420,J.Lewis,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,421,Longstaff,4.9,4.9,Newcastle,20,0.76,22,0.94,19,0.79,16,0.72,16,0.66,18,0.74,17,0.67,18,0.65,20,0.83,20,0.76,19,0.72,18,0.74,0.00
D,422,Manquillo,4.0,4.0,Newcastle,0,0.00,0,0.00,1,0.04,1,0.04,1,0.04,1,0.04,2,0.04,1,0.04,2,0.04,2,0.07,2,0.04,2,0.04,0.00
M,423,J.Murphy,4.9,4.9,Newcastle,13,0.68,15,0.92,14,0.91,16,1.02,15,0.86,15,0.92,15,0.93,16,0.84,15,0.89,16,0.97,15,0.85,15,0.93,0.00
G,424,Pope,5.5,5.5,Newcastle,94,3.36,92,3.91,92,4.17,92,4.13,92,3.64,92,4.01,91,3.75,91,3.36,91,3.66,91,3.52,91,3.46,91,3.74,0.00
M,425,Ritchie,4.4,4.4,Newcastle,2,0.04,3,0.09,3,0.14,5,0.19,5,0.17,4,0.18,5,0.21,5,0.19,5,0.22,6,0.21,6,0.20,6,0.25,0.00
M,426,Saint-Maximin,6.0,6.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,427,Schär,5.0,5.0,Newcastle,91,2.65,85,3.97,85,4.28,84,4.25,83,3.32,81,3.94,79,3.46,80,2.64,79,3.32,79,3.05,78,2.77,78,3.37,0.00
D,428,Targett,4.4,4.4,Newcastle,25,0.85,13,0.56,17,0.81,18,0.87,21,0.86,19,0.95,18,0.82,20,0.70,20,0.85,21,0.83,18,0.70,20,0.91,0.00
M,429,Tonali,5.5,5.5,Newcastle,86,2.71,82,3.22,79,3.17,79,3.30,77,2.77,76,3.02,76,2.78,74,2.39,74,2.77,74,2.65,71,2.50,70,2.61,0.00
D,430,Trippier,6.5,6.5,Newcastle,90,3.17,85,4.71,83,5.01,81,4.99,80,3.91,81,4.71,81,4.22,80,3.15,80,4.10,78,3.59,79,3.37,78,4.01,0.00
D,431,Watts,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,432,Willock,5.4,5.4,Newcastle,0,0.00,7,0.33,18,0.91,28,1.53,35,1.64,39,1.96,38,1.83,39,1.67,41,1.99,41,1.85,40,1.80,38,1.77,0.00
F,433,Wilson,7.9,7.9,Newcastle,41,2.59,37,2.96,37,2.90,39,3.20,37,2.70,38,3.03,35,2.58,37,2.29,36,2.74,39,2.70,38,2.65,37,2.68,0.00
M,434,B.Aguilera,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,435,Arter,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,436,Aurier,4.5,4.5,Nott'm Forest,72,1.68,71,2.95,69,0.93,67,2.40,67,2.13,66,3.12,65,1.03,63,2.01,64,1.92,65,1.88,61,2.55,62,1.97,0.00
F,437,Awoniyi,6.5,6.5,Nott'm Forest,77,3.08,76,4.12,75,2.58,73,3.71,71,3.21,72,4.20,69,2.69,69,3.37,67,3.12,69,3.42,69,3.68,66,3.23,0.00
D,438,Biancone,4.0,4.0,Nott'm Forest,2,0.03,2,0.08,2,0.04,3,0.07,4,0.10,5,0.17,6,0.11,6,0.20,6,0.16,5,0.16,6,0.20,5,0.17,0.00
D,439,Boly,4.5,4.5,Nott'm Forest,66,1.47,55,2.13,47,0.67,45,1.55,44,1.37,42,1.93,44,0.70,45,1.39,42,1.26,42,1.20,43,1.67,42,1.29,0.00
M,440,Bowler,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,441,Cook,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,442,Danilo,5.4,5.4,Nott'm Forest,76,2.25,74,2.64,73,2.01,70,2.40,70,2.25,69,2.67,68,1.99,68,2.25,67,2.17,67,2.24,66,2.40,69,2.28,0.00
F,443,Dennis,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,1,0.06,2,0.07,2,0.07,2,0.16,2,0.12,3,0.14,2,0.14,2,0.14,3,0.15,3,0.14,0.00
D,444,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
