Pos,ID,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,527,Chalobah,4.7,4.7,Chelsea,20,0.92,24,1.13,26,2.48,25,2.15,25,1.44
M,528,Tzolis,4.8,4.8,Norwich,18,0.93,17,0.82,17,1.66,18,0.88,18,0.87
F,529,Lukaku,11.4,11.4,Chelsea,23,1.71,33,2.18,32,4.47,30,4.05,32,2.52
F,530,Balogun,4.7,4.7,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,531,Nelson,5.0,5.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,532,Hein,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,533,Richardson,4.5,4.5,Burnley,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,534,Thomas,3.9,3.9,Burnley,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
F,535,Zeqiri,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,536,Karbownik,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,537,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,538,Caicedo,4.5,4.5,Brighton,40,1.53,40,1.44,42,1.48,44,1.54,47,1.72
D,539,Emerson,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,540,Hannam,3.9,3.9,Crystal Palace,0,0.01,1,0.06,2,0.08,3,0.07,2,0.05
M,541,Rak-Sakyi,4.4,4.4,Crystal Palace,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02
F,542,Street,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,543,Banks,4.5,4.5,Crystal Palace,0,0.00,0,0.01,0,0.01,0,0.01,1,0.03
D,544,Branthwaite,4.0,4.0,Everton,1,0.04,2,0.07,3,0.23,2,0.21,3,0.10
F,545,Broadhead,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,546,Valery,3.9,3.9,Southampton,25,0.92,26,1.11,31,1.10,34,0.85,31,1.04
M,547,Cundle,4.4,4.4,Wolves,40,1.55,40,1.54,44,1.44,30,2.43,17,0.65
M,548,Campbell,4.4,4.4,Wolves,0,0.00,0,0.02,0,0.01,0,0.01,0,0.01
D,549,Marques,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,550,Greenwood,4.6,4.6,Leeds,4,0.29,6,0.34,10,1.07,7,0.46,7,0.41
M,551,Summerville,4.5,4.5,Leeds,5,0.31,5,0.33,5,0.64,6,0.41,5,0.30
M,552,Forshaw,4.5,4.5,Leeds,21,0.77,26,0.85,26,1.75,24,0.87,24,0.83
M,553,Woodburn,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,554,Baptiste,3.9,3.9,West Ham,0,0.01,1,0.04,1,0.04,0,0.01,0,0.01
D,555,Varane,5.5,5.5,Man Utd,47,1.38,79,3.63,80,3.03,76,2.62,74,2.83
G,556,Fernández,4.5,4.5,Brentford,0,0.00,1,0.05,0,0.00,1,0.03,1,0.04
M,557,Tufan,5.0,5.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,558,Ødegaard,5.6,5.6,Arsenal,81,3.53,77,3.29,72,6.57,70,3.22,66,3.51
G,559,Ramsdale,5.1,5.1,Arsenal,90,3.73,90,3.76,88,7.31,86,3.76,88,4.16
D,560,Roberts,3.9,3.9,Brighton,0,0.02,1,0.03,0,0.01,1,0.06,0,0.02
G,561,Matthews,3.9,3.9,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.02
D,562,Drameh,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,563,Cresswell,4.0,4.0,Leeds,0,0.01,1,0.02,0,0.01,1,0.02,1,0.02
F,564,Kean,6.0,6.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,565,Dodgson,3.9,3.9,Burnley,0,0.01,0,0.01,0,0.00,0,0.02,0,0.01
M,566,Doyle,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,567,Lyanco,4.4,4.4,Southampton,12,0.37,14,0.52,18,0.59,21,0.46,21,0.62
F,568,Archer,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,569,Stevens,3.9,3.9,Brentford,0,0.00,0,0.01,2,0.07,2,0.09,2,0.09
D,570,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,571,Lonergan,3.9,3.9,Everton,0,0.00,0,0.00,0,0.01,0,0.02,1,0.03
G,572,Okonkwo,3.9,3.9,Arsenal,0,0.00,0,0.00,1,0.06,1,0.05,0,0.01
G,573,Jakupovic,3.9,3.9,Leicester,0,0.00,0,0.02,0,0.03,1,0.04,2,0.07
G,574,Elliot,4.0,4.0,Watford,0,0.00,0,0.02,0,0.02,0,0.00,0,0.01
M,575,Lennon,4.8,4.8,Burnley,70,2.52,70,2.41,67,2.33,63,4.00,61,2.23
M,576,McCarron,4.4,4.4,Leeds,1,0.03,1,0.05,1,0.06,2,0.06,0,0.02
F,577,Gelhardt,4.6,4.6,Leeds,19,0.95,21,0.95,21,2.01,17,0.96,16,0.86
M,578,Cornet,5.9,5.9,Burnley,60,2.73,62,2.70,59,2.61,60,4.53,55,2.58
F,579,Ronaldo,12.2,12.2,Man Utd,79,4.36,68,5.11,61,3.77,53,3.23,56,3.50
D,580,Kabak,4.3,4.3,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,23,0.47
M,581,Normann,4.5,4.5,Norwich,70,2.14,64,1.80,65,3.77,67,1.92,61,1.75
M,582,Vlasic,5.6,5.6,West Ham,9,0.47,13,0.70,13,0.84,14,0.70,18,0.97
F,583,Hwang,5.4,5.4,Wolves,54,2.44,53,2.35,52,1.93,53,4.77,53,1.87
D,584,Cucurella,4.9,4.9,Brighton,85,3.69,82,3.39,79,2.81,79,2.75,74,3.18
D,585,Roberts,4.4,4.4,Burnley,47,2.01,45,1.67,46,1.64,42,2.17,46,1.84
F,586,Edouard,6.1,6.1,Crystal Palace,26,1.66,30,3.23,25,1.61,30,1.64,29,1.58
M,587,Lookman,5.9,5.9,Leicester,39,2.01,41,1.79,39,4.88,38,3.61,44,2.37
D,588,Emerson Royal,4.5,4.5,Spurs,75,3.57,75,4.03,71,5.10,74,4.46,67,3.89
M,589,Kral,4.4,4.4,West Ham,1,0.03,1,0.05,2,0.10,2,0.07,3,0.11
D,590,Tomiyasu,4.5,4.5,Arsenal,7,0.27,33,1.28,56,4.35,64,2.62,72,3.53
F,591,Rondón,6.0,6.0,Everton,7,0.39,6,0.39,7,0.90,8,1.07,8,0.46
M,592,Saúl,4.9,4.9,Chelsea,10,0.55,17,0.85,14,1.46,13,1.26,12,0.67
G,593,Carson,3.9,3.9,Man City,0,0.00,0,0.01,0,0.00,1,0.03,2,0.09
D,594,Zanka,4.5,4.5,Brentford,4,0.13,5,0.14,8,0.29,9,0.32,13,0.47
F,595,Locadia,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,596,Sinisalo,4.0,4.0,Aston Villa,0,0.00,1,0.05,1,0.07,1,0.04,2,0.07
M,597,Markanday,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Omole,3.9,3.9,Spurs,0,0.00,1,0.04,2,0.12,1,0.05,3,0.10
M,599,White,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Kenneh,4.4,4.4,Leeds,1,0.06,0,0.03,1,0.10,1,0.04,1,0.04
M,601,McKinstry,4.3,4.3,Leeds,1,0.03,1,0.06,1,0.13,1,0.04,1,0.06
F,602,Simms,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,603,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01
D,604,Wilson-Esbrand,3.9,3.9,Man City,0,0.00,0,0.01,0,0.00,0,0.02,2,0.07
M,605,Lavia,4.4,4.4,Man City,0,0.01,0,0.03,1,0.04,1,0.07,1,0.09
G,606,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
F,607,Dobbin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
D,608,Hjelde,4.0,4.0,Leeds,1,0.02,2,0.04,2,0.08,1,0.04,1,0.01
M,609,Anderson,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,610,Bogarde,4.0,4.0,Aston Villa,1,0.04,1,0.06,2,0.11,1,0.04,0,0.01
G,611,Moulden,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,612,Sarmiento,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.01,0,0.03,0,0.01
M,613,Whitaker,4.5,4.5,Everton,0,0.00,0,0.00,0,0.03,0,0.04,0,0.01
M,614,Maghoma,4.5,4.5,Brentford,0,0.02,0,0.00,0,0.02,0,0.00,1,0.03
G,615,Slicker,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,1,0.04,0,0.02
G,616,Tyrer,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,1,0.06,1,0.03
D,617,Ashby,4.0,4.0,West Ham,0,0.01,1,0.02,0,0.01,0,0.00,1,0.02
D,618,Nkoulou,4.4,4.4,Watford,2,0.03,7,0.26,8,0.44,9,0.28,10,0.20
G,619,Cox,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.01,0,0.01,1,0.03
M,620,Morton,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.02,0,0.02,0,0.02
G,621,Storer,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,622,Tosun,5.0,5.0,Everton,0,0.00,0,0.03,0,0.03,0,0.01,0,0.01
D,623,Welch,4.0,4.0,Everton,0,0.00,0,0.01,0,0.01,1,0.05,0,0.01
M,624,Bate,4.5,4.5,Leeds,1,0.08,1,0.05,1,0.10,1,0.06,1,0.07
M,625,Gordon,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.03,0,0.01,0,0.01
D,626,Bradley,4.0,4.0,Liverpool,0,0.00,0,0.02,1,0.06,0,0.00,1,0.05
D,627,Beck,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.03,1,0.04,1,0.03
M,628,Haygarth,4.5,4.5,Brentford,0,0.01,0,0.02,0,0.01,0,0.01,1,0.04
M,629,McAtee,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,630,Onyango,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.02,0,0.00
M,631,Jenkins,4.5,4.5,Leeds,0,0.02,1,0.08,1,0.13,1,0.07,1,0.08
D,632,Jones,4.5,4.5,Man Utd,0,0.02,0,0.01,0,0.00,1,0.00,2,0.07
D,633,Morris,4.0,4.0,Watford,1,0.01,1,0.03,1,0.04,1,0.02,2,0.04
M,634,Perkins,4.5,4.5,West Ham,0,0.00,0,0.01,1,0.07,1,0.04,2,0.11
D,635,Bueno,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
M,636,Diallo,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,637,Lewis,3.9,3.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,638,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.01,0,0.04,0,0.01,1,0.03
D,639,Daley-Campbell,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,640,Young-Coombes,4.5,4.5,Brentford,0,0.02,0,0.00,0,0.04,0,0.02,0,0.03
G,641,Caballero,4.2,4.2,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,642,Angelini,4.0,4.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,643,Tomkinson,4.0,4.0,Norwich,0,0.01,1,0.01,1,0.04,2,0.04,2,0.05
D,644,Alese,4.0,4.0,West Ham,0,0.01,0,0.00,0,0.01,1,0.03,1,0.02
D,645,Nelson,4.0,4.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
M,646,Brunt,4.5,4.5,Leicester,0,0.03,1,0.03,1,0.06,1,0.11,1,0.06
M,647,McAteer,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,648,Rowe,4.4,4.4,Norwich,17,0.87,14,0.65,11,1.10,13,0.60,11,0.51
F,649,Dickson-Peters,4.5,4.5,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,650,Marschall,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,651,Egan-Riley,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,652,Oko-Flex,4.4,4.4,West Ham,0,0.00,0,0.01,1,0.04,0,0.01,1,0.04
D,653,Turns,4.0,4.0,Brighton,1,0.03,0,0.01,0,0.01,0,0.00,1,0.03
M,654,Leonard,4.5,4.5,Brighton,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00
F,655,Ferguson,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.01,0,0.02,0,0.00
G,656,Pitaluga,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00
D,657,Moore,4.0,4.0,Leeds,0,0.01,0,0.00,0,0.02,1,0.03,1,0.02
M,658,Gray,4.5,4.5,Leeds,1,0.05,1,0.07,1,0.15,2,0.10,1,0.06
G,659,Austin,4.0,4.0,Spurs,0,0.00,0,0.02,1,0.06,1,0.04,1,0.06
D,660,Quansah,4.0,4.0,Liverpool,0,0.00,0,0.01,1,0.07,1,0.03,1,0.03
M,661,Jordão,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,662,Peart-Harris,4.5,4.5,Brentford,0,0.00,0,0.01,0,0.03,0,0.03,0,0.03
F,663,Kayky,5.0,5.0,Man City,0,0.00,0,0.03,0,0.04,0,0.02,1,0.07
M,664,Patino,4.5,4.5,Arsenal,1,0.04,1,0.08,1,0.15,1,0.04,1,0.06
D,665,Simeu,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,666,McCracken,4.0,4.0,Norwich,0,0.00,0,0.01,0,0.03,0,0.01,0,0.00
D,667,Small,4.0,4.0,Southampton,0,0.01,0,0.01,0,0.01,1,0.02,1,0.02
M,668,White,4.4,4.4,Spurs,2,0.11,2,0.11,2,0.21,0,0.02,1,0.09
M,669,Conteh,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,670,Feeney,4.0,4.0,Aston Villa,1,0.02,1,0.02,2,0.10,1,0.03,1,0.01
M,671,Hall,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,672,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,673,Lössl,4.5,4.5,Brentford,0,0.00,0,0.01,1,0.03,1,0.03,1,0.04
D,674,Patterson,4.2,4.2,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,675,Mykolenko,4.9,4.9,Everton,75,1.14,64,1.89,64,4.37,64,5.19,60,1.46
D,676,Kamara,4.5,4.5,Watford,87,0.91,84,3.71,82,5.56,83,2.91,80,1.51
D,677,Samir,4.5,4.5,Watford,87,0.77,83,3.21,82,4.91,78,2.47,78,1.31
D,678,Trippier,4.9,4.9,Newcastle,0,0.00,12,0.34,43,0.72,75,2.46,68,2.75
M,679,Kayembe,4.6,4.6,Watford,20,0.75,25,1.07,27,2.18,25,1.04,30,1.06
M,680,Chauke,4.5,4.5,Southampton,0,0.00,0,0.02,1,0.05,1,0.04,1,0.09
M,681,Coutinho,7.1,7.1,Aston Villa,80,4.09,75,9.39,73,6.99,71,4.32,70,2.51
D,682,Ekwah,4.0,4.0,West Ham,0,0.00,1,0.03,1,0.02,1,0.01,1,0.02
M,683,Gibbs,4.5,4.5,Norwich,0,0.01,0,0.02,0,0.06,1,0.06,1,0.03
D,684,Hayden,4.0,4.0,Aston Villa,1,0.01,1,0.08,1,0.06,1,0.05,1,0.02
D,685,Toti,4.5,4.5,Wolves,0,0.00,0,0.02,0,0.02,1,0.08,1,0.02
D,686,Sanderson,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,687,Giles,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,688,McGill,4.0,4.0,Brighton,0,0.00,0,0.02,0,0.01,1,0.03,1,0.06
M,689,Chiquinho,5.5,5.5,Wolves,5,0.33,5,0.34,7,0.40,8,0.96,9,0.44
D,690,Kenedy,4.5,4.5,Chelsea,4,0.35,9,0.61,6,0.97,5,0.75,4,0.36
G,691,Olsen,4.0,4.0,Aston Villa,0,0.01,1,0.06,1,0.06,1,0.04,0,0.01
M,692,Hutchinson,4.5,4.5,Arsenal,1,0.05,1,0.06,1,0.14,0,0.03,1,0.05
M,693,Oulad M'hand,4.5,4.5,Arsenal,1,0.07,1,0.05,1,0.14,1,0.06,1,0.05
F,694,Biereth,4.5,4.5,Arsenal,0,0.05,0,0.04,1,0.17,1,0.08,1,0.13
D,695,Alebiosu,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,696,Luis Díaz,7.9,7.9,Liverpool,43,2.86,41,2.41,50,5.63,43,2.53,44,2.92
M,697,Bruno Guimarães,4.9,4.9,Newcastle,81,2.88,78,2.22,76,1.96,78,2.40,77,2.55
M,698,Kalu,4.9,4.9,Watford,1,0.06,1,0.12,2,0.35,1,0.09,2,0.13
M,699,Eriksen,5.6,5.6,Brentford,84,3.13,81,2.76,79,3.40,76,2.98,76,3.40
F,700,Weghorst,6.4,6.4,Burnley,68,3.37,62,3.03,60,3.03,61,5.07,58,3.01
M,701,Kulusevski,6.4,6.4,Spurs,77,3.88,71,4.17,70,6.15,69,4.21,72,4.31
M,702,Bentancur,4.9,4.9,Spurs,84,2.61,67,2.43,58,3.66,54,2.11,54,2.09
M,703,Chrisene,4.5,4.5,Aston Villa,0,0.01,0,0.01,0,0.02,0,0.03,1,0.04
F,704,Delap,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,705,Awe,4.0,4.0,Arsenal,2,0.07,4,0.13,2,0.11,4,0.12,2,0.07
M,706,Mejbri,4.5,4.5,Man Utd,16,0.66,13,0.60,8,0.36,4,0.16,4,0.20
M,707,De Bolle,4.4,4.4,Newcastle,0,0.03,0,0.02,0,0.03,1,0.04,1,0.07
G,708,Waller,4.0,4.0,Burnley,0,0.00,0,0.00,1,0.03,1,0.07,0,0.00
D,709,Adaramola,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,710,Chesters,4.5,4.5,West Ham,0,0.00,0,0.02,1,0.06,1,0.07,1,0.05
D,711,Swanson,4.0,4.0,Arsenal,2,0.07,3,0.09,3,0.17,2,0.07,3,0.10
D,712,Offiah,4.0,4.0,Brighton,1,0.03,1,0.02,0,0.00,0,0.01,0,0.01
M,713,O'Reilly,4.5,4.5,Aston Villa,0,0.01,0,0.00,0,0.01,0,0.02,1,0.04
M,714,Devine,4.5,4.5,Spurs,1,0.05,0,0.03,1,0.11,2,0.12,2,0.14
F,715,Kamara,4.5,4.5,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,716,Springett,4.5,4.5,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,717,Bowden,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,718,Price,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,719,Ogungbo,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
M,720,Flores,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,721,Azeez,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,722,Jeanvier,4.0,4.0,Brentford,0,0.00,1,0.02,0,0.02,1,0.06,2,0.07
M,10017,Charly Musonda Jr.,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
M,10037,Tudor Baluta,99.9,99.9,Brighton,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
G,10061,Loris Karius,99.9,99.9,Liverpool,0,0.00,0,0.00,0,0.01,1,0.03,0,0.02
G,10072,Lee Grant,99.9,99.9,Man Utd,0,0.00,0,0.02,1,0.03,0,0.00,0,0.01
G,10091,Matija Sarkic,99.9,99.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10096,David Martin,99.9,99.9,West Ham,0,0.00,0,0.01,0,0.02,2,0.06,2,0.08
