Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts
D,1,Cédric,4.5,4.5,Arsenal,8,0.30,7,0.27,7,0.30,8,0.38,9,0.36,8,0.25,9,0.39,8,0.28
G,2,Leno,4.5,4.5,Arsenal,0,0.01,1,0.02,1,0.04,1,0.05,1,0.05,1,0.03,1,0.07,1,0.04
M,3,Xhaka,5.0,5.0,Arsenal,77,2.48,74,2.50,72,2.40,71,2.59,69,2.33,66,1.90,62,2.16,62,1.97
M,4,Elneny,4.5,4.5,Arsenal,19,0.65,19,0.66,21,0.74,18,0.67,15,0.56,20,0.63,19,0.71,20,0.69
D,5,Holding,4.5,4.5,Arsenal,8,0.30,10,0.36,10,0.38,7,0.28,7,0.28,11,0.33,12,0.52,10,0.36
M,6,Partey,5.0,5.0,Arsenal,71,2.42,70,2.49,66,2.34,67,2.56,69,2.45,61,1.84,61,2.27,58,1.97
M,7,Ødegaard,6.5,6.5,Arsenal,72,3.63,70,3.82,68,3.52,67,3.97,66,3.63,65,2.72,64,3.57,63,3.18
D,8,Tierney,5.0,5.0,Arsenal,8,0.38,14,0.67,24,1.24,40,2.18,50,2.45,51,1.71,50,2.57,50,2.08
M,9,Pépé,5.5,5.5,Arsenal,11,0.77,10,0.78,12,0.87,11,0.94,9,0.73,13,0.76,15,1.16,15,1.03
D,10,White,4.5,4.5,Arsenal,84,3.40,78,3.29,73,3.22,72,3.41,69,2.98,68,2.02,65,3.00,66,2.41
F,11,Nketiah,7.0,7.0,Arsenal,34,1.94,32,2.02,32,1.92,35,2.37,32,2.02,34,1.70,34,2.18,34,1.96
M,12,Smith Rowe,6.0,6.0,Arsenal,15,0.92,22,1.40,27,1.60,28,1.92,31,1.93,36,1.76,36,2.21,34,1.94
M,13,Saka,8.0,8.0,Arsenal,77,4.71,76,5.09,73,4.64,71,5.29,70,4.72,69,3.45,68,4.74,67,4.10
D,14,Tomiyasu,4.5,4.5,Arsenal,24,1.09,41,1.92,57,2.75,65,3.37,68,3.15,67,2.19,66,3.27,67,2.65
G,15,Ramsdale,5.0,5.0,Arsenal,89,3.91,88,3.94,87,4.05,86,4.09,86,3.87,84,3.30,84,3.96,82,3.48
D,16,Gabriel,5.0,5.0,Arsenal,82,3.74,77,3.73,74,3.69,72,3.93,70,3.47,68,2.27,67,3.48,68,2.85
D,17,Tavares,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,18,Sambi,4.5,4.5,Arsenal,10,0.43,10,0.42,10,0.41,8,0.36,8,0.34,10,0.38,11,0.45,10,0.41
M,19,Martinelli,6.0,6.0,Arsenal,67,3.86,65,4.11,63,3.77,62,4.29,61,3.90,60,2.93,59,3.86,59,3.50
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.01,1,0.03,1,0.04,0,0.02,1,0.04,1,0.04,2,0.07,1,0.04
M,21,Maitland-Niles,5.0,5.0,Arsenal,2,0.14,2,0.14,2,0.18,2,0.19,3,0.25,5,0.27,5,0.31,4,0.29
M,22,Torreira,4.5,4.5,Arsenal,0,0.01,0,0.02,1,0.03,1,0.04,1,0.03,1,0.04,1,0.03,1,0.04
M,23,Nelson,5.0,5.0,Arsenal,1,0.05,1,0.06,1,0.06,1,0.11,2,0.12,2,0.12,2,0.18,2,0.14
G,24,Turner,4.0,4.0,Arsenal,1,0.05,2,0.07,2,0.08,3,0.13,3,0.14,5,0.18,3,0.16,6,0.26
M,25,Fábio Vieira,6.0,6.0,Arsenal,13,0.69,16,0.91,17,0.92,16,0.97,16,0.91,16,0.76,16,0.93,15,0.81
D,26,Saliba,4.5,4.5,Arsenal,67,2.82,60,2.66,51,2.38,45,2.26,46,2.10,47,1.48,48,2.32,52,2.01
M,27,Marquinhos,5.0,5.0,Arsenal,0,0.01,0,0.01,0,0.01,0,0.01,0,0.03,0,0.03,0,0.03,0,0.03
F,28,Jesus,8.0,8.0,Arsenal,81,4.54,78,4.81,76,4.38,75,5.07,74,4.65,71,3.40,72,4.53,73,4.20
M,29,Coutinho,7.0,7.0,Aston Villa,70,3.95,69,3.93,67,3.38,65,3.72,66,2.83,63,2.55,62,3.15,62,3.80
F,30,Ings,7.0,7.0,Aston Villa,40,2.50,42,2.72,44,2.50,43,2.74,43,2.05,41,1.87,39,2.23,40,2.67
G,31,Martínez,5.0,5.0,Aston Villa,89,3.79,88,3.77,87,3.56,87,3.59,86,3.10,85,3.06,85,3.23,87,3.70
D,32,Chambers,4.5,4.5,Aston Villa,11,0.42,15,0.58,16,0.55,20,0.75,19,0.46,21,0.45,23,0.71,22,0.91
D,33,Digne,5.0,5.0,Aston Villa,82,3.91,79,3.83,77,3.21,76,3.46,75,2.04,75,1.78,74,2.62,74,3.72
M,34,Traoré,5.0,5.0,Aston Villa,11,0.69,12,0.77,13,0.78,14,0.88,14,0.74,13,0.67,15,0.87,15,0.99
G,35,Olsen,4.0,4.0,Aston Villa,0,0.02,2,0.07,2,0.08,3,0.11,4,0.13,4,0.15,4,0.16,3,0.11
M,36,Sanson,4.5,4.5,Aston Villa,3,0.21,5,0.27,7,0.37,8,0.42,9,0.43,9,0.40,10,0.46,10,0.54
M,37,McGinn,5.5,5.5,Aston Villa,79,2.61,74,2.46,72,2.24,72,2.38,69,1.92,71,1.88,69,2.10,70,2.43
D,38,Hause,4.5,4.5,Aston Villa,1,0.07,3,0.14,4,0.17,6,0.23,6,0.16,7,0.17,8,0.25,5,0.23
D,39,Mings,4.5,4.5,Aston Villa,8,0.30,7,0.26,7,0.23,7,0.24,7,0.16,7,0.14,7,0.20,7,0.27
F,40,Watkins,7.5,7.5,Aston Villa,79,4.00,77,3.99,77,3.47,74,3.79,73,2.84,74,2.70,74,3.31,73,3.96
M,41,Nakamba,4.5,4.5,Aston Villa,5,0.23,7,0.29,6,0.28,9,0.38,10,0.39,8,0.31,9,0.36,9,0.38
M,42,Buendía,6.0,6.0,Aston Villa,25,1.48,29,1.69,30,1.58,33,1.88,34,1.53,32,1.40,34,1.76,33,1.99
D,43,Cash,5.0,5.0,Aston Villa,83,3.39,80,3.32,81,2.87,79,3.02,78,1.79,76,1.55,72,2.19,72,3.10
D,44,Konsa,4.5,4.5,Aston Villa,78,3.04,75,2.99,74,2.57,72,2.65,71,1.63,70,1.43,69,2.03,68,2.76
M,45,Bailey,5.0,5.0,Aston Villa,77,3.81,74,3.75,73,3.28,71,3.54,70,2.71,69,2.55,68,3.06,68,3.71
M,46,Douglas Luiz,5.0,5.0,Aston Villa,25,0.89,27,0.94,33,1.07,31,1.05,34,1.01,36,1.01,32,1.03,35,1.22
M,47,Ramsey,5.5,5.5,Aston Villa,65,2.66,66,2.68,64,2.38,61,2.48,60,1.99,59,1.88,61,2.22,59,2.52
M,48,Chukwuemeka,4.5,4.5,Aston Villa,1,0.09,2,0.18,2,0.13,2,0.17,3,0.18,3,0.18,3,0.23,3,0.20
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.02,1,0.07,2,0.07,2,0.11,2,0.07,3,0.12,3,0.12,2,0.10
D,50,Diego Carlos,5.0,5.0,Aston Villa,79,3.15,78,3.14,75,2.63,74,2.76,73,1.68,73,1.48,72,2.13,72,2.97
M,51,El Ghazi,5.0,5.0,Aston Villa,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.04
F,52,Davis,5.5,5.5,Aston Villa,1,0.10,2,0.14,2,0.15,3,0.23,2,0.17,3,0.19,3,0.24,4,0.31
M,53,Kamara,5.0,5.0,Aston Villa,76,2.25,72,2.14,68,1.93,67,1.96,67,1.73,67,1.69,67,1.82,65,1.99
F,54,Archer,4.5,4.5,Aston Villa,9,0.48,10,0.54,11,0.51,13,0.65,14,0.57,14,0.54,15,0.70,15,0.79
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,4.0,4.0,Aston Villa,4,0.19,5,0.23,6,0.23,6,0.24,7,0.20,9,0.23,9,0.29,11,0.47
D,57,Smith,4.5,4.5,Bournemouth,79,2.49,73,1.20,66,1.77,65,1.11,63,2.40,58,2.01,62,2.26,60,1.66
M,58,Stanislas,5.0,5.0,Bournemouth,5,0.43,8,0.43,12,0.67,10,0.51,11,0.71,13,0.82,12,0.79,12,0.65
D,59,Fredericks,4.5,4.5,Bournemouth,4,0.14,15,0.34,32,0.95,32,0.68,39,1.54,38,1.38,37,1.41,39,1.18
M,60,Brooks,5.5,5.5,Bournemouth,5,0.34,6,0.32,6,0.37,8,0.39,8,0.49,10,0.55,9,0.54,9,0.48
M,61,Lowe,5.5,5.5,Bournemouth,11,0.64,13,0.58,17,0.88,18,0.81,17,0.97,20,1.08,17,0.95,18,0.89
F,62,Moore,5.5,5.5,Bournemouth,18,0.95,25,0.93,24,1.07,26,1.02,27,1.35,27,1.28,31,1.50,29,1.24
M,63,Marcondes,5.0,5.0,Bournemouth,15,0.78,18,0.75,19,0.87,22,0.88,20,1.02,22,1.08,21,1.03,21,0.96
M,64,Lerma,5.0,5.0,Bournemouth,79,2.32,77,1.79,76,2.06,74,1.77,72,2.23,73,2.17,73,2.19,74,2.00
D,65,Stacey,4.5,4.5,Bournemouth,14,0.46,13,0.26,9,0.26,11,0.22,10,0.40,13,0.46,12,0.45,13,0.38
F,66,Solanke,6.0,6.0,Bournemouth,82,4.16,78,2.52,75,3.21,75,2.57,74,3.81,73,3.51,72,3.63,75,3.15
M,67,Cook,5.0,5.0,Bournemouth,78,2.23,74,1.77,71,1.94,69,1.70,70,2.10,68,1.99,68,2.02,67,1.85
M,68,Pearson,4.5,4.5,Bournemouth,20,0.69,21,0.64,23,0.74,25,0.76,26,0.88,26,0.86,26,0.88,27,0.86
M,69,Christie,5.5,5.5,Bournemouth,69,2.78,66,1.95,65,2.39,64,1.96,66,2.76,63,2.56,64,2.66,64,2.34
M,70,Billing,5.5,5.5,Bournemouth,75,3.11,74,2.09,71,2.58,72,2.11,70,2.93,68,2.78,70,2.86,69,2.50
D,71,Mepham,4.5,4.5,Bournemouth,79,2.37,77,1.24,74,1.88,74,1.23,72,2.67,70,2.30,71,2.47,67,1.78
G,72,Travers,4.5,4.5,Bournemouth,89,3.44,89,3.17,87,3.23,86,3.04,86,3.64,86,3.49,85,3.55,85,3.21
D,73,Kelly,4.5,4.5,Bournemouth,86,2.51,81,1.23,79,1.96,77,1.21,77,2.79,78,2.51,78,2.69,77,2.00
M,74,Dembélé,5.0,5.0,Bournemouth,24,1.15,27,0.98,28,1.22,30,1.12,30,1.46,30,1.40,31,1.47,28,1.21
M,75,Anthony,5.5,5.5,Bournemouth,65,2.90,62,1.99,63,2.52,59,2.00,60,2.81,58,2.60,58,2.65,60,2.39
D,76,Zemura,4.5,4.5,Bournemouth,80,2.46,76,1.20,73,1.93,70,1.15,67,2.53,69,2.34,66,2.37,65,1.77
G,77,Dennis,4.0,4.0,Bournemouth,1,0.03,1,0.02,3,0.10,4,0.13,4,0.15,3,0.13,5,0.20,4,0.16
D,78,Jansson,4.5,4.5,Brentford,85,2.28,80,2.19,79,2.56,78,2.95,74,2.36,70,2.61,63,1.90,58,1.56
M,79,Nørgaard,5.5,5.5,Brentford,82,2.45,79,2.36,76,2.46,76,2.58,74,2.30,74,2.57,72,2.26,72,2.16
F,80,Toney,7.0,7.0,Brentford,83,4.04,81,3.84,78,4.10,77,4.38,77,3.72,77,4.63,74,3.80,72,3.42
G,81,Raya,4.5,4.5,Brentford,89,3.43,88,3.37,88,3.55,88,3.77,86,3.49,85,3.59,84,3.32,85,3.23
D,82,Canós,5.0,5.0,Brentford,0,0.00,13,0.65,15,0.85,17,1.14,15,0.82,15,1.04,17,1.01,16,0.85
M,83,Dasilva,4.5,4.5,Brentford,33,1.50,35,1.56,35,1.70,35,1.73,35,1.59,36,1.87,36,1.68,36,1.57
D,84,Ajer,4.5,4.5,Brentford,2,0.05,19,0.63,38,1.33,53,2.14,54,1.84,53,2.11,48,1.58,51,1.48
D,85,Henry,4.5,4.5,Brentford,74,2.20,70,2.13,66,2.31,65,2.65,67,2.32,67,2.65,63,2.08,63,1.88
M,86,Janelt,5.5,5.5,Brentford,73,2.53,70,2.41,71,2.60,68,2.65,70,2.45,68,2.71,66,2.39,65,2.25
M,87,Ghoddos,5.0,5.0,Brentford,10,0.55,9,0.50,12,0.64,13,0.76,14,0.71,14,0.83,14,0.77,15,0.79
M,88,Jensen,5.0,5.0,Brentford,59,2.42,60,2.41,55,2.41,57,2.64,55,2.32,56,2.70,56,2.37,54,2.20
M,89,Wissa,5.5,5.5,Brentford,51,2.56,50,2.49,46,2.54,45,2.70,44,2.32,42,2.65,46,2.47,49,2.41
D,90,Roerslev,4.5,4.5,Brentford,26,0.83,24,0.78,22,0.79,17,0.67,14,0.46,15,0.59,17,0.55,18,0.56
D,91,Bech,4.5,4.5,Brentford,28,0.85,27,0.83,25,0.88,25,0.97,22,0.76,21,0.79,19,0.63,13,0.37
D,92,Pinnock,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,1,0.05,13,0.47,24,0.97,43,1.43,57,1.69
M,93,Onyeka,5.0,5.0,Brentford,19,0.81,19,0.82,22,0.97,22,1.01,24,0.99,23,1.06,24,1.02,25,1.01
M,94,Baptiste,4.5,4.5,Brentford,7,0.40,9,0.47,11,0.53,13,0.63,12,0.54,11,0.57,11,0.53,12,0.56
F,95,Mbeumo,6.0,6.0,Brentford,76,3.17,74,3.04,72,3.18,66,3.16,70,2.93,68,3.34,67,2.96,67,2.76
D,96,Goode,4.0,4.0,Brentford,1,0.06,2,0.08,2,0.10,1,0.06,2,0.08,2,0.09,1,0.06,1,0.03
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,5.0,5.0,Brighton,20,0.81,18,0.81,22,0.96,21,0.98,25,1.09,24,1.09,25,1.11,25,1.13
G,102,Steele,4.0,4.0,Brighton,1,0.02,3,0.11,3,0.10,4,0.17,3,0.14,3,0.14,4,0.16,3,0.15
F,103,Welbeck,6.5,6.5,Brighton,59,2.27,57,2.73,53,2.34,55,2.87,53,2.51,52,2.57,52,2.41,53,2.66
M,104,Groß,5.5,5.5,Brighton,57,2.20,59,2.88,58,2.48,59,3.06,61,2.87,58,2.88,55,2.58,57,2.84
D,105,Duffy,4.5,4.5,Brighton,14,0.39,17,0.66,19,0.59,19,0.78,21,0.77,23,0.91,25,1.00,22,0.98
D,106,Dunk,4.5,4.5,Brighton,85,2.13,85,3.39,82,2.48,82,3.44,81,2.96,81,3.12,81,3.29,81,3.59
M,107,March,5.0,5.0,Brighton,22,0.83,24,1.00,25,0.98,29,1.24,28,1.13,27,1.13,31,1.24,27,1.13
D,108,Webster,4.5,4.5,Brighton,70,1.81,70,2.77,68,2.08,68,2.83,65,2.36,67,2.57,65,2.60,65,2.88
D,109,Veltman,4.5,4.5,Brighton,61,1.52,61,2.32,62,1.83,61,2.44,62,2.16,59,2.19,60,2.32,63,2.69
F,110,Maupay,6.5,6.5,Brighton,39,1.61,42,2.17,46,2.09,45,2.50,41,2.05,45,2.38,44,2.16,43,2.27
M,111,Trossard,6.5,6.5,Brighton,69,2.61,71,3.43,69,2.91,68,3.52,65,3.07,64,3.18,63,2.95,63,3.22
D,112,Cucurella,5.0,5.0,Brighton,83,2.13,81,3.34,78,2.43,77,3.37,77,2.92,76,3.05,75,3.17,76,3.52
G,113,Sánchez,4.5,4.5,Brighton,89,3.30,87,3.75,87,3.35,86,3.70,86,3.54,86,3.60,86,3.75,86,3.84
D,114,Lamptey,4.5,4.5,Brighton,63,1.76,60,2.58,55,1.85,55,2.48,51,2.05,54,2.25,53,2.30,50,2.40
M,115,Alzate,4.5,4.5,Brighton,6,0.32,6,0.33,8,0.41,8,0.45,10,0.48,10,0.49,11,0.52,12,0.56
M,116,Mac Allister,5.5,5.5,Brighton,77,2.73,72,3.31,70,2.83,70,3.56,67,3.00,69,3.20,69,3.07,67,3.17
M,117,Moder,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,118,Mwepu,5.5,5.5,Brighton,37,1.46,37,1.71,37,1.57,38,1.81,40,1.77,39,1.76,38,1.67,41,1.90
M,119,Sarmiento,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.02,0,0.02
M,120,Caicedo,5.0,5.0,Brighton,75,2.10,73,2.35,71,2.12,70,2.35,71,2.24,68,2.21,67,2.17,69,2.30
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.5,5.5,Brighton,50,2.04,51,2.67,51,2.36,47,2.67,48,2.44,50,2.64,52,2.55,48,2.59
M,124,Mitoma,5.0,5.0,Brighton,3,0.12,3,0.15,4,0.19,4,0.20,4,0.20,4,0.20,4,0.19,6,0.28
F,125,Enciso,5.0,5.0,Brighton,10,0.43,12,0.57,15,0.63,16,0.77,20,0.85,19,0.84,18,0.80,21,0.92
M,126,Kozłowski,4.5,4.5,Brighton,0,0.02,1,0.04,1,0.04,1,0.06,1,0.06,2,0.08,1,0.07,2,0.10
D,127,Azpilicueta,5.0,5.0,Chelsea,38,1.80,39,1.60,37,1.72,42,2.09,41,1.93,43,2.13,43,2.09,42,1.48
D,128,Thiago Silva,5.5,5.5,Chelsea,83,3.66,78,2.98,76,3.19,75,3.47,76,3.23,74,3.43,73,3.27,71,2.29
D,129,Alonso,5.5,5.5,Chelsea,14,0.78,17,0.85,15,0.83,16,0.99,16,0.93,15,0.94,17,1.06,17,0.75
M,130,Jorginho,6.0,6.0,Chelsea,48,2.09,48,1.95,48,2.08,45,2.11,45,1.96,47,2.16,45,2.03,47,1.74
M,131,Barkley,5.0,5.0,Chelsea,2,0.14,2,0.16,3,0.20,3,0.20,2,0.15,3,0.22,4,0.25,4,0.21
M,132,Kovacic,5.0,5.0,Chelsea,59,2.22,52,1.87,54,2.01,55,2.15,56,2.10,52,2.05,51,1.97,54,1.79
G,133,Arrizabalaga,4.5,4.5,Chelsea,1,0.06,3,0.11,3,0.14,3,0.16,3,0.12,3,0.13,4,0.19,5,0.20
M,134,Kanté,5.0,5.0,Chelsea,58,2.12,60,2.03,58,2.09,54,2.05,55,2.01,54,2.04,58,2.11,54,1.75
M,135,Ziyech,6.0,6.0,Chelsea,14,0.86,15,0.88,17,1.06,16,1.09,18,1.14,19,1.24,18,1.16,19,1.03
M,136,Loftus-Cheek,5.0,5.0,Chelsea,17,0.78,17,0.75,19,0.89,21,0.98,19,0.87,22,1.07,18,0.88,21,0.87
F,137,Werner,8.0,8.0,Chelsea,29,1.92,34,2.12,38,2.53,36,2.60,38,2.48,41,2.85,37,2.49,38,2.14
D,138,Kenedy,4.0,4.0,Chelsea,1,0.16,2,0.16,2,0.21,2,0.24,5,0.40,4,0.39,4,0.38,4,0.32
D,139,Chilwell,6.0,6.0,Chelsea,70,3.68,66,2.97,67,3.35,65,3.63,66,3.38,65,3.65,63,3.35,65,2.46
M,140,Pulisic,6.0,6.0,Chelsea,19,1.09,17,0.94,19,1.11,20,1.22,19,1.10,21,1.31,21,1.22,20,1.02
D,141,Chalobah,5.0,5.0,Chelsea,22,1.03,25,1.07,26,1.18,28,1.44,26,1.24,28,1.40,26,1.30,28,1.03
M,142,Mount,8.0,8.0,Chelsea,80,4.70,77,4.18,76,4.58,74,4.82,73,4.41,72,4.68,71,4.37,70,3.42
D,143,Sarr,5.0,5.0,Chelsea,13,0.54,13,0.49,18,0.73,17,0.74,22,0.94,21,0.93,20,0.89,18,0.57
M,144,Hudson-Odoi,5.5,5.5,Chelsea,9,0.53,10,0.57,10,0.61,14,0.89,14,0.83,14,0.91,14,0.84,14,0.72
F,145,Havertz,8.0,8.0,Chelsea,73,3.96,71,3.65,69,3.86,68,4.12,66,3.71,66,3.94,65,3.72,64,3.02
D,146,James,6.0,6.0,Chelsea,70,3.90,68,3.27,66,3.56,65,3.89,64,3.50,63,3.75,62,3.56,61,2.48
G,147,Mendy,5.0,5.0,Chelsea,89,3.93,87,3.59,86,3.71,86,3.87,86,3.75,86,3.91,85,3.79,84,3.29
M,148,Gallagher,6.0,6.0,Chelsea,16,0.75,22,0.97,19,0.93,21,1.07,21,0.99,19,0.98,19,0.95,22,0.88
M,149,Gilmour,4.5,4.5,Chelsea,3,0.13,3,0.13,4,0.18,5,0.21,5,0.23,6,0.27,6,0.28,5,0.22
F,150,Broja,5.5,5.5,Chelsea,3,0.21,4,0.23,4,0.29,6,0.43,6,0.41,5,0.38,6,0.44,8,0.47
D,151,Ampadu,4.5,4.5,Chelsea,1,0.03,2,0.05,3,0.09,3,0.08,3,0.09,3,0.09,3,0.11,4,0.11
G,152,Guaita,4.5,4.5,Crystal Palace,85,3.21,80,2.84,81,3.39,79,2.83,79,3.35,76,2.97,76,2.96,76,3.03
D,153,Tomkins,4.0,4.0,Crystal Palace,7,0.21,10,0.22,16,0.59,12,0.25,12,0.46,11,0.35,12,0.37,14,0.44
M,154,McArthur,5.0,5.0,Crystal Palace,1,0.03,36,1.06,47,1.71,45,1.28,43,1.63,46,1.54,46,1.56,43,1.48
F,155,Benteke,5.5,5.5,Crystal Palace,14,0.78,13,0.61,15,0.94,13,0.61,15,0.98,13,0.74,14,0.78,15,0.84
D,156,Ward,4.5,4.5,Crystal Palace,17,0.44,16,0.30,18,0.63,21,0.38,20,0.73,22,0.64,21,0.63,23,0.70
D,157,Clyne,4.5,4.5,Crystal Palace,73,1.99,72,1.27,67,2.42,65,1.07,65,2.42,62,1.87,63,1.91,61,1.90
M,158,Milivojevic,4.5,4.5,Crystal Palace,13,0.56,9,0.35,8,0.38,8,0.35,10,0.48,12,0.51,11,0.49,10,0.45
M,159,Ayew,5.5,5.5,Crystal Palace,47,1.90,44,1.51,42,1.97,41,1.36,40,1.96,41,1.71,42,1.77,41,1.74
M,160,Zaha,7.0,7.0,Crystal Palace,81,3.64,78,2.73,76,4.08,75,2.45,75,4.20,75,3.34,74,3.33,73,3.34
M,161,Schlupp,5.0,5.0,Crystal Palace,61,2.19,51,1.64,48,1.98,50,1.53,48,2.02,48,1.79,51,1.90,47,1.77
G,162,Butland,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01
M,163,Hughes,5.0,5.0,Crystal Palace,49,1.65,44,1.36,42,1.55,38,1.19,43,1.63,41,1.41,40,1.41,44,1.51
M,164,Riedewald,4.5,4.5,Crystal Palace,5,0.21,4,0.14,4,0.17,6,0.21,5,0.22,5,0.20,7,0.26,7,0.28
D,165,Andersen,4.5,4.5,Crystal Palace,85,2.23,83,1.39,80,2.89,78,1.23,78,2.92,79,2.33,78,2.31,76,2.35
F,166,Edouard,5.5,5.5,Crystal Palace,42,1.94,39,1.55,36,1.97,36,1.41,38,2.09,36,1.73,37,1.77,37,1.79
D,167,Guéhi,4.5,4.5,Crystal Palace,86,2.28,84,1.40,71,2.59,79,1.24,74,2.77,77,2.31,77,2.31,75,2.35
F,168,Mateta,5.5,5.5,Crystal Palace,57,2.66,54,2.08,51,2.78,53,1.95,52,2.98,51,2.41,49,2.35,48,2.35
M,169,Eze,5.5,5.5,Crystal Palace,69,2.85,62,2.11,58,2.82,58,1.89,57,2.89,55,2.30,57,2.43,58,2.46
D,170,Mitchell,4.5,4.5,Crystal Palace,78,2.14,77,1.34,73,2.68,71,1.17,70,2.65,72,2.19,71,2.17,70,2.23
M,171,Olise,5.5,5.5,Crystal Palace,26,1.25,44,1.69,52,2.63,51,1.80,50,2.63,51,2.28,48,2.15,51,2.30
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,6,0.28,5,0.22,6,0.28,8,0.33,9,0.40,10,0.42,10,0.42,11,0.46
M,173,Ebiowei,4.5,4.5,Crystal Palace,2,0.14,2,0.11,3,0.17,3,0.18,4,0.22,4,0.23,5,0.26,5,0.28
D,174,Ferguson,4.0,4.0,Crystal Palace,14,0.38,17,0.34,24,0.87,23,0.44,24,0.89,22,0.67,23,0.70,25,0.82
G,175,Johnstone,4.5,4.5,Crystal Palace,5,0.19,10,0.37,9,0.40,11,0.38,11,0.45,14,0.53,14,0.55,14,0.54
G,176,Begović,4.0,4.0,Everton,1,0.03,2,0.07,3,0.12,3,0.11,4,0.16,3,0.11,3,0.09,4,0.15
F,177,Rondón,5.0,5.0,Everton,0,0.00,12,0.69,14,0.94,15,0.87,18,1.02,17,0.85,18,0.91,18,1.10
D,178,Coleman,4.5,4.5,Everton,3,0.09,13,0.42,44,2.11,67,2.15,65,2.17,63,1.51,62,1.46,64,2.47
M,179,Townsend,5.5,5.5,Everton,2,0.11,3,0.16,5,0.37,5,0.30,6,0.35,6,0.34,6,0.34,9,0.51
D,180,Keane,4.5,4.5,Everton,11,0.34,15,0.47,17,0.80,19,0.63,21,0.71,21,0.54,23,0.60,24,0.94
M,181,Dele,5.5,5.5,Everton,18,0.87,13,0.69,14,0.84,12,0.66,15,0.81,16,0.78,18,0.85,15,0.89
G,182,Pickford,4.5,4.5,Everton,89,3.31,88,3.38,87,3.92,87,3.35,86,3.36,87,3.15,87,3.15,86,3.57
M,183,Allan,5.0,5.0,Everton,35,1.11,37,1.19,38,1.42,35,1.14,37,1.22,37,1.11,37,1.11,36,1.25
M,184,André Gomes,4.5,4.5,Everton,2,0.15,2,0.12,2,0.16,3,0.18,3,0.18,3,0.20,4,0.24,3,0.22
M,185,A.Doucouré,5.5,5.5,Everton,82,2.56,77,2.57,75,3.13,76,2.61,73,2.55,73,2.21,72,2.18,73,2.69
M,186,Iwobi,5.5,5.5,Everton,62,2.19,61,2.27,53,2.39,51,2.02,53,2.09,54,1.86,52,1.79,54,2.25
M,187,Gbamin,4.5,4.5,Everton,2,0.09,3,0.13,3,0.13,4,0.14,5,0.18,3,0.12,4,0.15,3,0.12
D,188,Mina,4.5,4.5,Everton,66,1.94,63,2.09,62,3.06,61,2.05,58,2.07,56,1.47,55,1.41,56,2.25
M,189,Gray,5.5,5.5,Everton,58,2.60,55,2.68,50,3.15,52,2.67,51,2.67,47,2.09,50,2.15,47,2.69
M,190,Davies,5.0,5.0,Everton,54,1.69,54,1.74,49,1.91,48,1.61,48,1.62,48,1.49,47,1.43,47,1.66
F,191,Calvert-Lewin,8.0,8.0,Everton,79,3.37,77,3.64,74,4.55,72,3.62,69,3.53,70,2.88,69,2.80,68,3.75
D,192,Holgate,4.5,4.5,Everton,32,0.81,33,0.94,35,1.47,37,1.03,38,1.12,37,0.79,40,0.82,40,1.34
D,193,Godfrey,4.5,4.5,Everton,63,1.62,65,1.86,65,2.84,64,1.87,63,1.93,64,1.40,63,1.35,61,2.16
D,194,Mykolenko,4.5,4.5,Everton,76,2.18,72,2.32,72,3.54,68,2.25,65,2.26,66,1.65,62,1.54,65,2.60
