Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts
D,388,Worrall,4.5,4.5,Nott'm Forest,82,2.22,73,1.45,69,0.96,71,2.74,68,1.56,64,2.18,68,1.42,69,1.92
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,5.0,5.0,Nott'm Forest,23,1.22,22,1.14,28,1.16,31,1.81,29,1.53,34,1.92,30,1.46,29,1.55
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.5,4.5,Nott'm Forest,3,0.07,2,0.04,2,0.04,1,0.04,2,0.04,2,0.06,2,0.04,1,0.04
F,394,Johnson,6.0,6.0,Nott'm Forest,76,3.25,75,2.91,72,2.30,69,3.56,70,3.07,67,3.31,68,2.76,68,3.12
M,395,Mighten,5.0,5.0,Nott'm Forest,0,0.01,1,0.04,1,0.06,1,0.07,1,0.07,1,0.09,1,0.08,1,0.08
M,396,Ojeda,4.5,4.5,Nott'm Forest,4,0.19,4,0.17,4,0.17,4,0.16,6,0.26,6,0.28,5,0.21,5,0.21
F,397,Awoniyi,5.9,5.9,Nott'm Forest,72,3.41,72,3.03,69,2.39,66,3.75,65,3.14,65,3.55,65,2.93,63,3.20
G,398,Henderson,4.5,4.5,Nott'm Forest,89,3.35,87,3.09,86,3.21,86,3.70,84,3.05,84,3.42,83,2.97,85,3.19
D,399,Biancone,4.5,4.5,Nott'm Forest,30,1.07,27,0.79,30,0.61,31,1.52,34,1.10,36,1.58,30,0.89,30,1.11
M,400,Walcott,5.0,5.0,Southampton,0,0.00,0,0.01,1,0.08,3,0.20,5,0.36,7,0.44,7,0.48,9,0.45
G,401,McCarthy,4.5,4.5,Southampton,6,0.22,7,0.25,6,0.22,9,0.33,8,0.33,11,0.40,8,0.36,10,0.37
M,402,Romeu,5.0,5.0,Southampton,40,1.25,44,1.39,42,1.26,42,1.32,45,1.49,45,1.35,43,1.48,45,1.15
M,403,Redmond,5.5,5.5,Southampton,34,1.57,34,1.62,35,1.48,38,1.71,35,1.82,35,1.55,36,1.86,35,1.25
D,404,Stephens,4.5,4.5,Southampton,17,0.44,16,0.47,23,0.57,22,0.70,26,0.97,28,0.75,25,1.00,29,0.50
M,405,S.Armstrong,5.0,5.0,Southampton,61,2.48,59,2.54,59,2.21,57,2.33,56,2.68,56,2.24,56,2.66,57,1.82
M,406,Elyounoussi,5.5,5.5,Southampton,32,1.62,31,1.65,31,1.44,34,1.71,33,1.93,34,1.66,33,1.91,33,1.31
M,407,Ward-Prowse,6.5,6.5,Southampton,84,3.43,82,3.64,82,3.05,79,3.29,79,3.91,80,3.16,80,3.99,78,2.37
F,408,A.Armstrong,5.5,5.5,Southampton,59,2.97,58,3.13,57,2.55,56,2.80,56,3.33,55,2.67,55,3.18,52,1.99
D,409,Walker-Peters,4.5,4.5,Southampton,84,2.27,80,2.49,81,2.02,77,2.49,78,3.11,76,2.06,75,3.25,75,1.05
D,410,Bednarek,4.5,4.5,Southampton,73,1.81,74,2.07,70,1.63,70,2.09,68,2.46,70,1.73,68,2.66,66,1.00
F,411,Adams,6.4,6.4,Southampton,36,1.78,36,1.89,35,1.55,37,1.77,38,2.13,37,1.73,37,2.08,35,1.35
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.5,4.5,Southampton,5,0.16,7,0.21,6,0.17,10,0.31,10,0.36,11,0.28,12,0.47,9,0.19
D,414,Valery,4.0,4.0,Southampton,27,0.87,29,1.01,28,0.86,33,1.18,35,1.43,34,1.06,35,1.56,33,0.70
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.5,4.5,Southampton,8,0.32,11,0.41,12,0.45,16,0.58,15,0.61,16,0.59,16,0.64,18,0.59
D,417,Perraud,4.5,4.5,Southampton,33,1.04,36,1.26,37,1.07,37,1.32,36,1.62,39,1.20,36,1.71,39,0.62
M,418,Djenepo,5.0,5.0,Southampton,36,1.57,42,1.85,39,1.56,37,1.61,39,1.87,35,1.50,40,1.93,39,1.35
D,419,Livramento,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,420,Salisu,4.5,4.5,Southampton,82,1.96,81,2.22,80,1.79,76,2.20,74,2.62,73,1.77,76,2.92,74,1.04
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,84,3.08,83,3.13,83,3.02,81,3.12,82,3.34,79,2.90,81,3.43,79,2.90
D,423,Bella-Kotchap,4.5,4.5,Southampton,69,1.72,65,1.82,66,1.55,64,1.92,63,2.24,59,1.47,60,2.36,61,0.89
G,424,Caballero,4.0,4.0,Southampton,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.02,1,0.03,1,0.04
G,425,Lloris,5.5,5.5,Spurs,89,4.27,88,4.01,86,3.56,87,4.17,86,3.06,86,3.85,85,3.29,84,3.56
G,426,Forster,4.0,4.0,Spurs,1,0.06,2,0.11,3,0.14,3,0.13,4,0.13,3,0.15,4,0.16,5,0.23
F,427,Kane,11.4,11.4,Spurs,84,6.40,82,6.28,80,5.33,80,6.70,76,3.45,76,6.07,75,4.19,74,4.75
M,428,Son,12.0,12.0,Spurs,80,6.25,77,5.90,76,5.01,73,6.15,74,3.30,73,5.77,73,4.04,72,4.57
D,429,Doherty,4.9,4.9,Spurs,48,2.96,59,3.38,59,2.71,57,3.54,57,1.35,54,3.04,56,2.00,55,2.60
D,430,Dier,5.0,5.0,Spurs,84,4.19,81,3.78,79,2.94,77,3.90,76,1.43,74,3.36,73,2.18,75,2.90
M,431,Lucas Moura,6.0,6.0,Spurs,8,0.53,11,0.72,11,0.67,12,0.86,13,0.64,12,0.80,12,0.69,13,0.80
D,432,Davies,5.0,5.0,Spurs,54,2.63,38,1.81,37,1.43,37,1.93,33,0.69,38,1.75,35,1.10,39,1.53
M,433,Højbjerg,5.5,5.5,Spurs,74,2.72,74,2.64,70,2.28,72,2.67,68,1.81,69,2.51,69,2.01,67,2.16
M,434,Winks,4.5,4.5,Spurs,3,0.11,3,0.12,3,0.11,3,0.11,2,0.07,3,0.12,3,0.10,2,0.09
D,435,Sánchez,4.4,4.4,Spurs,31,1.56,22,1.06,21,0.81,15,0.76,18,0.38,18,0.81,21,0.64,19,0.74
D,436,R.Sessegnon,4.5,4.5,Spurs,48,3.14,36,2.18,34,1.73,35,2.33,38,1.15,37,2.26,37,1.55,38,1.97
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.4,4.4,Spurs,1,0.06,2,0.09,3,0.10,3,0.14,5,0.14,4,0.18,5,0.20,5,0.25
D,439,Tanganga,4.0,4.0,Spurs,5,0.24,5,0.20,5,0.20,4,0.19,5,0.14,5,0.23,5,0.17,4,0.15
M,440,Bentancur,5.5,5.5,Spurs,66,2.50,61,2.31,62,2.12,59,2.37,56,1.61,59,2.21,56,1.78,56,1.93
M,441,Skipp,4.5,4.5,Spurs,0,0.00,4,0.12,7,0.24,10,0.36,19,0.56,18,0.66,18,0.57,20,0.67
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,5.0,5.0,Spurs,85,4.12,80,3.68,78,2.79,78,3.90,77,1.40,75,3.31,75,2.12,75,2.79
M,444,Bissouma,5.0,5.0,Spurs,43,1.67,44,1.72,41,1.46,41,1.66,40,1.24,39,1.52,39,1.30,39,1.39
D,445,Emerson Royal,5.0,5.0,Spurs,46,2.71,31,1.74,29,1.33,31,1.88,30,0.75,33,1.83,30,1.12,30,1.39
M,446,Kulusevski,8.1,8.1,Spurs,66,3.90,59,3.55,59,3.14,58,3.76,57,2.23,55,3.36,56,2.57,56,2.89
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.4,5.4,Spurs,53,3.72,58,3.91,57,3.15,56,4.13,53,1.60,54,3.66,54,2.42,53,3.02
M,449,White,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01
M,450,Sarr,4.5,4.5,Spurs,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.02,0,0.01
G,451,Austin,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01
M,452,Devine,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.5,8.5,Spurs,27,1.62,31,1.90,38,2.02,38,2.46,40,1.57,42,2.58,40,1.85,44,2.22
G,455,Fabianski,5.0,5.0,West Ham,88,3.65,88,3.34,87,3.23,86,3.06,85,3.56,85,3.53,85,3.73,85,3.71
D,456,Ogbonna,4.5,4.5,West Ham,29,1.05,37,1.10,39,1.09,41,0.87,40,1.48,40,1.42,33,1.39,27,1.15
D,457,Cresswell,5.0,5.0,West Ham,80,3.31,74,2.40,72,2.24,72,1.67,72,3.07,70,2.81,71,3.37,72,3.54
F,458,Antonio,7.5,7.5,West Ham,52,2.73,63,3.00,61,2.79,59,2.30,58,3.13,58,2.89,56,3.12,56,3.32
D,459,Dawson,5.0,5.0,West Ham,36,1.36,55,1.62,57,1.63,59,1.23,59,2.31,58,2.13,49,2.14,42,1.89
M,460,Lanzini,5.5,5.5,West Ham,59,2.98,58,2.57,51,2.28,51,1.98,50,2.58,49,2.41,51,2.76,49,2.81
D,461,Zouma,4.5,4.5,West Ham,84,3.07,81,2.34,80,2.20,77,1.59,76,2.89,75,2.70,76,3.23,75,3.23
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.5,4.5,West Ham,82,3.03,80,2.33,78,2.17,77,1.58,79,2.99,76,2.75,76,3.24,76,3.31
M,464,Benrahma,6.0,6.0,West Ham,30,1.78,28,1.51,29,1.55,29,1.35,31,1.83,33,1.85,32,2.01,33,2.17
M,465,Bowen,8.5,8.5,West Ham,76,4.26,74,3.64,72,3.41,72,2.86,72,4.07,70,3.68,69,4.08,69,4.32
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,5.0,5.0,West Ham,85,2.76,82,2.44,79,2.32,80,2.12,79,2.58,78,2.47,77,2.63,76,2.67
M,468,Soucek,5.5,5.5,West Ham,85,3.30,82,2.94,82,2.85,83,2.49,81,3.22,81,3.05,82,3.40,81,3.55
M,469,Fornals,5.5,5.5,West Ham,65,2.83,63,2.50,61,2.34,61,2.08,61,2.74,61,2.60,59,2.79,58,2.87
D,470,Diop,4.5,4.5,Fulham,9,0.33,14,0.27,12,0.38,11,0.21,12,0.29,16,0.53,13,0.44,15,0.38
D,471,Johnson,4.5,4.5,West Ham,39,1.49,29,0.94,30,0.93,29,0.71,29,1.16,35,1.32,33,1.45,29,1.31
D,472,Aguerd,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,17,0.76,37,1.67
G,473,Areola,4.5,4.5,West Ham,1,0.06,2,0.06,3,0.11,4,0.14,5,0.20,4,0.19,4,0.20,5,0.22
D,474,Boly,4.5,4.5,Wolves,46,0.96,42,1.56,46,1.77,46,1.79,44,0.71,47,0.81,47,1.28,48,0.95
D,475,Coady,4.9,4.9,Everton,80,3.29,78,2.32,75,2.13,72,1.27,71,1.34,67,2.15,68,1.96,68,1.95
F,476,Jiménez,6.9,6.9,Wolves,0,0.00,12,0.68,25,1.31,32,1.90,53,1.91,53,2.08,55,2.58,52,1.99
D,477,Jonny,4.5,4.5,Wolves,75,1.62,62,2.41,56,2.29,56,2.33,59,0.98,53,0.98,58,1.68,55,1.18
G,478,Sá,5.0,5.0,Wolves,89,3.19,88,3.70,87,3.78,87,3.71,86,3.07,86,3.06,86,3.24,86,3.06
M,479,Dendoncker,5.0,5.0,Wolves,73,2.12,56,2.03,49,1.81,45,1.75,47,1.27,50,1.42,48,1.55,52,1.47
M,480,Neves,5.5,5.5,Wolves,81,2.44,77,2.93,75,2.85,76,3.04,74,1.94,74,2.05,74,2.39,74,2.05
M,481,Hwang,6.0,6.0,Wolves,49,2.06,43,2.37,39,2.20,38,2.30,31,1.28,31,1.36,29,1.49,32,1.38
D,482,Semedo,5.0,5.0,Wolves,19,0.47,47,1.81,70,2.80,66,2.67,63,1.04,62,1.13,60,1.70,62,1.30
M,483,Podence,5.5,5.5,Wolves,60,2.16,56,2.63,52,2.46,52,2.68,48,1.64,46,1.68,47,2.00,45,1.65
D,484,Kilman,4.5,4.5,Wolves,78,1.55,76,2.72,73,2.79,72,2.77,70,1.07,69,1.16,69,1.84,68,1.30
M,485,Cundle,4.5,4.5,Wolves,20,0.79,11,0.51,11,0.49,10,0.46,10,0.42,10,0.43,9,0.42,11,0.45
M,486,Neto,5.5,5.5,Wolves,74,2.73,72,3.46,70,3.40,69,3.69,68,2.26,69,2.46,66,2.81,67,2.38
D,487,Aït-Nouri,4.5,4.5,Wolves,72,1.52,57,2.14,49,1.98,51,2.08,52,0.83,57,0.98,54,1.52,53,1.08
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,4.0,4.0,Wolves,6,0.17,11,0.42,10,0.38,13,0.52,16,0.30,15,0.32,15,0.44,17,0.38
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.5,5.5,Wolves,16,0.72,18,0.92,17,0.91,15,0.83,16,0.69,16,0.73,16,0.80,15,0.68
G,492,Šarkić,4.0,4.0,Wolves,1,0.04,2,0.08,2,0.11,3,0.13,4,0.14,4,0.14,4,0.15,4,0.15
M,493,Gibbs-White,5.5,5.5,Wolves,26,1.00,24,1.16,24,1.19,23,1.25,19,0.68,17,0.65,18,0.81,19,0.71
D,494,Mosquera,4.0,4.0,Wolves,0,0.02,1,0.03,1,0.03,2,0.08,1,0.02,2,0.06,2,0.08,2,0.07
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,2,0.18,3,0.22,3,0.25,5,0.32,5,0.35,5,0.34,6,0.39,6,0.46
G,497,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.02,0,0.01
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,1,0.03,1,0.04,1,0.05,1,0.03,0,0.01,0,0.01,1,0.04,1,0.04
D,501,Phillips,4.0,4.0,Liverpool,10,0.43,6,0.34,4,0.18,4,0.19,2,0.12,2,0.06,3,0.13,3,0.09
G,502,Carson,4.0,4.0,Man City,1,0.04,1,0.07,1,0.07,2,0.09,2,0.07,2,0.08,2,0.11,1,0.07
M,503,Moutinho,4.9,4.9,Wolves,20,0.63,61,2.08,73,2.50,76,2.76,73,1.92,73,2.01,72,2.25,71,1.96
D,504,Malacia,4.5,4.5,Man Utd,40,0.85,40,1.52,41,1.39,41,1.39,40,1.59,39,1.76,38,0.73,43,1.74
M,505,Rothwell,5.0,5.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.02,9,0.40,21,0.82,27,1.17,30,1.25
M,506,Adams,5.0,5.0,Leeds,80,2.06,79,2.07,74,2.22,73,2.02,72,2.26,70,1.84,72,2.06,70,1.94
D,507,Niakhaté,4.5,4.5,Nott'm Forest,75,2.06,61,1.23,59,0.84,54,2.12,54,1.27,57,1.97,55,1.16,51,1.45
M,508,Sinisterra,6.5,6.5,Leeds,33,1.38,50,2.04,48,2.35,49,2.10,48,2.51,50,1.95,50,2.29,49,2.05
M,509,Downes,4.5,4.5,West Ham,12,0.49,13,0.50,14,0.55,14,0.51,15,0.61,16,0.63,17,0.72,17,0.73
D,510,Hickey,5.0,5.0,Brentford,76,2.65,72,3.09,69,2.29,64,2.50,62,1.97,63,1.75,63,2.50,62,1.81
D,511,Richards,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,25,0.68,41,1.39
M,512,Aribo,5.5,5.5,Southampton,48,2.17,47,2.26,50,2.04,49,2.18,45,2.37,47,2.06,46,2.44,51,1.73
D,513,Lenglet,5.0,5.0,Spurs,14,0.67,47,2.10,55,1.96,66,3.24,69,1.26,67,2.91,69,1.96,67,2.48
M,514,C.Doucouré,5.0,5.0,Crystal Palace,78,2.28,75,1.73,72,2.19,67,1.81,65,1.84,63,1.69,66,1.72,61,1.84
M,515,Lewis-Potter,5.5,5.5,Brentford,8,0.41,11,0.58,14,0.65,13,0.71,15,0.72,14,0.65,14,0.69,15,0.68
D,516,Collins,4.5,4.5,Wolves,79,1.66,73,2.80,72,2.96,70,2.94,71,1.08,68,1.17,70,1.99,70,1.41
G,517,Strakosha,4.5,4.5,Brentford,1,0.03,2,0.08,2,0.09,3,0.13,3,0.12,3,0.11,3,0.14,5,0.18
G,518,Hennessey,4.0,4.0,Nott'm Forest,1,0.03,3,0.10,3,0.13,3,0.15,6,0.21,6,0.23,7,0.24,5,0.20
M,519,Eriksen,6.5,6.5,Man Utd,64,2.26,65,2.89,62,2.62,60,2.46,60,2.52,57,2.85,61,1.95,60,2.59
D,520,Koulibaly,5.5,5.5,Chelsea,85,3.64,80,3.85,79,3.50,80,3.76,78,3.67,77,2.27,75,3.47,75,3.93
M,521,Francois,4.5,4.5,Fulham,3,0.15,3,0.17,5,0.25,6,0.26,6,0.26,8,0.36,6,0.28,6,0.26
D,522,Spence,4.4,4.4,Spurs,0,0.01,2,0.10,3,0.13,4,0.21,4,0.11,4,0.20,5,0.19,6,0.25
D,523,Toffolo,4.5,4.5,Nott'm Forest,73,2.35,71,1.71,69,1.03,66,3.04,66,1.86,62,2.55,49,1.29,39,1.39
M,524,O'Brien,5.0,5.0,Nott'm Forest,46,1.55,42,1.34,38,1.12,40,1.54,40,1.36,38,1.44,39,1.30,40,1.41
D,525,Augustinsson,4.5,4.5,Aston Villa,1,0.02,2,0.05,2,0.04,1,0.03,1,0.03,1,0.03,2,0.05,2,0.06
D,526,Mee,4.5,4.5,Brentford,81,3.05,80,3.71,74,2.65,73,3.11,67,2.29,67,1.95,63,2.69,63,1.96
M,527,Lingard,6.0,6.0,Nott'm Forest,76,3.11,72,2.67,70,2.11,68,3.46,68,2.82,69,3.33,67,2.65,68,2.97
F,528,Mara,5.5,5.5,Southampton,1,0.04,1,0.05,2,0.08,2,0.09,1,0.08,1,0.06,1,0.07,2,0.09
F,529,Scamacca,7.0,7.0,West Ham,34,2.00,29,1.60,32,1.65,31,1.40,31,1.84,30,1.68,33,2.00,33,2.11
D,530,Richards,4.5,4.5,Crystal Palace,7,0.22,10,0.19,16,0.63,20,0.64,19,0.67,22,0.71,20,0.62,24,1.01
D,531,Vinagre,4.5,4.5,Everton,13,0.58,13,0.46,16,0.54,17,0.39,16,0.40,17,0.63,20,0.70,20,0.70
D,532,Mbabu,4.5,4.5,Fulham,44,1.75,48,0.99,60,2.13,63,1.22,64,1.63,62,2.26,61,2.16,64,1.68
D,533,Martínez,4.5,4.5,Man Utd,61,1.28,62,2.27,57,1.87,54,1.75,54,2.12,54,2.33,54,1.05,52,2.08
M,534,McNeil,5.5,5.5,Everton,60,2.97,59,2.42,55,2.30,59,2.04,57,2.01,53,2.26,46,1.89,48,1.99
M,535,Tavernier,5.0,5.0,Bournemouth,58,1.92,44,1.25,47,1.81,46,1.77,47,1.75,48,1.60,44,1.76,41,1.58
M,536,Mangala,5.0,5.0,Nott'm Forest,65,2.17,62,1.93,59,1.64,57,2.16,53,1.81,54,2.03,55,1.79,55,1.93
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.5,4.5,Aston Villa,10,0.40,14,0.59,14,0.43,15,0.40,15,0.57,16,0.78,15,0.61,17,0.78
D,539,Hill,4.5,4.5,Bournemouth,16,0.37,22,0.39,25,0.91,27,0.86,25,0.81,29,0.73,27,0.94,28,0.87
D,540,Stevens,4.0,4.0,Brentford,1,0.04,1,0.02,1,0.03,1,0.02,1,0.03,1,0.02,1,0.03,1,0.03
F,541,Dervişoğlu,4.5,4.5,Brentford,1,0.05,1,0.09,2,0.10,2,0.13,2,0.14,3,0.15,3,0.20,4,0.18
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01
D,543,Clarke,4.0,4.0,Brighton,2,0.08,6,0.26,6,0.23,7,0.29,8,0.35,7,0.32,7,0.16,10,0.33
D,544,Van Hecke,4.0,4.0,Brighton,1,0.05,3,0.13,4,0.15,4,0.17,5,0.23,5,0.23,5,0.13,6,0.20
D,545,Emerson,4.0,4.0,Chelsea,2,0.08,3,0.13,4,0.17,3,0.12,4,0.17,3,0.12,4,0.19,5,0.23
M,546,Harris,4.5,4.5,Fulham,0,0.01,1,0.03,1,0.05,1,0.06,2,0.08,2,0.10,2,0.08,2,0.08
D,547,Drameh,4.0,4.0,Leeds,9,0.25,11,0.31,12,0.47,10,0.32,6,0.27,5,0.14,6,0.23,6,0.22
G,548,Iversen,4.0,4.0,Leicester,11,0.43,10,0.36,11,0.45,12,0.46,13,0.53,14,0.48,14,0.62,10,0.42
M,549,Praet,5.0,5.0,Leicester,4,0.20,4,0.17,5,0.26,4,0.20,5,0.28,4,0.19,5,0.31,5,0.30
M,550,Amad,4.5,4.5,Man Utd,8,0.40,8,0.48,7,0.41,6,0.33,7,0.41,7,0.45,6,0.30,7,0.42
M,551,Iqbal,4.5,4.5,Man Utd,0,0.00,0,0.01,0,0.01,0,0.01,0,0.02,0,0.02,1,0.03,1,0.04
M,552,Anderson,4.5,4.5,Newcastle,1,0.04,1,0.06,2,0.09,2,0.13,3,0.16,2,0.13,3,0.13,3,0.16
M,553,Hammond,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,554,Bryan,5.0,5.0,Spurs,1,0.12,3,0.26,3,0.28,3,0.32,4,0.27,3,0.28,5,0.34,4,0.31
D,555,Ashby,4.0,4.0,West Ham,8,0.30,5,0.17,5,0.17,6,0.17,5,0.22,8,0.29,7,0.32,6,0.27
M,556,Coventry,4.5,4.5,West Ham,2,0.10,3,0.11,3,0.13,3,0.13,5,0.23,6,0.25,5,0.21,6,0.29
G,557,Smith,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
D,558,Bueno,4.0,4.0,Wolves,8,0.22,8,0.29,5,0.22,6,0.26,5,0.13,6,0.15,7,0.22,7,0.17
D,559,Colwill,4.5,4.5,Brighton,14,0.45,22,0.89,22,0.82,25,0.95,26,1.11,25,1.13,28,0.52,25,0.77
M,560,Mills,4.5,4.5,Everton,3,0.13,2,0.10,3,0.14,3,0.14,3,0.14,3,0.11,3,0.11,2,0.07
M,561,Warrington,4.5,4.5,Everton,3,0.15,3,0.12,3,0.13,4,0.15,3,0.14,2,0.10,2,0.07,1,0.06
M,562,Solomon,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,563,Chambers,4.0,4.0,Liverpool,0,0.01,0,0.01,0,0.00,0,0.02,0,0.00,0,0.00,0,0.02,0,0.01
M,564,Bajcetic,4.5,4.5,Liverpool,1,0.07,2,0.12,1,0.07,1,0.07,2,0.10,2,0.08,1,0.04,1,0.06
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01
M,566,Hodge,4.5,4.5,Wolves,2,0.10,2,0.08,2,0.10,2,0.10,2,0.07,2,0.07,2,0.07,1,0.06
M,567,Ronan,4.5,4.5,Wolves,18,0.67,11,0.50,9,0.40,9,0.42,10,0.37,10,0.38,10,0.43,10,0.38
M,568,Campbell,4.5,4.5,Wolves,8,0.32,6,0.24,3,0.15,5,0.20,6,0.21,6,0.23,7,0.27,5,0.21
M,569,Garnacho,4.5,4.5,Man Utd,1,0.05,2,0.09,2,0.08,2,0.08,1,0.07,2,0.10,1,0.06,1,0.08
M,570,Garner,4.5,4.5,Man Utd,3,0.11,3,0.15,4,0.16,5,0.19,5,0.20,6,0.26,6,0.22,8,0.32
G,571,Randolph,4.0,4.0,West Ham,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00
M,572,Oko-Flex,4.5,4.5,West Ham,6,0.28,6,0.28,8,0.34,9,0.37,9,0.43,11,0.49,11,0.51,11,0.55
D,573,Lewis,4.0,4.0,Man City,3,0.14,4,0.21,6,0.33,5,0.27,6,0.30,3,0.16,4,0.18,4,0.20
G,574,Neto,4.5,4.5,Bournemouth,11,0.41,13,0.47,14,0.56,15,0.60,17,0.65,18,0.65,23,0.92,29,1.12
M,575,Cornet,6.0,6.0,West Ham,36,1.86,40,1.81,48,2.06,47,1.79,49,2.40,48,2.26,49,2.47,49,2.62
D,576,Senesi,4.5,4.5,Bournemouth,83,1.73,79,1.14,78,2.71,78,2.42,75,2.28,76,1.79,75,2.53,75,2.21
M,577,Onana,5.0,5.0,Everton,27,1.20,23,0.85,26,0.95,25,0.82,25,0.81,23,0.90,24,0.89,25,0.90
G,578,Robles,4.0,4.0,Leeds,0,0.00,0,0.02,0,0.00,0,0.01,0,0.00,1,0.02,1,0.02,0,0.01
M,579,Guedes,6.0,6.0,Wolves,69,2.72,71,3.70,68,3.61,66,3.80,63,2.22,64,2.42,64,2.91,64,2.39
M,580,Damsgaard,5.5,5.5,Brentford,16,0.87,26,1.52,25,1.25,30,1.74,29,1.50,28,1.36,30,1.63,30,1.50
D,10020,Abdul-Rahman Baba,99.9,99.9,Chelsea,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.02,1,0.05
F,10033,Florin Andone,99.9,99.9,Brighton,0,0.00,0,0.01,0,0.03,0,0.03,1,0.04,1,0.04,1,0.03,1,0.05
