Pos,ID,Name,BV,SV,Team,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts
F,10228,Marlos Moreno,99.9,99.9,Man City,3,0.18,3,0.20,3,0.24,3,0.23,3,0.22,3,0.21,5,0.28,4,0.24
M,10229,Ante Palaversa,99.9,99.9,Man City,1,0.07,1,0.07,3,0.14,4,0.23,3,0.14,4,0.17,3,0.13,3,0.14
D,10231,Rúben Vinagre,99.9,99.9,Everton,0,0.01,0,0.01,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.00
F,10232,Léo Bonatini,99.9,99.9,Wolves,6,0.34,5,0.23,3,0.19,3,0.18,3,0.20,3,0.12,2,0.09,2,0.13
M,10233,Mateusz Bogusz,99.9,99.9,Leeds,1,0.05,1,0.04,1,0.06,1,0.06,1,0.04,1,0.04,1,0.04,1,0.04
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10242,Tanguy Ndombélé,99.9,99.9,Spurs,5,0.27,5,0.29,3,0.20,3,0.18,3,0.18,2,0.09,3,0.17,2,0.12
M,10243,Giovani Lo Celso,99.9,99.9,Spurs,3,0.22,4,0.30,3,0.22,3,0.23,3,0.23,2,0.13,2,0.19,2,0.16
G,10245,Rúnar Alex Rúnarsson,99.9,99.9,Arsenal,0,0.00,0,0.01,0,0.01,0,0.02,1,0.02,1,0.04,1,0.03,1,0.02
D,10246,Héctor Bellerín,99.9,99.9,Arsenal,1,0.05,1,0.08,2,0.09,2,0.10,3,0.13,3,0.17,3,0.15,3,0.13
M,10249,Matty Longstaff,99.9,99.9,Newcastle,11,0.45,9,0.34,7,0.29,6,0.24,7,0.33,7,0.31,8,0.36,8,0.37
F,10252,Evan Ferguson,99.9,99.9,Brighton,1,0.04,0,0.03,1,0.08,1,0.06,2,0.10,1,0.09,2,0.11,1,0.07
F,10253,Tariqe Fosu,99.9,99.9,Brentford,2,0.10,2,0.13,2,0.14,4,0.22,3,0.20,4,0.26,5,0.27,5,0.30
F,10258,Michy Batshuayi,99.9,99.9,Chelsea,6,0.36,6,0.42,6,0.44,8,0.54,8,0.54,8,0.56,8,0.44,7,0.45
F,10259,Alejandro Garnacho,99.9,99.9,Man Utd,1,0.06,1,0.07,1,0.07,1,0.07,2,0.08,2,0.10,2,0.10,1,0.06
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,1,0.04,0,0.00,0,0.01,0,0.02,1,0.03,0,0.01,1,0.03,1,0.03
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01,0,0.02,1,0.03,1,0.05
G,10266,Darren Randolph,99.9,99.9,West Ham,0,0.01,0,0.02,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01
F,10269,Hélder Costa,99.9,99.9,Leeds,1,0.09,2,0.11,2,0.13,2,0.13,2,0.11,2,0.14,3,0.15,2,0.12
F,10271,Ian Poveda,99.9,99.9,Leeds,1,0.06,0,0.03,1,0.05,1,0.07,1,0.05,0,0.04,1,0.07,1,0.05
G,10275,Jordan Smith,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
F,10277,Nuno Da Costa,99.9,99.9,Nott'm Forest,6,0.29,6,0.29,7,0.33,10,0.39,9,0.47,10,0.51,10,0.54,9,0.44
G,10296,Nathan Trott,99.9,99.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,10301,Manor Solomon,99.9,99.9,Fulham,0,0.01,1,0.05,1,0.04,1,0.07,1,0.04,1,0.06,1,0.07,1,0.06
D,10305,Issa Kaboré,99.9,99.9,Man City,2,0.10,2,0.08,2,0.09,3,0.15,3,0.13,3,0.12,2,0.07,2,0.07
