Pos,ID,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,262,Dias,6.1,6.1,Man City,79,4.94,75,3.73,75,8.54,74,3.66,69,3.91
F,263,Jesus,8.4,8.4,Man City,48,3.53,45,3.03,48,6.21,50,3.03,50,3.42
D,264,Zinchenko,5.3,5.3,Man City,45,2.79,14,0.69,16,1.72,13,0.62,21,1.19
M,265,Foden,7.8,7.8,Man City,64,4.92,71,4.71,63,8.35,60,3.73,59,4.18
M,266,Rodrigo,5.5,5.5,Man City,85,3.58,82,3.07,81,6.24,78,2.82,79,3.11
M,267,Harrison,5.5,5.5,Leeds,77,3.24,74,2.65,70,5.52,69,3.33,66,2.96
M,268,Torres,6.7,6.7,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,269,Cavani,8.4,8.4,Man Utd,2,0.22,11,0.77,13,0.82,0,0.00,22,1.33
G,270,de Gea,5.1,5.1,Man Utd,89,6.90,89,3.96,88,3.61,0,0.00,87,3.58
M,271,Matic,4.3,4.3,Man Utd,77,4.38,48,1.71,36,1.26,0,0.00,31,1.12
M,272,Pogba,7.4,7.4,Man Utd,2,0.25,48,2.36,57,2.44,0,0.00,55,2.48
D,273,Maguire,5.4,5.4,Man Utd,89,5.19,84,3.66,77,2.70,0,0.00,76,2.72
M,274,Fred,4.9,4.9,Man Utd,1,0.10,12,0.55,46,1.57,0,0.00,54,1.82
D,275,Shaw,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,33,1.38
M,276,Lingard,6.7,6.7,Man Utd,7,0.86,7,0.47,5,0.34,0,0.00,5,0.36
M,277,Fernandes,11.6,11.6,Man Utd,84,7.39,81,4.79,82,3.94,0,0.00,80,3.93
F,278,Martial,7.6,7.6,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,279,Telles,5.1,5.0,Man Utd,66,5.12,70,3.92,67,2.94,0,0.00,44,2.01
G,280,Henderson,4.7,4.7,Man Utd,1,0.05,1,0.05,1,0.03,0,0.00,3,0.14
M,281,Rashford,9.4,9.4,Man Utd,38,4.01,39,2.57,36,2.02,0,0.00,34,1.96
M,282,van de Beek,5.7,5.7,Everton,32,1.17,36,1.44,32,2.66,37,3.17,31,1.18
D,283,Tuanzebe,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,284,Lindelöf,4.8,4.8,Man Utd,80,4.77,75,3.23,22,0.78,0,0.00,27,1.00
M,285,McTominay,5.4,5.4,Man Utd,84,4.94,78,2.75,66,2.14,0,0.00,67,2.18
D,286,Bailly,4.9,4.9,Man Utd,1,0.04,1,0.02,1,0.04,0,0.00,1,0.03
M,287,James,6.0,6.0,Leeds,68,2.89,64,2.31,68,5.29,61,2.86,57,2.52
D,288,Wan-Bissaka,5.1,5.1,Man Utd,46,2.81,46,2.01,47,1.63,0,0.00,44,1.58
M,289,Greenwood,7.1,7.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,290,Williams,3.9,3.9,Norwich,22,0.73,45,0.97,48,2.33,38,1.04,48,0.99
M,291,Shelvey,5.3,5.3,Newcastle,77,2.85,77,2.23,78,2.01,74,2.36,73,2.46
D,292,Ritchie,4.9,4.9,Newcastle,2,0.08,2,0.06,3,0.08,2,0.09,4,0.17
D,293,Clark,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,294,Darlow,4.5,4.5,Newcastle,0,0.00,1,0.04,1,0.03,3,0.10,2,0.08
G,295,Dubravka,4.5,4.5,Newcastle,90,3.84,89,3.18,89,3.15,87,3.42,88,3.71
F,296,Wilson,7.1,7.1,Newcastle,0,0.01,5,0.26,21,0.94,42,2.15,41,2.22
M,297,Hendrick,4.8,4.8,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,298,Fraser,5.3,5.3,Newcastle,33,1.74,51,1.97,55,1.91,56,2.43,54,2.46
D,299,Lascelles,4.4,4.4,Newcastle,2,0.09,7,0.18,11,0.20,12,0.37,13,0.47
F,300,Gayle,5.2,5.2,Newcastle,0,0.02,0,0.02,0,0.02,0,0.04,1,0.05
D,301,Dummett,4.5,4.5,Newcastle,0,0.01,1,0.02,2,0.05,2,0.06,3,0.10
D,302,Manquillo,3.9,3.9,Newcastle,2,0.09,2,0.07,3,0.08,1,0.04,1,0.02
D,303,Krafth,4.3,4.3,Newcastle,88,3.23,78,1.59,47,0.67,29,0.94,24,0.90
M,304,Murphy,4.7,4.7,Newcastle,17,0.96,20,0.93,18,0.78,17,0.86,18,0.96
D,305,Schär,4.4,4.4,Newcastle,90,3.72,86,1.80,85,1.13,84,2.62,81,3.02
M,306,Hayden,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,307,Saint-Maximin,6.8,6.8,Newcastle,74,3.44,66,2.40,66,2.15,61,2.45,64,2.73
M,308,Almirón,5.0,5.0,Newcastle,53,2.75,44,1.81,43,1.57,43,1.95,41,1.99
M,309,S.Longstaff,4.3,4.3,Newcastle,5,0.28,4,0.20,6,0.26,7,0.31,8,0.38
F,310,Joelinton,5.8,5.8,Newcastle,65,2.32,61,1.82,61,1.65,59,1.84,62,2.02
D,311,Lewis,4.2,4.2,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,312,M.Longstaff,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,313,McGovern,3.9,3.9,Norwich,0,0.00,0,0.00,0,0.01,0,0.00,0,0.02
G,314,Krul,4.5,4.5,Norwich,90,3.49,88,3.16,88,6.42,89,3.28,87,3.11
F,315,Pukki,6.0,5.9,Norwich,83,4.28,82,3.46,80,7.51,77,3.28,77,3.32
M,316,Stiepermann,5.0,5.0,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,317,Rupp,4.4,4.4,Norwich,20,0.90,23,0.95,27,2.17,25,1.00,34,1.24
M,318,McLean,4.9,4.9,Norwich,82,2.61,75,2.20,75,4.61,78,2.32,73,2.15
D,319,Hanley,4.4,4.4,Norwich,88,2.63,84,1.59,85,3.74,84,2.05,79,1.47
M,320,Hernández,4.9,4.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,321,Byram,4.4,4.4,Norwich,59,1.93,58,1.22,53,2.60,51,1.38,53,1.09
F,322,Hugill,5.4,5.4,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,323,Dowell,5.1,5.1,Norwich,62,2.87,49,2.04,48,4.28,46,1.96,45,1.89
D,324,Zimmermann,4.4,4.4,Norwich,1,0.03,4,0.07,4,0.16,5,0.11,3,0.07
M,325,Cantwell,5.3,5.3,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,326,Aarons,4.3,4.3,Norwich,31,1.04,32,0.76,37,1.93,39,1.09,37,0.83
D,327,Sørensen,4.3,4.3,Norwich,2,0.06,5,0.14,5,0.34,5,0.18,4,0.12
M,328,Placheta,4.7,4.7,Norwich,13,0.67,8,0.45,7,0.86,9,0.49,11,0.56
F,329,Idah,4.9,4.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,330,Martin,5.0,5.0,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,331,Omobamidele,3.9,3.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,332,Walcott,5.8,5.8,Southampton,2,0.15,3,0.24,3,0.23,4,0.26,5,0.38
G,333,Forster,4.4,4.4,Southampton,69,2.71,9,0.40,6,0.23,9,0.33,9,0.35
G,334,McCarthy,4.3,4.3,Southampton,21,0.84,81,3.43,84,3.35,81,2.90,81,3.11
M,335,Romeu,4.5,4.5,Southampton,83,2.30,80,2.43,79,2.25,79,2.00,74,2.12
M,336,Redmond,5.9,5.9,Southampton,36,1.69,41,2.10,42,2.02,35,1.51,43,2.04
F,337,Ings,7.7,7.7,Aston Villa,65,3.65,63,4.53,58,5.72,59,6.91,60,2.28
D,338,Stephens,4.4,4.4,Southampton,0,0.01,1,0.02,1,0.04,1,0.03,3,0.07
M,339,S.Armstrong,5.8,5.8,Southampton,55,2.16,59,2.59,56,2.30,60,2.12,53,2.20
D,340,Vestergaard,4.7,4.7,Leicester,0,0.00,1,0.05,2,0.23,2,0.13,3,0.15
M,341,Ward-Prowse,6.4,6.4,Southampton,84,3.52,83,3.95,79,3.43,80,2.92,76,3.38
D,342,Walker-Peters,4.8,4.8,Southampton,66,2.25,70,3.01,64,2.22,68,1.51,67,2.18
D,343,Bednarek,4.4,4.4,Southampton,86,2.67,84,3.26,83,2.63,79,1.58,75,2.23
F,344,Nlundulu,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,345,Adams,6.8,6.8,Southampton,60,2.83,58,3.17,59,2.97,59,2.49,53,2.69
M,346,Tella,4.7,4.7,Southampton,5,0.33,7,0.45,12,0.61,8,0.44,12,0.64
M,347,Smallbone,4.5,4.5,Southampton,1,0.07,1,0.04,2,0.16,3,0.21,3,0.18
F,348,Obafemi,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,349,Diallo,4.5,4.5,Southampton,34,1.23,33,1.27,33,1.19,30,1.03,37,1.28
M,350,Djenepo,5.2,5.2,Southampton,3,0.23,4,0.28,5,0.34,6,0.35,5,0.35
D,351,Salisu,4.5,4.5,Southampton,31,0.99,37,1.42,38,1.23,36,0.74,37,1.09
G,352,Hart,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Lloris,5.4,5.4,Spurs,90,3.83,90,3.98,87,6.79,89,4.25,87,3.97
M,354,Sissoko,4.4,4.4,Watford,85,2.09,84,2.87,81,5.15,80,2.64,80,2.13
D,355,Alderweireld,5.0,5.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,356,Lamela,6.0,6.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,357,Kane,12.6,12.6,Spurs,84,5.59,83,6.45,80,8.63,79,6.18,79,6.52
D,358,Aurier,4.9,4.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,359,Son,11.1,10.9,Spurs,80,5.56,76,6.17,77,8.61,76,6.30,73,6.26
D,360,Doherty,4.7,4.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,361,Dier,4.6,4.6,Spurs,89,3.46,87,3.77,85,4.88,83,4.07,82,3.77
M,362,Lucas Moura,6.0,6.0,Spurs,26,1.51,28,1.79,31,3.11,34,2.17,34,2.25
M,363,Dele,6.2,6.2,Everton,20,0.87,24,1.12,21,2.13,21,2.28,20,0.92
D,364,Davies,4.4,4.4,Spurs,89,3.41,86,3.75,85,4.84,85,4.14,82,3.77
M,365,Højbjerg,4.8,4.8,Spurs,85,2.72,84,2.87,81,4.63,78,2.82,75,2.73
M,366,Winks,4.4,4.4,Spurs,10,0.38,9,0.36,5,0.40,6,0.25,7,0.29
D,367,Sánchez,4.3,4.3,Spurs,4,0.17,8,0.34,9,0.55,13,0.64,12,0.53
D,368,Sessegnon,4.3,4.3,Spurs,27,1.49,26,1.52,26,2.26,28,1.75,27,1.62
M,369,Bergwijn,5.9,5.9,Spurs,16,0.97,21,1.39,26,2.71,23,1.59,29,1.93
D,370,Reguilón,5.1,5.1,Spurs,63,3.13,64,3.62,64,4.76,62,3.83,64,3.79
D,371,Tanganga,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,372,Lo Celso,5.9,5.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,373,Skipp,4.4,4.4,Spurs,0,0.00,10,0.40,31,2.02,36,1.32,34,1.25
D,374,Rodon,4.2,4.2,Spurs,0,0.00,1,0.07,2,0.16,2,0.09,4,0.20
M,375,Ndombele,5.7,5.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Foster,4.1,4.1,Watford,90,3.17,88,3.78,88,6.97,88,3.48,88,3.07
D,377,Rose,4.2,4.2,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,378,Gosling,4.7,4.7,Watford,0,0.01,1,0.04,1,0.10,2,0.10,1,0.06
D,379,Cathcart,4.3,4.3,Watford,7,0.13,11,0.43,14,0.91,19,0.65,18,0.38
F,380,Deeney,5.4,5.4,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,381,Cleverley,4.8,4.8,Watford,24,0.95,23,1.15,28,2.54,26,1.23,31,1.20
D,382,Femenía,4.3,4.3,Watford,84,1.04,83,3.62,83,5.87,75,2.79,80,1.65
F,383,Gray,5.4,5.4,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,384,Kabasele,4.3,4.3,Watford,87,0.91,84,3.25,82,5.16,81,2.61,81,1.47
M,385,Chalobah,5.0,5.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,386,Hughes,4.7,4.7,Crystal Palace,21,1.05,23,1.03,24,1.19,27,2.32,27,1.15
D,387,Troost-Ekong,4.3,4.3,Watford,0,0.01,1,0.05,2,0.15,1,0.04,4,0.10
F,388,Perica,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,389,Bachmann,4.1,4.1,Watford,0,0.00,1,0.06,1,0.09,1,0.04,1,0.05
D,390,Masina,4.3,4.3,Watford,1,0.03,1,0.06,2,0.14,4,0.15,3,0.09
M,391,Sema,5.2,5.2,Watford,1,0.09,3,0.22,3,0.40,2,0.18,2,0.12
M,392,Zinckernagel,5.5,5.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,393,Success,5.0,5.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,394,Dele-Bashiru,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,395,Fletcher,4.8,4.8,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,396,Sierralta,4.3,4.3,Watford,0,0.01,0,0.02,1,0.07,1,0.05,1,0.02
M,397,Quina,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,398,Navarro,4.0,4.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,399,Sarr,5.7,5.7,Watford,83,2.56,83,4.15,81,7.24,76,3.74,76,2.69
D,400,Ngakia,4.2,4.2,Watford,4,0.09,6,0.27,7,0.55,9,0.34,8,0.24
D,401,Wilmot,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,402,Hungbo,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Louza,5.2,5.2,Watford,81,2.04,77,2.71,76,4.91,74,2.51,72,1.99
F,404,João Pedro,5.4,5.4,Watford,55,1.87,56,2.69,57,4.99,55,2.58,51,1.87
M,405,Baah,4.3,4.3,Watford,0,0.01,1,0.05,1,0.09,1,0.07,1,0.07
M,406,Noble,4.3,4.3,West Ham,4,0.22,6,0.34,7,0.39,8,0.35,11,0.52
G,407,Randolph,4.3,4.3,West Ham,0,0.00,0,0.00,0,0.02,0,0.02,0,0.00
G,408,Fabianski,5.0,5.0,West Ham,90,3.23,89,3.48,88,3.76,88,3.12,88,3.46
D,409,Ogbonna,4.9,4.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,410,Reid,3.9,3.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,411,Cresswell,5.5,5.5,West Ham,85,2.20,81,2.91,76,3.66,76,1.83,75,2.73
M,412,Yarmolenko,5.1,5.1,West Ham,6,0.37,10,0.59,7,0.53,11,0.54,9,0.55
F,413,Antonio,7.5,7.5,West Ham,83,3.02,80,3.46,81,4.48,76,2.76,77,3.25
D,414,Dawson,4.9,4.9,West Ham,89,2.00,84,2.63,82,3.45,82,1.66,76,2.40
D,415,Fredericks,4.4,4.4,West Ham,12,0.37,12,0.47,9,0.41,6,0.19,9,0.34
M,416,Lanzini,5.6,5.6,West Ham,63,2.45,62,2.75,59,3.25,61,2.29,61,2.63
D,417,Masuaku,4.4,4.4,West Ham,16,0.50,14,0.54,9,0.40,6,0.19,10,0.39
D,418,Coufal,4.7,4.7,West Ham,66,1.65,48,1.67,46,2.09,43,1.04,42,1.50
M,419,Benrahma,5.9,5.9,West Ham,27,1.33,30,1.62,32,2.08,32,1.46,34,1.76
M,420,Bowen,6.9,6.9,West Ham,85,3.42,78,3.86,78,4.87,78,3.07,78,3.72
M,421,Rice,5.0,5.0,West Ham,84,2.26,83,2.45,78,2.70,74,2.01,72,2.18
M,422,Soucek,5.7,5.7,West Ham,85,2.65,83,2.99,84,3.70,83,2.53,80,2.87
M,423,Fornals,6.0,6.0,West Ham,76,2.60,71,2.85,71,3.47,70,2.39,65,2.58
D,424,Diop,4.2,4.2,West Ham,1,0.03,19,0.61,39,1.57,40,0.86,44,1.40
D,425,Johnson,3.9,3.9,West Ham,83,1.87,66,2.08,53,2.23,52,1.16,50,1.65
M,426,Moutinho,4.9,4.9,Wolves,85,3.06,81,2.92,81,4.70,81,3.47,75,2.08
G,427,Patrício,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,428,Boly,4.9,4.9,Wolves,70,2.69,72,2.90,68,3.09,71,3.48,71,1.13
D,429,Coady,4.8,4.8,Wolves,89,3.21,85,3.18,82,3.49,80,3.66,82,1.19
F,430,Jiménez,7.5,7.5,Wolves,67,3.66,67,3.60,68,5.43,65,4.56,57,2.22
D,431,Saïss,4.9,4.9,Wolves,26,1.12,32,1.38,36,1.73,36,1.95,41,0.68
D,432,Marçal,4.2,4.2,Wolves,68,2.90,66,2.93,62,3.18,55,2.92,57,1.08
D,433,Jonny,4.5,4.5,Wolves,67,2.89,56,2.50,45,2.38,43,2.37,48,0.93
M,434,Dendoncker,4.7,4.7,Wolves,63,2.34,57,2.13,56,3.42,42,1.94,33,1.05
M,435,Traoré,5.6,5.6,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,436,Neves,5.2,5.2,Wolves,0,0.00,0,0.00,6,0.34,32,1.43,54,1.47
D,437,Semedo,4.8,4.8,Wolves,13,0.55,26,1.18,45,2.32,48,2.60,44,0.84
M,438,Podence,5.5,5.5,Wolves,62,2.85,57,2.62,61,4.42,59,3.32,60,2.07
D,439,Kilman,4.5,4.5,Wolves,84,3.22,79,3.19,80,3.59,78,3.85,73,1.16
M,440,Gibbs-White,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Neto,6.2,6.2,Wolves,21,1.20,26,1.38,26,2.32,31,1.97,24,1.04
M,442,Otasowie,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Hoever,3.9,3.9,Wolves,11,0.46,12,0.52,10,0.59,12,0.58,10,0.24
G,444,Söndergaard,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,445,Fabio Silva,5.6,5.6,Wolves,24,1.47,26,1.53,23,2.21,24,1.72,34,1.42
D,446,Mosquera,4.4,4.4,Wolves,0,0.01,1,0.04,0,0.00,1,0.04,1,0.04
F,447,Welbeck,5.9,5.9,Brighton,59,3.04,55,2.54,56,2.73,57,2.85,49,2.58
G,448,Gunn,4.0,4.0,Norwich,0,0.00,2,0.06,1,0.11,1,0.04,2,0.08
M,449,Rashica,5.2,5.2,Norwich,81,3.55,72,2.78,74,6.03,73,2.82,71,2.74
F,450,Dennis,5.8,5.8,Watford,72,2.19,71,3.17,67,5.50,64,2.84,61,2.08
D,451,Collins,4.3,4.3,Burnley,88,3.33,82,2.94,56,1.97,26,1.36,18,0.71
G,452,Ruddy,4.3,4.3,Wolves,0,0.01,2,0.07,1,0.03,1,0.06,1,0.05
M,453,Fernandinho,4.7,4.7,Man City,6,0.29,10,0.45,13,1.18,14,0.62,12,0.56
D,454,Pollock,4.0,4.0,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,455,Daka,7.0,7.0,Leicester,34,1.95,29,1.42,20,2.92,19,2.15,22,1.46
D,456,Gibson,4.4,4.4,Norwich,89,2.51,85,1.53,84,3.51,84,1.97,72,1.28
D,457,Giannoulis,4.4,4.4,Norwich,68,2.31,45,1.10,42,2.31,51,1.50,41,1.00
M,458,Soumaré,4.8,4.8,Leicester,18,0.73,25,0.93,26,2.21,30,2.22,28,1.11
M,459,Mata,4.7,4.7,Man Utd,4,0.56,2,0.20,2,0.14,0,0.00,2,0.13
D,460,Perraud,4.8,4.8,Southampton,56,2.11,53,2.47,57,2.17,56,1.41,57,2.05
M,461,Trincão,5.6,5.6,Wolves,38,1.89,43,2.08,41,3.30,35,2.14,38,1.50
M,462,Mwepu,5.9,5.9,Brighton,67,2.60,50,1.92,50,1.93,55,2.09,49,2.04
D,463,Firpo,4.7,4.7,Leeds,18,0.66,35,0.80,40,2.37,39,1.61,47,1.62
M,464,Olise,5.4,5.4,Crystal Palace,38,2.06,38,1.76,41,2.22,39,3.68,35,1.67
D,465,Fernández,4.3,4.3,Newcastle,1,0.02,2,0.04,2,0.04,2,0.06,4,0.12
D,466,Tavares,4.3,4.3,Arsenal,70,3.00,63,2.64,57,4.88,50,2.29,53,2.88
M,467,Etebo,4.3,4.3,Watford,1,0.07,1,0.07,2,0.25,2,0.13,2,0.09
F,468,King,5.6,5.6,Watford,53,1.81,52,2.57,50,4.56,47,2.30,40,1.58
F,469,Mebude,4.5,4.5,Watford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,470,Ait Nouri,4.2,4.2,Wolves,21,0.90,23,1.03,21,1.16,25,1.40,23,0.50
M,471,Lees-Melou,4.8,4.8,Norwich,51,2.17,47,1.81,45,3.64,44,1.73,45,1.74
F,472,Cucho,5.1,5.1,Watford,0,0.00,0,0.00,4,0.45,19,1.00,36,1.37
D,473,Bertrand,4.6,4.6,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,474,Ward,4.5,4.5,Crystal Palace,8,0.31,13,0.41,17,0.76,20,1.29,20,0.65
G,475,Sá,5.3,5.3,Wolves,90,4.00,88,3.96,89,6.53,88,4.22,87,3.11
G,476,Scherpen,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,477,Guéhi,4.5,4.5,Crystal Palace,89,3.22,86,2.53,83,3.81,81,5.17,82,2.53
M,478,Sambi Lokonga,4.8,4.8,Arsenal,52,1.78,52,1.74,53,3.63,48,1.65,45,1.71
M,479,Onyeka,4.9,4.9,Brentford,5,0.25,11,0.48,16,0.77,16,0.72,18,0.86
G,480,Hennessey,4.5,4.5,Burnley,0,0.00,0,0.01,0,0.01,1,0.07,1,0.06
G,481,Begović,4.0,4.0,Everton,0,0.00,1,0.03,1,0.06,0,0.03,2,0.07
M,482,Townsend,5.2,5.2,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,483,Ajer,4.4,4.4,Brentford,81,2.23,75,1.74,77,2.78,73,2.42,70,2.54
M,484,Gray,5.5,5.5,Everton,77,2.62,70,2.94,61,5.83,59,6.17,61,2.43
M,485,Sancho,8.9,8.9,Man Utd,81,7.53,73,4.47,69,3.52,0,0.00,67,3.46
G,486,Gollini,4.2,4.2,Spurs,0,0.00,0,0.02,1,0.10,0,0.02,2,0.07
M,487,Bryan,5.7,5.7,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,488,Andersen,4.6,4.6,Crystal Palace,89,3.26,85,2.53,85,3.98,83,5.30,85,2.61
G,489,Areola,4.7,4.7,West Ham,0,0.00,0,0.01,1,0.04,2,0.06,1,0.06
G,490,Klaesson,4.3,4.3,Leeds,1,0.02,2,0.05,2,0.13,3,0.13,4,0.15
D,491,Livramento,4.3,4.3,Southampton,45,1.76,41,2.03,41,1.66,43,1.14,39,1.47
M,492,Bailey,6.3,6.3,Aston Villa,20,1.25,24,1.84,26,2.85,27,3.38,28,1.22
D,493,Clyne,4.3,4.3,Crystal Palace,83,3.06,79,2.39,74,3.46,74,4.83,73,2.31
D,494,Romero,4.8,4.8,Spurs,87,3.23,85,3.59,84,4.49,83,3.92,83,3.70
M,495,Kucka,5.5,5.5,Watford,70,1.85,72,2.61,68,4.61,68,2.38,66,1.89
M,496,Ramsey,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,497,Philogene-Bidace,5.0,5.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,498,Thompson,4.4,4.4,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,499,Baptiste,4.9,4.9,Brentford,3,0.20,3,0.19,4,0.24,7,0.37,6,0.35
F,500,Andone,5.0,5.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,501,Sarr,4.9,4.9,Chelsea,29,2.47,21,0.93,26,2.29,22,1.05,16,0.76
D,502,Kenny,4.4,4.4,Everton,3,0.06,8,0.20,11,0.67,15,1.11,14,0.36
M,503,Gordon,4.6,4.6,Everton,80,2.57,79,3.00,73,6.32,68,6.57,69,2.53
M,504,Gbamin,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,505,Dewsbury-Hall,4.4,4.4,Leicester,69,2.50,66,2.10,65,5.47,62,4.20,68,2.57
M,506,Elliott,5.3,5.3,Liverpool,0,0.04,1,0.09,1,0.22,2,0.17,1,0.13
M,507,Palmer,4.5,4.5,Man City,1,0.06,1,0.14,2,0.25,2,0.17,3,0.23
M,508,Edozie,4.7,4.7,Man City,0,0.00,0,0.03,1,0.01,1,0.07,1,0.06
G,509,Heaton,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
D,510,Dalot,4.2,4.2,Man Utd,66,4.16,61,2.80,63,2.30,0,0.00,56,2.04
M,511,Pereira,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,512,Elanga,4.8,4.8,Man Utd,72,6.21,66,3.55,61,2.81,0,0.00,59,2.75
G,513,Woodman,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,514,Gillespie,3.9,3.9,Newcastle,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01
D,515,Mumba,3.9,3.9,Norwich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,516,Sargent,5.4,5.4,Norwich,18,0.87,54,1.94,58,4.37,54,1.98,58,2.10
M,517,Elyounoussi,5.4,5.4,Southampton,33,1.60,38,2.07,37,1.86,37,1.59,39,1.87
F,518,Broja,5.5,5.5,Southampton,70,3.13,65,3.38,68,3.24,65,2.62,64,3.04
F,519,Long,5.4,5.4,Southampton,4,0.32,8,0.53,8,0.53,13,0.65,13,0.73
F,520,Scarlett,4.5,4.5,Spurs,0,0.01,0,0.05,1,0.13,2,0.19,1,0.08
D,521,Alves,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,522,Coventry,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,523,Cutrone,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,524,Wissa,5.7,5.7,Brentford,64,3.00,58,2.54,56,3.10,51,2.60,51,3.02
F,525,A.Armstrong,5.7,5.7,Southampton,23,1.34,21,1.39,21,1.34,21,1.13,24,1.47
M,526,Chukwuemeka,4.5,4.5,Aston Villa,0,0.01,1,0.08,1,0.13,1,0.12,1,0.04
