Pos,ID,Name,BV,SV,Team,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts
D,522,Spence,4.3,4.3,Spurs,10,0.40,15,0.69,14,0.31,14,0.64,13,0.40
D,523,Toffolo,4.5,4.5,Nott'm Forest,75,1.09,69,3.20,68,1.92,65,2.54,56,1.48
M,524,O'Brien,5.0,5.0,Nott'm Forest,36,1.01,18,0.72,23,0.81,20,0.76,21,0.73
D,525,Augustinsson,4.4,4.4,Aston Villa,0,0.01,1,0.02,2,0.05,2,0.06,3,0.09
D,526,Mee,4.6,4.6,Brentford,82,2.76,80,3.29,79,2.52,73,2.07,59,2.44
M,527,Lingard,5.9,5.9,Nott'm Forest,57,1.83,59,3.13,56,2.43,54,2.68,54,2.25
F,528,Mara,5.5,5.5,Southampton,27,1.38,28,1.51,28,1.76,28,1.47,29,1.74
F,529,Scamacca,6.9,6.9,West Ham,28,1.54,28,1.31,29,1.73,29,1.65,30,1.81
D,530,Richards,4.5,4.5,Crystal Palace,27,1.17,28,0.95,27,0.92,25,0.86,27,0.88
D,531,Vinagre,4.4,4.4,Everton,11,0.36,15,0.36,14,0.33,14,0.51,14,0.48
D,532,Mbabu,4.5,4.5,Fulham,52,1.79,62,1.33,60,1.58,56,2.11,58,2.05
D,533,Martínez,4.4,4.4,Man Utd,75,2.61,70,2.29,68,2.52,65,2.84,64,1.18
M,534,McNeil,5.4,5.4,Everton,47,1.98,65,2.29,48,1.71,45,1.97,46,1.91
M,535,Tavernier,5.0,5.0,Bournemouth,68,2.54,70,2.59,67,2.40,65,2.13,65,2.56
M,536,Mangala,5.0,5.0,Nott'm Forest,34,1.11,58,2.28,58,1.97,59,2.19,58,1.93
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.5,4.5,Aston Villa,8,0.23,10,0.29,10,0.38,14,0.65,14,0.58
D,539,Hill,4.5,4.5,Bournemouth,19,0.59,17,0.54,17,0.52,18,0.42,18,0.59
D,540,Stevens,4.0,4.0,Brentford,1,0.04,1,0.05,1,0.03,1,0.02,1,0.03
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.03,1,0.07,2,0.12,2,0.09,2,0.10
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,543,Clarke,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,544,Van Hecke,4.0,4.0,Brighton,10,0.37,13,0.52,15,0.66,15,0.63,16,0.34
D,545,Emerson,4.0,4.0,West Ham,24,0.84,24,0.69,25,1.10,25,1.05,24,1.14
M,546,Harris,4.5,4.5,Fulham,0,0.00,1,0.02,2,0.07,2,0.08,1,0.06
D,547,Drameh,4.0,4.0,Leeds,8,0.32,8,0.26,5,0.25,4,0.11,5,0.18
G,548,Iversen,3.9,3.9,Leicester,8,0.30,10,0.37,12,0.51,15,0.53,13,0.57
M,549,Praet,5.0,5.0,Leicester,12,0.62,11,0.55,12,0.68,14,0.67,14,0.86
M,550,Amad,4.4,4.4,Man Utd,4,0.28,3,0.21,3,0.19,3,0.23,4,0.21
M,551,Iqbal,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,552,Anderson,4.5,4.5,Newcastle,10,0.36,11,0.48,12,0.49,13,0.58,13,0.54
M,553,Hammond,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,554,Bryan,5.0,5.0,Spurs,4,0.32,6,0.48,5,0.33,8,0.56,6,0.41
D,555,Ashby,4.0,4.0,West Ham,3,0.10,3,0.09,3,0.13,4,0.15,3,0.14
M,556,Coventry,4.4,4.4,West Ham,0,0.02,1,0.05,2,0.08,2,0.10,2,0.10
G,557,Smith,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01
D,558,Bueno,4.0,4.0,Wolves,4,0.16,5,0.20,6,0.14,6,0.14,6,0.21
D,559,Colwill,4.5,4.5,Brighton,9,0.33,13,0.53,13,0.55,17,0.71,17,0.35
M,560,Mills,4.5,4.5,Everton,3,0.12,7,0.29,2,0.10,2,0.07,2,0.07
M,561,Warrington,4.5,4.5,Everton,3,0.11,6,0.27,3,0.12,2,0.08,2,0.09
M,562,Solomon,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,563,Chambers,4.0,4.0,Liverpool,1,0.07,2,0.11,1,0.07,0,0.02,1,0.05
M,564,Bajcetic,4.5,4.5,Liverpool,2,0.10,3,0.13,1,0.05,0,0.01,1,0.03
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02
M,566,Hodge,4.5,4.5,Wolves,0,0.01,1,0.06,3,0.10,3,0.11,3,0.12
M,567,Ronan,4.5,4.5,Wolves,3,0.14,4,0.20,6,0.23,7,0.27,6,0.27
M,568,Campbell,4.4,4.4,Wolves,1,0.05,2,0.11,3,0.11,3,0.13,3,0.14
M,569,Garnacho,4.4,4.4,Man Utd,8,0.44,3,0.16,3,0.16,3,0.20,3,0.16
M,570,Garner,4.5,4.5,Man Utd,0,0.02,0,0.02,0,0.02,0,0.03,1,0.03
G,571,Randolph,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
M,572,Oko-Flex,4.4,4.4,West Ham,5,0.24,7,0.27,8,0.36,9,0.41,10,0.47
D,573,Lewis,4.0,4.0,Man City,13,0.76,18,0.87,7,0.34,11,0.52,6,0.29
G,574,Neto,4.5,4.5,Bournemouth,3,0.12,5,0.19,7,0.27,6,0.21,9,0.34
M,575,Cornet,5.9,5.9,West Ham,36,1.63,47,1.78,45,2.25,44,2.06,42,2.14
D,576,Senesi,4.5,4.5,Bournemouth,67,2.18,68,2.21,64,2.06,68,1.63,67,2.31
M,577,Onana,4.9,4.9,Everton,45,1.63,49,1.56,39,1.25,36,1.35,31,1.13
G,578,Robles,4.0,4.0,Leeds,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01
M,579,Guedes,6.0,6.0,Wolves,72,3.99,71,3.93,69,2.55,66,2.59,67,3.05
M,580,Damsgaard,5.5,5.5,Brentford,27,1.35,26,1.51,31,1.54,29,1.42,31,1.65
G,581,Smithies,4.0,4.0,Leicester,0,0.00,0,0.01,0,0.01,0,0.01,1,0.04
M,582,Freuler,5.0,5.0,Nott'm Forest,38,1.14,61,2.19,60,1.87,58,2.00,59,1.82
M,583,Kouyaté,4.5,4.5,Nott'm Forest,39,1.09,69,2.21,69,1.95,66,2.02,65,1.81
M,584,Clark,4.5,4.5,Liverpool,10,0.56,9,0.47,5,0.30,3,0.13,4,0.21
F,585,Dennis,6.0,6.0,Nott'm Forest,26,0.97,36,1.90,35,1.58,37,1.87,38,1.62
D,586,Estupiñán,4.5,4.5,Brighton,73,3.33,72,3.54,72,3.67,70,3.61,70,1.53
D,587,Sergio Gómez,4.5,4.5,Man City,22,1.46,26,1.39,11,0.52,15,0.80,8,0.35
D,588,Kehrer,4.5,4.5,West Ham,53,1.46,46,1.01,36,1.37,38,1.37,33,1.40
M,589,Matheus,5.0,5.0,Wolves,58,2.11,57,2.07,55,1.59,53,1.59,54,1.76
G,590,Whitworth,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,591,Ablade,4.5,4.5,Fulham,6,0.33,9,0.41,11,0.51,11,0.58,10,0.52
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.02,0,0.01,0,0.00,0,0.01
M,593,Casemiro,5.0,5.0,Man Utd,63,2.19,73,2.34,70,2.30,69,2.58,67,1.82
F,594,Isak,7.0,7.0,Newcastle,70,2.95,68,4.15,65,3.48,63,4.45,61,3.56
D,595,Zanka,4.0,4.0,Brentford,6,0.21,6,0.22,6,0.19,5,0.15,3,0.10
F,596,Ferguson,4.5,4.5,Brighton,3,0.16,2,0.16,2,0.11,2,0.16,3,0.15
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.02,0,0.02,0,0.01
D,598,Bevan,4.0,4.0,Bournemouth,2,0.09,5,0.17,4,0.14,3,0.10,3,0.13
M,599,Gomes,4.5,4.5,Man City,3,0.17,4,0.21,2,0.09,4,0.18,3,0.15
M,600,Knight,4.5,4.5,Man City,3,0.14,4,0.20,2,0.09,4,0.20,3,0.16
M,601,Rodney,4.5,4.5,Crystal Palace,3,0.14,3,0.11,2,0.09,3,0.12,3,0.13
D,10020,Abdul-Rahman Baba,99.9,99.9,Chelsea,0,0.02,0,0.03,1,0.05,1,0.05,2,0.09
F,10033,Florin Andone,99.9,99.9,Brighton,2,0.13,2,0.14,2,0.15,2,0.13,2,0.09
F,10052,Joel Valencia,99.9,99.9,Brentford,0,0.00,0,0.01,0,0.02,0,0.02,0,0.01
D,10054,Luka Racic,99.9,99.9,Brentford,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
F,10094,Patrick Cutrone,99.9,99.9,Wolves,1,0.10,2,0.19,2,0.12,2,0.17,2,0.19
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10132,Tahith Chong,99.9,99.9,Man Utd,1,0.05,0,0.02,0,0.03,0,0.03,1,0.04
G,10133,Marcus Bettinelli,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
M,10200,Hannibal Mejbri,99.9,99.9,Man Utd,1,0.05,1,0.05,1,0.04,1,0.10,1,0.08
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
F,10202,Shola Shoretire,99.9,99.9,Man Utd,1,0.08,1,0.08,1,0.05,1,0.08,1,0.07
F,10228,Marlos Moreno,99.9,99.9,Man City,2,0.16,4,0.24,2,0.13,3,0.19,2,0.15
M,10229,Ante Palaversa,99.9,99.9,Man City,2,0.12,3,0.13,2,0.11,2,0.11,2,0.12
F,10232,Léo Bonatini,99.9,99.9,Wolves,1,0.05,2,0.10,2,0.08,2,0.09,2,0.11
M,10233,Mateusz Bogusz,99.9,99.9,Leeds,1,0.03,0,0.02,0,0.02,1,0.03,0,0.02
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10246,Héctor Bellerín,99.9,99.9,Arsenal,1,0.05,0,0.02,1,0.04,1,0.05,1,0.05
M,10249,Matty Longstaff,99.9,99.9,Newcastle,3,0.14,3,0.14,5,0.20,6,0.27,6,0.26
F,10258,Michy Batshuayi,99.9,99.9,Chelsea,6,0.40,3,0.23,4,0.28,5,0.30,6,0.39
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,1,0.02,0,0.00
F,10271,Ian Poveda,99.9,99.9,Leeds,0,0.03,0,0.03,0,0.02,1,0.04,1,0.04
G,10275,Jordan Smith,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10325,Matheus Nunes,99.9,99.9,Wolves,0,0.01,1,0.02,0,0.01,1,0.04,1,0.03
M,10327,Cesare Casadei,99.9,99.9,Chelsea,1,0.04,0,0.02,0,0.01,1,0.03,1,0.03
F,10329,Antony,99.9,99.9,Man Utd,6,0.29,44,1.86,45,1.87,48,2.30,47,1.64
F,10330,Cody Gakpo,99.9,99.9,Man Utd,0,0.00,3,0.14,3,0.13,3,0.16,3,0.13
F,10332,Pierre-Emerick Aubameyang,99.9,99.9,Chelsea,0,0.00,24,1.76,32,2.11,33,1.95,32,1.97
