Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,Elite%
D,277,Mbabu,4.0,4.0,Fulham,10,0.24,14,0.28,16,0.75,18,0.58,19,0.60,18,0.81,20,0.53,21,0.53,21,0.62,22,0.60,21,0.84,22,0.44,0.00
F,278,Mitrović,7.4,7.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,279,Muniz,4.5,4.5,Fulham,3,0.18,5,0.22,5,0.39,6,0.32,6,0.32,7,0.45,7,0.41,7,0.36,7,0.43,8,0.41,7,0.49,7,0.39,0.00
M,280,J.Palhinha,5.0,5.0,Fulham,79,1.84,86,1.92,84,2.64,82,2.16,83,2.13,82,2.59,82,2.02,78,1.95,79,2.04,76,1.92,76,2.22,73,1.74,0.00
D,281,Ream,4.5,4.5,Fulham,0,0.00,76,0.87,74,3.03,72,1.94,72,1.73,72,3.10,70,1.26,72,1.29,72,1.51,72,1.48,71,2.50,72,0.87,0.00
M,282,Reed,5.0,5.0,Fulham,67,1.88,64,1.76,63,2.38,60,1.92,60,1.91,58,2.22,60,1.81,58,1.77,59,1.85,58,1.78,57,2.05,58,1.69,0.00
D,283,Robinson,4.5,4.5,Fulham,88,1.21,81,0.92,79,3.47,78,2.19,77,1.90,76,3.40,76,1.42,74,1.38,75,1.64,76,1.58,73,2.69,74,0.93,0.00
G,284,Rodák,4.0,4.0,Fulham,2,0.03,3,0.07,3,0.13,4,0.11,4,0.10,5,0.17,4,0.13,4,0.14,5,0.14,4,0.14,4,0.16,3,0.10,0.00
D,285,Tete,4.5,4.5,Fulham,85,1.25,79,0.96,76,3.46,72,2.14,71,1.89,72,3.43,69,1.40,68,1.35,69,1.62,68,1.54,69,2.72,69,0.95,0.00
D,286,Tosin,4.5,4.5,Fulham,27,0.41,10,0.13,12,0.49,15,0.40,15,0.36,17,0.73,17,0.32,16,0.30,17,0.39,19,0.40,20,0.69,18,0.26,0.00
F,287,Vinícius,4.9,4.9,Fulham,8,0.32,10,0.40,10,0.61,10,0.53,11,0.54,11,0.72,13,0.60,12,0.61,13,0.64,12,0.56,14,0.80,12,0.56,0.00
M,288,Wilson,5.5,5.5,Fulham,43,1.69,41,1.62,40,2.50,39,1.93,38,1.86,39,2.41,38,1.74,39,1.82,37,1.79,38,1.78,40,2.27,38,1.64,0.00
G,289,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,290,Alexander-Arnold,8.0,8.0,Liverpool,73,2.44,85,4.30,81,4.38,78,4.76,78,3.08,78,3.07,76,4.88,75,4.89,75,4.58,75,4.31,74,1.95,75,4.76,0.01
G,291,A.Becker,5.5,5.5,Liverpool,94,3.35,92,3.69,92,3.87,93,4.01,91,3.36,90,3.30,90,4.02,89,4.05,90,4.00,90,3.82,90,3.13,91,4.00,0.00
M,292,Bajcetic,4.9,4.9,Liverpool,1,0.04,2,0.09,4,0.13,4,0.13,5,0.20,6,0.20,6,0.26,7,0.30,6,0.26,7,0.26,8,0.26,7,0.26,0.00
F,293,Darwin,7.4,7.4,Liverpool,40,2.23,40,2.77,41,2.77,42,3.24,42,2.56,42,2.63,41,3.18,44,3.44,44,3.15,44,3.20,44,2.07,43,3.35,0.00
M,294,Diogo J.,8.0,8.0,Liverpool,57,3.08,56,3.87,56,3.88,55,4.31,54,3.37,53,3.31,54,4.29,53,4.30,54,4.08,55,4.15,52,2.45,54,4.50,0.00
M,295,Elliott,4.9,4.9,Liverpool,30,1.42,27,1.47,27,1.50,27,1.59,27,1.39,28,1.40,28,1.70,29,1.72,30,1.70,30,1.69,29,1.25,29,1.79,0.00
M,296,Fabinho,5.0,5.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,297,Gakpo,7.5,7.5,Liverpool,64,2.98,61,3.53,60,3.41,61,3.93,59,3.11,61,3.22,60,3.81,60,3.95,60,3.63,59,3.62,57,2.40,57,3.81,0.00
D,298,Gomez,4.5,4.5,Liverpool,22,0.56,21,0.72,23,0.84,26,1.10,27,0.75,27,0.75,29,1.27,30,1.39,28,1.25,29,1.20,31,0.64,29,1.24,0.00
M,299,Henderson,5.0,5.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,300,Jones,4.9,4.9,Liverpool,18,0.74,27,1.29,29,1.37,28,1.40,27,1.21,28,1.25,28,1.44,31,1.58,29,1.45,30,1.43,30,1.15,30,1.55,0.00
G,301,Kelleher,4.0,4.0,Liverpool,1,0.04,3,0.12,3,0.08,2,0.09,4,0.11,5,0.18,5,0.22,6,0.22,5,0.18,5,0.17,4,0.14,3,0.13,0.00
D,302,Konaté,5.0,5.0,Liverpool,89,2.04,84,2.94,83,3.15,80,3.33,79,2.15,78,2.09,77,3.47,76,3.48,76,3.33,75,3.02,74,1.38,75,3.28,0.00
M,303,Luis Díaz,7.7,7.7,Liverpool,69,3.22,67,3.94,65,3.78,64,4.22,63,3.33,63,3.36,62,4.24,61,4.21,61,3.94,62,3.94,61,2.56,62,4.29,0.00
M,304,Mac Allister,6.0,6.0,Liverpool,71,2.51,67,2.92,69,2.96,63,3.03,64,2.52,62,2.42,62,3.09,61,3.11,62,2.94,62,2.89,64,2.03,63,3.19,0.00
D,305,Matip,5.0,5.0,Liverpool,13,0.36,16,0.58,17,0.66,19,0.85,19,0.56,21,0.66,22,1.06,21,1.02,22,0.99,22,0.93,24,0.52,24,1.10,0.00
D,306,Phillips,4.0,4.0,Liverpool,0,0.00,2,0.09,2,0.05,3,0.14,3,0.11,5,0.14,5,0.19,6,0.27,5,0.18,5,0.18,5,0.14,6,0.23,0.00
D,307,Robertson,6.5,6.5,Liverpool,79,2.48,77,3.70,75,3.83,75,4.28,74,2.77,73,2.70,70,4.20,71,4.28,71,4.11,72,3.93,71,1.79,73,4.26,0.00
M,308,Salah,12.5,12.5,Liverpool,89,4.92,85,6.19,82,5.87,82,6.95,82,5.27,82,5.25,79,6.75,79,6.94,79,6.34,79,6.24,80,3.77,79,7.04,0.11
M,309,Szoboszlai,7.0,7.0,Liverpool,70,2.87,69,3.54,65,3.38,63,3.69,63,2.94,64,3.03,64,3.74,63,3.74,61,3.44,62,3.44,60,2.26,63,3.83,0.00
M,310,Thiago,4.9,4.9,Liverpool,5,0.16,11,0.47,24,0.97,43,1.70,41,1.43,41,1.44,43,1.72,43,1.73,45,1.75,43,1.65,43,1.29,44,1.77,0.00
D,311,Tsimikas,4.5,4.5,Liverpool,5,0.28,6,0.39,6,0.39,6,0.42,7,0.37,8,0.37,8,0.51,8,0.52,8,0.46,8,0.48,10,0.34,7,0.47,0.00
D,312,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,313,Virgil,6.0,6.0,Liverpool,90,2.27,87,3.37,86,3.53,83,3.79,84,2.46,82,2.43,82,3.98,80,3.95,84,3.96,83,3.62,81,1.64,80,3.74,0.00
F,314,Adebayo,5.0,5.0,Luton,65,2.29,64,2.71,61,2.49,60,2.73,61,3.07,61,2.46,60,2.38,60,2.21,60,2.27,60,2.10,60,2.55,60,2.26,0.00
D,315,Andersen,4.0,4.0,Luton,86,1.23,69,1.97,59,1.40,59,1.84,59,1.96,60,1.23,62,1.62,60,1.02,60,0.89,57,0.69,57,1.71,57,1.20,0.00
D,316,Bell,4.0,4.0,Luton,79,1.21,70,2.08,62,1.55,61,2.03,63,2.17,61,1.35,61,1.64,62,1.13,61,0.97,61,0.78,63,1.95,60,1.33,0.00
M,317,Berry,4.9,4.9,Luton,2,0.06,2,0.12,2,0.12,3,0.17,4,0.21,4,0.22,5,0.21,5,0.21,5,0.21,5,0.20,5,0.22,4,0.21,0.00
D,318,Burke,4.0,4.0,Luton,4,0.09,10,0.33,14,0.41,15,0.50,18,0.69,19,0.49,20,0.60,20,0.47,21,0.44,23,0.41,21,0.69,20,0.52,0.00
M,319,Campbell,4.9,4.9,Luton,18,0.62,19,0.67,20,0.69,21,0.79,22,0.96,22,0.75,24,0.81,23,0.78,24,0.78,25,0.78,25,0.90,24,0.82,0.00
M,320,Clark,5.0,5.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,0.23,0.00
D,321,Doughty,4.5,4.5,Luton,29,0.78,31,1.32,30,1.10,30,1.37,32,1.58,34,1.18,34,1.30,34,0.99,36,0.97,35,0.80,35,1.51,36,1.19,0.00
M,322,Freeman,4.9,4.9,Luton,5,0.30,7,0.37,7,0.36,8,0.46,9,0.59,10,0.47,11,0.50,11,0.47,11,0.51,11,0.46,12,0.59,10,0.48,0.00
G,323,Macey,4.0,4.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,324,McAtee,4.5,4.5,Luton,12,0.53,16,0.78,16,0.76,17,0.86,18,1.06,18,0.86,18,0.85,19,0.89,18,0.87,18,0.78,19,0.97,19,0.90,0.01
M,325,Mendes,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,326,Morris,5.5,5.5,Luton,79,2.77,76,3.23,76,3.11,76,3.47,74,3.77,74,3.06,73,2.96,74,2.71,75,2.80,74,2.54,74,3.19,73,2.71,0.00
F,327,Muskwe,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,1,0.07,1,0.08,1,0.07,2,0.06,2,0.12,2,0.06,1,0.06,2,0.07,2,0.12,0.01
F,328,Ogbene,5.0,5.0,Luton,35,1.21,37,1.44,38,1.44,39,1.58,38,1.79,38,1.44,40,1.48,37,1.29,37,1.32,39,1.33,37,1.47,38,1.34,0.00
M,329,Onyedinma,5.0,5.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,330,Osho,4.5,4.5,Luton,11,0.21,40,1.22,75,1.89,73,2.47,71,2.53,71,1.61,71,1.96,70,1.31,71,1.17,71,0.95,72,2.27,74,1.67,0.00
F,331,Pepple,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,332,Pereira,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,333,Potts,4.0,4.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,334,Rea,4.5,4.5,Luton,1,0.04,0,0.00,1,0.04,0,0.00,1,0.04,2,0.04,1,0.04,2,0.04,2,0.04,2,0.07,2,0.04,2,0.04,0.00
G,335,Shea,4.5,4.5,Luton,0,0.00,2,0.04,3,0.07,2,0.08,3,0.09,4,0.10,4,0.14,5,0.17,4,0.13,5,0.13,4,0.11,3,0.10,0.00
F,336,Taylor,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,337,Thorpe,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,338,Walton,4.0,4.0,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,339,Watson,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,340,Woodrow,4.5,4.5,Luton,2,0.15,3,0.16,4,0.22,4,0.23,5,0.35,5,0.28,5,0.33,5,0.27,5,0.32,5,0.30,6,0.40,5,0.32,0.00
D,341,Akanji,5.1,5.1,Man City,62,3.39,64,3.34,60,2.73,57,3.11,55,2.64,51,1.61,53,2.31,53,1.76,53,2.81,51,1.87,53,1.96,54,2.35,0.01
D,342,Aké,5.1,5.1,Man City,72,4.10,69,3.74,71,3.37,64,3.63,64,3.22,60,1.99,61,2.78,61,2.18,60,3.25,61,2.32,63,2.45,59,2.74,0.00
F,343,J.Alvarez,6.6,6.6,Man City,65,4.24,64,4.65,63,3.88,61,4.42,59,3.74,61,2.96,60,4.09,59,3.26,60,4.49,60,3.23,62,3.74,59,3.93,0.00
M,344,Bernardo,6.4,6.4,Man City,64,3.52,71,4.23,71,3.62,71,4.20,70,3.62,69,2.75,68,3.66,67,2.94,67,4.11,67,2.97,68,3.30,66,3.55,0.00
M,345,Bobb,4.5,4.5,Man City,5,0.24,5,0.25,6,0.28,7,0.36,7,0.33,6,0.29,6,0.29,7,0.35,7,0.41,7,0.30,7,0.36,8,0.43,0.00
D,346,Cancelo,5.9,5.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,347,Carson,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,348,Charles,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,349,De Bruyne,10.3,10.3,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,350,Rúben,5.5,5.5,Man City,83,4.51,79,4.12,78,3.57,74,3.98,70,3.39,71,2.21,71,3.10,68,2.30,67,3.53,67,2.42,67,2.53,68,2.96,0.00
M,351,Doyle,4.5,4.5,Man City,0,0.00,0,0.00,1,0.09,2,0.10,2,0.09,2,0.15,2,0.09,3,0.16,2,0.18,2,0.08,2,0.17,2,0.17,0.00
G,352,Ederson M.,5.5,5.5,Man City,87,4.16,85,3.94,86,3.62,85,4.00,84,3.67,84,3.10,83,3.45,82,3.07,82,3.75,83,3.18,81,3.08,81,3.37,0.02
M,353,Foden,7.6,7.6,Man City,66,4.55,64,4.65,60,3.79,59,4.43,61,3.90,58,2.89,58,3.96,60,3.24,59,4.51,60,3.26,59,3.56,58,3.94,0.07
M,354,Grealish,7.4,7.4,Man City,73,4.80,69,4.93,67,4.06,65,4.67,67,4.05,65,3.02,67,4.32,66,3.35,66,4.78,64,3.33,65,3.69,64,4.12,0.00
F,355,Haaland,14.0,14.0,Man City,87,7.32,82,7.78,82,6.35,81,7.63,80,6.24,78,4.51,77,6.56,78,5.16,77,7.57,78,5.13,78,5.91,79,6.65,1.00
M,356,Kovačić,5.0,5.0,Man City,59,2.60,55,2.56,52,2.17,51,2.38,52,2.20,50,1.70,49,2.08,51,1.82,49,2.29,50,1.83,48,1.87,50,2.14,0.00
D,357,Laporte,4.9,4.9,Man City,9,0.42,9,0.47,8,0.37,10,0.56,10,0.50,10,0.35,10,0.41,9,0.29,10,0.55,10,0.35,8,0.32,9,0.42,0.00
D,358,R.Lewis,4.5,4.5,Man City,32,1.84,33,1.80,33,1.63,32,1.78,29,1.49,27,0.99,28,1.31,27,1.05,27,1.51,27,1.12,27,1.11,26,1.27,0.01
M,359,Mahrez,7.5,7.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,360,McAtee,4.5,4.5,Man City,7,0.54,7,0.57,8,0.58,8,0.62,9,0.57,8,0.43,11,0.74,10,0.59,11,0.78,10,0.55,10,0.59,9,0.66,0.00
G,361,Ortega Moreno,4.0,4.0,Man City,8,0.40,10,0.43,9,0.39,10,0.44,11,0.50,11,0.38,12,0.47,13,0.46,13,0.61,12,0.44,14,0.55,14,0.55,0.00
M,362,Palmer,5.0,5.0,Man City,23,1.55,24,1.74,25,1.57,27,1.97,24,1.52,25,1.28,24,1.67,25,1.42,26,1.93,26,1.42,26,1.63,26,1.79,0.00
M,363,Perrone,4.5,4.5,Man City,7,0.23,7,0.27,9,0.30,8,0.27,7,0.26,8,0.24,7,0.26,8,0.28,8,0.31,8,0.25,9,0.29,9,0.30,0.00
M,364,Phillips,4.9,4.9,Man City,22,0.85,24,0.90,26,0.94,25,0.95,22,0.81,23,0.70,23,0.85,22,0.73,24,0.92,24,0.80,23,0.77,23,0.85,0.00
M,365,Rodrigo,5.6,5.6,Man City,83,3.30,80,3.28,79,2.86,78,3.24,78,2.89,78,2.36,77,2.86,76,2.45,76,3.16,79,2.51,77,2.64,76,2.80,0.00
D,366,Sergio Gómez,4.0,4.0,Man City,7,0.41,11,0.61,11,0.54,13,0.77,11,0.57,11,0.45,11,0.61,11,0.49,11,0.63,11,0.47,11,0.54,14,0.73,0.00
G,367,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,368,Stones,5.3,5.3,Man City,0,0.00,0,0.00,0,0.00,23,1.25,45,2.19,64,2.11,62,2.81,63,2.20,63,3.46,65,2.46,63,2.44,64,2.92,0.01
D,369,Walker,5.1,5.1,Man City,56,3.08,56,2.92,54,2.48,51,2.76,48,2.32,45,1.50,47,2.14,46,1.63,46,2.44,46,1.76,47,1.80,47,2.14,0.00
D,370,Alex Telles,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,371,Amad,4.5,4.5,Man Utd,1,0.07,4,0.14,8,0.43,7,0.42,7,0.38,7,0.38,7,0.45,8,0.35,8,0.49,8,0.51,7,0.42,8,0.35,0.00
M,372,Antony,7.0,7.0,Man Utd,71,4.31,68,2.75,64,3.56,61,3.34,59,3.52,60,3.53,60,3.47,58,2.56,59,3.25,59,3.98,59,3.20,57,2.48,0.00
M,373,B.Fernandes,8.5,8.5,Man Utd,91,6.36,89,3.74,87,5.41,86,5.06,86,5.58,84,5.36,84,5.36,84,3.77,83,5.03,82,6.17,81,4.74,82,3.65,0.92
D,374,B.Williams,4.0,4.0,Man Utd,3,0.08,2,0.02,1,0.03,1,0.04,2,0.07,2,0.07,3,0.07,3,0.07,3,0.10,3,0.12,3,0.10,3,0.05,0.00
D,375,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,1,0.04,1,0.05,1,0.04,1,0.03,0.00
M,376,Casemiro,5.5,5.5,Man Utd,89,3.44,88,2.38,86,2.97,85,2.90,84,3.11,85,3.03,83,3.09,84,2.37,83,2.82,81,3.39,82,2.75,81,2.28,0.00
D,377,Dalot,4.9,4.9,Man Utd,50,2.54,51,1.22,52,1.99,49,2.07,49,2.40,51,2.30,49,2.48,49,1.36,46,1.93,49,2.76,50,2.08,47,1.24,0.00
M,378,Elanga,5.0,5.0,Nott'm Forest,35,1.47,37,1.53,41,2.11,40,1.46,37,1.83,39,1.75,38,2.10,39,1.53,39,1.83,36,1.65,40,1.82,38,1.90,0.00
M,379,Eriksen,5.9,5.9,Man Utd,64,3.96,60,2.53,55,3.13,46,2.57,38,2.38,36,2.19,35,2.18,35,1.70,36,2.15,39,2.67,38,2.19,38,1.80,0.00
D,380,Fernandez,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,381,Fred,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,382,Garnacho,5.0,5.0,Man Utd,42,2.77,35,1.62,35,2.14,32,1.95,31,2.00,30,1.92,32,2.01,31,1.52,32,1.98,31,2.26,30,1.78,31,1.56,0.00
M,383,Hannibal,4.4,4.4,Man Utd,0,0.00,0,0.00,1,0.08,0,0.00,0,0.00,1,0.09,1,0.09,0,0.00,0,0.00,1,0.09,0,0.00,0,0.00,0.00
G,384,Heaton,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,385,Henderson,4.5,4.5,Man Utd,0,0.00,2,0.07,2,0.08,3,0.13,3,0.09,3,0.13,4,0.18,5,0.14,4,0.16,5,0.19,5,0.17,5,0.18,0.00
D,386,Lindelof,4.5,4.5,Man Utd,19,0.79,26,0.59,26,0.88,27,1.00,29,1.25,30,1.22,31,1.36,29,0.72,31,1.10,30,1.48,33,1.23,33,0.80,0.00
D,387,Maguire,4.4,4.4,Man Utd,4,0.19,8,0.19,9,0.29,10,0.36,11,0.48,10,0.41,12,0.49,12,0.30,14,0.49,14,0.69,12,0.47,14,0.37,0.00
M,388,Mainoo,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,389,Malacia,4.4,4.4,Man Utd,4,0.12,9,0.20,15,0.52,18,0.70,18,0.77,16,0.69,18,0.85,18,0.49,21,0.82,19,1.00,20,0.80,20,0.58,0.00
F,390,Martial,6.5,6.5,Man Utd,16,1.14,8,0.44,7,0.46,9,0.55,7,0.52,8,0.59,9,0.65,9,0.53,8,0.57,8,0.58,8,0.55,10,0.53,0.00
D,391,Martinez,4.9,4.9,Man Utd,79,3.73,74,1.62,75,2.58,74,2.94,74,3.27,71,2.99,70,3.23,71,1.79,69,2.57,69,3.57,69,2.73,69,1.64,0.02
M,392,McTominay,5.0,5.0,Man Utd,21,0.89,26,0.86,29,1.00,28,0.96,24,0.92,25,0.90,24,0.92,24,0.82,26,0.92,27,1.08,26,0.95,26,0.87,0.00
D,393,Mengi,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,394,Pellistri,4.5,4.5,Man Utd,3,0.21,2,0.06,1,0.07,2,0.07,2,0.07,1,0.07,2,0.07,2,0.12,2,0.07,2,0.15,2,0.07,2,0.06,0.00
D,395,R.Varane,5.1,5.1,Man Utd,87,4.02,83,1.89,79,2.75,78,3.10,75,3.35,76,3.15,75,3.45,74,1.90,73,2.78,72,3.69,73,2.89,71,1.77,0.00
M,396,Rashford,9.0,9.0,Man Utd,87,6.62,85,3.90,81,5.57,78,5.14,78,5.63,79,5.58,76,5.39,77,3.86,76,5.14,76,6.45,75,4.92,77,3.89,0.98
M,397,Sancho,6.9,6.9,Man Utd,49,3.15,39,1.80,39,2.34,36,2.10,34,2.18,36,2.27,36,2.29,35,1.68,35,2.13,34,2.37,35,2.08,34,1.63,0.00
D,398,Shaw,5.5,5.5,Man Utd,86,4.61,82,2.08,79,3.27,76,3.50,76,3.91,76,3.71,74,4.00,75,2.17,72,3.21,74,4.42,74,3.33,74,2.06,0.33
F,399,Shoretire,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,400,Van de Beek,4.9,4.9,Man Utd,19,1.04,22,0.89,23,1.16,17,0.81,13,0.65,12,0.64,14,0.69,14,0.59,14,0.67,15,0.87,15,0.71,14,0.63,0.00
D,401,Wan-Bissaka,4.6,4.6,Man Utd,49,2.41,47,1.17,45,1.73,47,2.00,46,2.15,46,2.04,47,2.28,47,1.30,49,1.99,46,2.45,45,1.90,47,1.27,0.00
M,402,Almirón,6.4,6.4,Newcastle,68,3.61,65,3.14,65,3.91,63,3.79,63,4.16,61,3.43,63,3.90,63,3.51,63,3.02,62,3.54,63,3.38,63,3.36,0.00
M,403,Anderson,4.5,4.5,Newcastle,10,0.59,11,0.56,11,0.63,11,0.63,11,0.65,8,0.51,9,0.58,11,0.59,9,0.51,10,0.60,10,0.54,10,0.58,0.00
D,404,Ashby,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,405,Botman,4.5,4.5,Newcastle,88,2.68,85,2.36,83,3.66,82,3.91,80,3.80,80,3.08,80,3.72,79,3.31,79,2.46,79,3.13,79,2.90,78,2.59,0.20
M,406,Bruno G.,6.0,6.0,Newcastle,89,2.92,86,2.62,83,3.14,82,3.15,80,3.17,80,2.77,77,2.98,77,2.70,75,2.35,75,2.67,76,2.56,73,2.47,0.00
D,407,Burn,4.5,4.5,Newcastle,83,2.58,78,2.27,76,3.39,75,3.65,74,3.62,75,2.91,73,3.43,75,3.21,75,2.40,74,3.00,74,2.75,73,2.53,0.00
G,408,Darlow,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,409,Dubravka,4.0,4.0,Newcastle,1,0.04,2,0.07,3,0.13,3,0.14,3,0.14,5,0.16,4,0.18,4,0.13,4,0.15,5,0.17,5,0.16,4,0.15,0.00
M,410,Fraser,4.9,4.9,Newcastle,3,0.17,5,0.29,5,0.34,5,0.41,6,0.42,6,0.38,6,0.41,6,0.39,6,0.40,7,0.45,7,0.43,6,0.43,0.00
G,411,Gillespie,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,412,Gordon,5.5,5.5,Newcastle,42,2.25,39,1.96,38,2.31,39,2.30,40,2.51,39,2.13,39,2.32,36,2.05,39,1.89,36,2.10,37,1.99,37,2.03,0.00
M,413,Hayden,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,414,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,1,0.06,1,0.05,1,0.06,1,0.05,1,0.05,1,0.06,2,0.05,0,0.00,0.00
F,415,Isak,7.7,7.7,Newcastle,76,4.41,74,3.91,72,4.76,71,4.61,69,4.89,71,4.22,68,4.50,69,4.11,69,3.58,70,4.33,68,4.02,66,3.93,0.00
M,416,Joelinton,6.0,6.0,Newcastle,64,2.39,72,2.53,70,3.05,70,3.10,68,3.12,66,2.63,67,2.96,65,2.59,65,2.30,65,2.69,63,2.47,66,2.54,0.00
